"datasetID","site","TJ","TJnotrans"
33," L4_Station_English_Channel_10L_sample_at_10m_subsample_analyzed ",0.315595051644628,0.310093500563563
41,"censusbreedingbirdsNeotoma",0.555880503731638,0.550172369414081
46,"Skokholm",0.140289412132863,0.109468309468309
47,"Lousana",0.0384615384615384,0.0384615384615384
47,"Redvers",0.139754467754468,0.139754467754468
70," Belgium ",0.193333333333333,0.193333333333333
207,"Toolik_B1",0.747619047619048,0.747619047619048
207,"Toolik_B2",0.690909090909091,0.690909090909091
207,"Toolik_B3",0.666666666666667,0.666666666666667
207,"Toolik_B4",0.7,0.7
208,"CF",0.664285714285714,0.664285714285714
208,"DF",0.766666666666667,0.766666666666667
208,"SF",0.8,0.8
208,"T1",0.560714285714286,0.556926406926407
208,"T2",0.736772486772487,0.713403880070547
208,"T3",0.827380952380952,0.827380952380952
208,"T4",0.866666666666667,0.866666666666667
208,"T5",0.491055194805195,0.465535714285714
208,"T6",0.628472222222222,0.618055555555556
208,"T7",0.310265924551639,0.281354359925788
210,"maxgrain_A",0.427016331189038,0.388273435461127
210,"maxgrain_B",0.378801759426341,0.325127842263741
210,"maxgrain_C",0.31168641399911,0.268672194839013
213,"e1q1-1",0.390733590733591,0.320238095238095
213,"e1q1-2",0.483920015170015,0.456134760301427
213,"e1q1-3",0.421398995741101,0.367307473228526
213,"e1q1a-1",0.468246354784816,0.349053724053724
213,"e1q1a-2",0.355221772529465,0.265978465978466
213,"e1q1a-3",0.368156462650923,0.261820270372902
213,"e1q2-1",0.407247217068646,0.341298185941043
213,"e1q2-2",0.456593597972908,0.342282430213465
213,"e1q2-3",0.381051971467793,0.264203612479475
213,"e1q2-4",0.302525252525253,0.210837438423645
213,"e1q2-5",0.290229885057471,0.18743842364532
213,"e1q2-6",0.36864371260923,0.233908045977012
213,"e1q2-7",0.38531746031746,0.295414462081129
213,"e1q2-8",0.406350450315968,0.254597701149425
213,"e1q3-1",0.351505901505901,0.268742368742369
213,"e1q3-2",0.483800044984255,0.422201336675021
213,"e1q3-3",0.394730127422435,0.295757020757021
213,"e1q3a-1",0.340904344193818,0.280012531328321
213,"e1q3a-2",0.336596119929453,0.285747354497354
213,"e1q3a-3",0.350492375492375,0.275546975546976
213,"e1q4-1",0.409627605589377,0.347174946865349
213,"e1q4-2",0.385801065445028,0.333217685423568
213,"e1q4a-1",0.388404000517004,0.347276672973267
213,"e1q4a-2",0.461357221140503,0.429078127684939
213,"e1q5-1",0.404618238228919,0.38731560836824
213,"e1q5-2",0.364993564993565,0.297972972972973
213,"e1q5-3",0.471459899749373,0.407236842105263
213,"e1q5-4",0.428834678834679,0.363545688545689
213,"e2q2-1",0.403555395222062,0.340850970017637
213,"e2q2-2",0.37470914970915,0.282073632073632
213,"e2q2-3",0.47279017039079,0.426063525328231
213,"e2q2-4",0.413673575042353,0.358399079552926
213,"e2q3-1",0.403480291638186,0.310724728487886
213,"e2q3-2",0.368421052631579,0.307080200501253
213,"e2q3a-1",0.426065245296015,0.341452991452991
213,"e2q3a-2",0.412414437414437,0.339936914936915
213,"e2qa-1",0.307207207207207,0.224774774774775
213,"e2qa-2",0.318787323787324,0.256632653061225
213,"e2qa-3",0.431841229757896,0.322486772486772
213,"e2qa-4",0.409201388888889,0.368613591269841
213,"e2qa-5",0.440157672188922,0.336979166666667
213,"e2qo-1",0.59534163042935,0.545391318920731
213,"e2qo-10",0.343768768768769,0.28510296010296
213,"e2qo-2",0.319444444444444,0.285952380952381
213,"e2qo-3",0.403574128574129,0.358633633633634
213,"e2qo-4",0.390126050420168,0.317717086834734
213,"e2qo-5",0.438620071684588,0.377112135176651
213,"e2qo-6",0.375758636788049,0.342997198879552
213,"e2qo-7",0.346525096525097,0.166216216216216
213,"e2qo-8",0.388690476190476,0.257407407407407
213,"e2qo-9",0.336999520087755,0.243090569561158
217,"a",0.261956008268231,0.256144949384636
217,"b",0.271438006132023,0.259273150618939
217,"c",0.279923586208667,0.267618769358312
217,"d",0.27528484950288,0.266545848888685
218,"A_1",0.553107263107263,0.553107263107263
218,"A_10",0.565848868312268,0.565848868312268
218,"A_2",0.536641388161132,0.536641388161132
218,"A_3",0.447073210386614,0.447073210386614
218,"A_4",0.473124264368504,0.473124264368504
218,"A_5",0.492491776577952,0.492491776577952
218,"A_6",0.574204681872749,0.574204681872749
218,"A_7",0.462049854906998,0.462049854906998
218,"A_8",0.508589642753653,0.508589642753653
218,"A_9",0.538514416261257,0.538514416261257
218,"B_0",0.431490683229814,0.431490683229814
218,"B_1",0.543398268398268,0.543398268398268
218,"B_2",0.518461543306264,0.518461543306264
218,"B_3",0.470555127457405,0.470555127457405
218,"B_4",0.61896926602809,0.61896926602809
218,"B_5",0.623308486100477,0.623308486100477
218,"B_6",0.618925345960325,0.618925345960325
218,"B_7",0.49027607439732,0.49027607439732
218,"B_8",0.568651421042725,0.568651421042725
218,"C_1",0.473364689497694,0.473364689497694
218,"C_2",0.451907719609583,0.451907719609583
218,"C_3",0.534975369458128,0.534975369458128
218,"C_4",0.561216722086287,0.561216722086287
218,"C_5",0.579480519480519,0.579480519480519
218,"C_6",0.495155279503106,0.495155279503106
218,"C_7",0.533908765526413,0.533908765526413
218,"C_8",0.616681030639841,0.616681030639841
218,"D_1",0.518058738646974,0.518058738646974
218,"D_2",0.418967587034814,0.418967587034814
218,"D_3",0.47378998896856,0.47378998896856
218,"D_4",0.515061737968142,0.515061737968142
218,"D_5",0.515733700290152,0.515733700290152
218,"D_6",0.55687952600395,0.55687952600395
218,"D_7",0.480383532723434,0.480383532723434
218,"D_8",0.528374165252443,0.528374165252443
218,"E_1",0.452097680297255,0.452097680297255
218,"E_2",0.507541341117592,0.507541341117592
218,"E_3",0.563463659892231,0.563463659892231
218,"E_4",0.482327951651194,0.482327951651194
218,"E_5",0.522169162427417,0.522169162427417
218,"E_6",0.50700976042591,0.50700976042591
218,"E_7",0.448349373194094,0.448349373194094
218,"E_8",0.488988095238095,0.488988095238095
221,"1",0.54966192516101,0.531086020691458
221,"10",0.616719233866919,0.593312161066686
221,"11",0.70679967099011,0.676559915664965
221,"12",0.679141417120957,0.64624339516181
