"fit","upr","lwr","taxa"
0.597169947989197,0.747728153424854,0.441837696601131,"Bird"
0.661700611287498,0.785533479022517,0.526508619779537,"Invertebrate"
0.60754648958535,0.756005627694944,0.477864511930198,"Plant"
0.413990876273213,0.552751529398952,0.273070607255434,"Mammal"
0.532399072685708,0.668915282210314,0.381651129167626,"Fish"
0.390198535449003,0.620119027261713,0.150206681647937,"Plankton"
