"dep","ind","r2","adjr","corr_r","uppr","lowr","scale"
"ndvi.var","PCN.max",0.0107654965264896,0.00971646736055798,-0.103756910740874,-0.0402508302337563,-0.166428097894679,2
"ndvi.var","PCN.slope",0.0164302015755757,0.0153871795199825,0.128180347852452,0.190396390636357,0.0649387680261008,2
"ndvi.var","PCN.mid",0.00254637520474196,0.00148863010951894,-0.0504616211069556,0.013353765454729,-0.113867601757139,2
"ndvi.var","PCN.curvature",0.00303072522946586,0.00197349376099232,0.0550520229370898,0.118408726887575,-0.00875111382828836,2
"elev.var","PCA.min",0.0402539944705729,0.0392362362462575,-0.200633981345566,-0.138635395848845,-0.261066076906269,2
"elev.var","PCA.max",0.000931093913480445,-0.000128364099336808,-0.0305138315109793,0.0333234272533556,-0.0941031257625897,2
"elev.var","PCA.slope",0.0288599745998503,0.0278301336397229,0.169882237446563,0.231150413387929,0.10727198738037,2
"elev.var","PCA.mid",0.0127726116829264,0.0117257109530037,0.113015979768025,0.175523343414881,0.0496010561967225,2
"elev.var","PCA.curvature",0.000733754081370817,-0.00032591319956099,0.027087895476962,0.0907036219076625,-0.0367479985896265,2
"elev.var","PCN.min",0.0402539944705729,0.0392362362462575,-0.200633981345566,-0.138635395848845,-0.261066076906269,2
"elev.var","PCN.max",0.000931093913480445,-0.000128364099336808,-0.0305138315109793,0.0333234272533556,-0.0941031257625897,2
"elev.var","PCN.slope",0.0250428632017252,0.0240089744034238,0.158249370304356,0.219803538597401,0.0954401334592071,2
"elev.var","PCN.mid",0.017563745988162,0.0165219259945121,-0.132528283729029,-0.0693419239441016,-0.194655536906093,2
"elev.var","PCN.curvature",0.000129615268761527,-0.00093069266838719,0.0113848701688481,0.0751027558672112,-0.0524256063040156,2
"ndvi.mean","PCA.min",0.31950964767038,0.318788024815312,0.565251844464377,0.607138450154054,0.520232498726439,2
"ndvi.mean","PCA.max",0.130246852925905,0.129324527213207,0.360897288609799,0.415115693450434,0.304124386534616,2
"ndvi.mean","PCA.slope",0.169174677492693,0.168293632611985,-0.411308494311378,-0.356897552043041,-0.462937981759465,2
"ndvi.mean","PCA.mid",0.184361315102616,0.183496374821707,-0.429373165326641,-0.375893529873504,-0.480002083399378,2
"ndvi.mean","PCA.curvature",0.0842229182194071,0.0832517866374551,-0.29021185058403,-0.230709291778867,-0.347551942845055,2
"ndvi.mean","PCN.min",0.31950964767038,0.318788024815312,0.565251844464377,0.607138450154054,0.520232498726439,2
"ndvi.mean","PCN.max",0.130246852925905,0.129324527213207,0.360897288609799,0.415115693450434,0.304124386534616,2
"ndvi.mean","PCN.slope",0.168127297126522,0.167245141556137,-0.410033287827369,-0.355558301777342,-0.461731958845466,2
"ndvi.mean","PCN.mid",7.12135889420383e-05,-0.000989156279998626,0.00843881442751492,0.072172387230311,-0.055363393485297,2
"ndvi.mean","PCN.curvature",0.0798937946992966,0.0789180723182777,-0.282654903901023,-0.222900400751438,-0.340293330769038,2
"elev.mean","PCA.min",0.318929997646657,0.318207760104395,-0.564738875628956,-0.519682710913001,-0.606662484583261,2
"elev.mean","PCA.max",0.0670267777257226,0.066037410575909,-0.25889530263356,-0.198398523957431,-0.317426878158827,2
"elev.mean","PCA.slope",0.177880955469994,0.177009143121605,0.421759357299863,0.472814658209384,0.367881715743612,2
"elev.mean","PCA.mid",0.127207292800135,0.126281743799923,0.356661313854106,0.411083568650613,0.299705753644131,2
"elev.mean","PCA.curvature",0.0212852503200206,0.0202473767784723,0.145894654871317,0.207734297056546,0.0828934870185943,2
"elev.mean","PCN.min",0.318929997646657,0.318207760104395,-0.564738875628956,-0.519682710913001,-0.606662484583261,2
"elev.mean","PCN.max",0.0670267777257226,0.066037410575909,-0.25889530263356,-0.198398523957431,-0.317426878158827,2
"elev.mean","PCN.slope",0.166649457930768,0.165765735192624,0.408227213608755,0.460023542153175,0.353661905068187,2
"elev.mean","PCN.mid",0.0453252259618583,0.0443128455015844,-0.212897219244071,-0.151177335966831,-0.272963613943711,2
"elev.mean","PCN.curvature",0.0193789015284934,0.018339006408163,0.139208123069358,0.201194405329771,0.0761113991644721,2
"ndvi.var","PCA.min",0.0699733920690811,0.0689871496428552,-0.264524842064183,-0.20419710888281,-0.322850957486792,3
"ndvi.var","PCA.max",0.0212251690931439,0.0201872318387358,-0.145688603168346,-0.0826844034837521,-0.207532846725979,3
"ndvi.var","PCA.slope",0.047032033759188,0.0460214632753695,0.216868701658833,0.276812728407358,0.155243341047477,3
"ndvi.var","PCA.mid",0.0300749698173132,0.0290464172932594,0.173421364939022,0.234599228366569,0.110875175476102,3
"ndvi.var","PCA.curvature",0.0177685967689111,0.0167269940083268,0.133298900103906,0.195410172119018,0.0701225842947635,3
"ndvi.var","PCN.min",0.0699733920690811,0.0689871496428552,-0.264524842064183,-0.20419710888281,-0.322850957486792,3
"ndvi.var","PCN.max",0.0212251690931439,0.0201872318387358,-0.145688603168346,-0.0826844034837521,-0.207532846725979,3
"ndvi.var","PCN.slope",0.0416957840766819,0.0406795547915034,0.204195455573041,0.264523237538925,0.142275762463897,3
"ndvi.var","PCN.mid",0.00957583646155563,0.00852554572609598,-0.0978562029794516,-0.0342978261109962,-0.160626224166822,3
"ndvi.var","PCN.curvature",0.0118152760106452,0.0107673600785249,0.108698095708458,0.171283184322333,0.0452392783146288,3
"elev.var","PCA.min",0.0747144874723095,0.0737332727188337,-0.27333950953404,-0.213284977574518,-0.331336228725971,3
"elev.var","PCA.max",0.00356789484631569,0.00251123301688438,-0.0597318578843455,0.00405600578610186,-0.123035598530661,3
"elev.var","PCA.slope",0.0591699252136274,0.0581722263008104,0.243248690055316,0.302331174134912,0.182304282090234,3
"elev.var","PCA.mid",0.0282199925959217,0.0271894729698304,0.167988072778761,0.229303951790809,0.105344212482586,3
"elev.var","PCA.curvature",0.00460507131461116,0.00354950935418119,0.0678606757600538,0.131065883275293,0.00410603183203519,3
"elev.var","PCN.min",0.0747144874723095,0.0737332727188337,-0.27333950953404,-0.213284977574518,-0.331336228725971,3
"elev.var","PCN.max",0.00356789484631569,0.00251123301688438,-0.0597318578843455,0.00405600578610186,-0.123035598530661,3
"elev.var","PCN.slope",0.0570854717352488,0.0560855623733562,0.238925661525188,0.298155125173432,0.177863327874939,3
"elev.var","PCN.mid",0.00848541714095871,0.00743397007536051,-0.0921163239657266,-0.0285114002728471,-0.154978320230183,3
"elev.var","PCN.curvature",0.00168773315067054,0.000629077512442122,0.0410820295344636,0.104580452540975,-0.022749986510813,3
"ndvi.mean","PCA.min",0.321947004831589,0.321227966660678,0.567403740586532,0.609134790694516,0.522539256544637,3
"ndvi.mean","PCA.max",0.132287445504503,0.131367283728792,0.363713411224418,0.417795116155869,0.307063294761846,3
"ndvi.mean","PCA.slope",0.164980814379978,0.164095322136478,-0.406178303679527,-0.351511071300201,-0.458084955852388,3
"ndvi.mean","PCA.mid",0.196263406266446,0.195411087503207,-0.443016259596019,-0.390269833901027,-0.492864168000725,3
"ndvi.mean","PCA.curvature",0.0811441422140364,0.0801697457582717,-0.284858108913958,-0.225176267697229,-0.342410266860066,3
"ndvi.mean","PCN.min",0.321947004831589,0.321227966660678,0.567403740586532,0.609134790694516,0.522539256544637,3
"ndvi.mean","PCN.max",0.132287445504503,0.131367283728792,0.363713411224418,0.417795116155869,0.307063294761846,3
"ndvi.mean","PCN.slope",0.1642293523483,0.163343063220355,-0.405252208320078,-0.350539096294386,-0.45720856407762,3
"ndvi.mean","PCN.mid",4.32359634919249e-05,-0.00101716357419268,0.00657540595643523,0.0703183327564315,-0.0572210018498148,3
"ndvi.mean","PCN.curvature",0.078738526367727,0.077761578887735,-0.280603860215299,-0.220782298710624,-0.338322072693089,3
"elev.mean","PCA.min",0.33140166154537,0.330692649521559,-0.575674961714829,-0.531411836206076,-0.616803184535389,3
"elev.mean","PCA.max",0.0707098550616291,0.0697243936141865,-0.265913247247347,-0.205627856594885,-0.324188101620883,3
"elev.mean","PCA.slope",0.186749533046731,0.185887125340524,0.432145268453481,0.482617258507425,0.378812529404238,3
"elev.mean","PCA.mid",0.13583759134041,0.134921194300474,0.368561516358411,0.42240568232087,0.312125314299551,3
"elev.mean","PCA.curvature",0.0208574331128824,0.0198191058945503,0.144421027253245,0.206293461844687,0.0813982985350034,3
"elev.mean","PCN.min",0.33140166154537,0.330692649521559,-0.575674961714829,-0.531411836206076,-0.616803184535389,3
"elev.mean","PCN.max",0.0707098550616291,0.0697243936141865,-0.265913247247347,-0.205627856594885,-0.324188101620883,3
"elev.mean","PCN.slope",0.177172166763615,0.176299602783513,0.420918242374473,0.472020229846947,0.366997122559011,3
"elev.mean","PCN.mid",0.0419299825735407,0.0409140016430779,-0.204768119035998,-0.142861267710053,-0.26507898334028,3
"elev.mean","PCN.curvature",0.0191544803656626,0.0181143472589453,0.138399712303395,0.200403348931601,0.0752918309505617,3
"ndvi.var","PCA.min",0.105138275448012,0.104189323460152,-0.324250328369937,-0.265977865422453,-0.380161672747412,4
"ndvi.var","PCA.max",0.0287876928589757,0.0277577752480095,-0.169669363348177,-0.107055312541194,-0.230942922370272,4
"ndvi.var","PCA.slope",0.074767295592805,0.073786136839457,0.273436090508925,0.331429148626704,0.213384609565345,4
"ndvi.var","PCA.mid",0.0598584372787253,0.0588614684953517,0.244659839938487,0.303693855202582,0.183754464521042,4
"ndvi.var","PCA.curvature",0.039153178675951,0.0381342530966041,0.197871621704455,0.25838355732266,0.135812998746036,4
"ndvi.var","PCN.min",0.105138275448012,0.104189323460152,-0.324250328369937,-0.265977865422453,-0.380161672747412,4
"ndvi.var","PCN.max",0.0287876928589757,0.0277577752480095,-0.169669363348177,-0.107055312541194,-0.230942922370272,4
"ndvi.var","PCN.slope",0.06543391094481,0.0644428546467662,0.255800529602286,0.31444342203054,0.195212623111295,4
"ndvi.var","PCN.mid",0.00953888950666518,0.00848855959097761,-0.0976672386558828,-0.0341072615475212,-0.160440353196241,4
"ndvi.var","PCN.curvature",0.0310816763535467,0.0300541913867953,0.176299961297632,0.237403232536788,0.113807089475207,4
"elev.var","PCA.min",0.107102167811187,0.106155298423924,-0.327264675471073,-0.269108683641618,-0.383042809885802,4
"elev.var","PCA.max",0.00440526568864902,0.00334949184526467,-0.066372175560614,-0.00261081303323126,-0.12959604593839,4
"elev.var","PCA.slope",0.0799028417156989,0.0789271289285469,0.282670907091089,0.340308709443342,0.222916929380272,4
"elev.var","PCA.mid",0.0414367529382894,0.0404202489647351,0.203560194876823,0.263906696874576,0.141626306953797,4
"elev.var","PCA.curvature",0.00344309208517354,0.00238629790922995,0.0586778670809833,0.121993776160869,-0.00511368181744354,4
"elev.var","PCN.min",0.107102167811187,0.106155298423924,-0.327264675471073,-0.269108683641618,-0.383042809885802,4
"elev.var","PCN.max",0.00440526568864902,0.00334949184526467,-0.066372175560614,-0.00261081303323126,-0.12959604593839,4
"elev.var","PCN.slope",0.0737087671599384,0.0727264858949966,0.271493585854138,0.329560061818897,0.211380980776645,4
"elev.var","PCN.mid",0.015618061890006,0.0145741786046295,-0.124972244478548,-0.0616914989015916,-0.187252297905853,4
"elev.var","PCN.curvature",0.000815385825685677,-0.000244194889239546,0.0285549614898301,0.0921595505667456,-0.0352817005021171,4
"ndvi.mean","PCA.min",0.318913698499961,0.318191443673344,0.564724444751563,0.606649094249763,0.519667244781017,4
"ndvi.mean","PCA.max",0.131283447986948,0.130362221526701,0.362330578321714,0.416479526118666,0.305620034007155,4
"ndvi.mean","PCA.slope",0.164177863603017,0.16329151987407,-0.405188676548367,-0.350472421417987,-0.457148438360524,4
"ndvi.mean","PCA.mid",0.194433249938054,0.19357899039398,-0.440945858284276,-0.388086507990518,-0.49091368956489,4
"ndvi.mean","PCA.curvature",0.0796134713715279,0.0786374517229292,-0.282158592588508,-0.222387810917136,-0.339816372427689,4
"ndvi.mean","PCN.min",0.318913698499961,0.318191443673344,0.564724444751563,0.606649094249763,0.519667244781017,4
"ndvi.mean","PCN.max",0.131283447986948,0.130362221526701,0.362330578321714,0.416479526118666,0.305620034007155,4
"ndvi.mean","PCN.slope",0.163038196635421,0.162150644351895,-0.403779886368081,-0.348994076709461,-0.455815053959331,4
"ndvi.mean","PCN.mid",0.000170615800090769,-0.00088964865823371,0.0130619983191992,0.0767704622477987,-0.0507526917789839,4
"ndvi.mean","PCN.curvature",0.0778065736494239,0.0768286378844709,-0.278938297208225,-0.219062695598627,-0.336720927316358,4
"elev.mean","PCA.min",0.337298047908633,0.33659528868054,-0.58077366323606,-0.536886081203437,-0.621526393407367,4
"elev.mean","PCA.max",0.0740961110508233,0.0731142405429237,-0.272206008476711,-0.212115762296697,-0.330245610960817,4
"elev.mean","PCA.slope",0.188343636364972,0.187482919118275,0.433985755947095,0.484353059507074,0.38075113240177,4
"elev.mean","PCA.mid",0.139367227058665,0.138454573004645,0.373319202638529,0.426927552583054,0.317096042701546,4
"elev.mean","PCA.curvature",0.0215977670767447,0.0205602249421495,0.146961787811474,0.208777515762765,0.0839764104376293,4
"elev.mean","PCN.min",0.337298047908633,0.33659528868054,-0.58077366323606,-0.536886081203437,-0.621526393407367,4
"elev.mean","PCN.max",0.0740961110508233,0.0731142405429237,-0.272206008476711,-0.212115762296697,-0.330245610960817,4
"elev.mean","PCN.slope",0.181320596163756,0.180452431366475,0.425817562065911,0.476646444096565,0.372151064793017,4
"elev.mean","PCN.mid",0.0392389961418071,0.038220161567196,-0.198088354382096,-0.136034405508956,-0.258594059550301,4
"elev.mean","PCN.curvature",0.0208065255792942,0.0197681443763029,0.14424467262015,0.206121013625509,0.0812193826338977,4
"ndvi.var","PCA.min",0.12499277651526,0.124064879141469,-0.353543174895599,-0.296454719016044,-0.408114124162839,5
"ndvi.var","PCA.max",0.0369491868924406,0.0359279241001739,-0.192221712853779,-0.130043429407446,-0.252894039161004,5
"ndvi.var","PCA.slope",0.0834989861975059,0.0825270869251807,0.288961911326572,0.34635182308897,0.229417150994768,5
"ndvi.var","PCA.mid",0.063032679336774,0.0620390766637483,0.251063098317484,0.309874147774797,0.190338170316545,5
"ndvi.var","PCA.curvature",0.0552865260147853,0.0542847089692018,0.235130869974118,0.294487483841131,0.17396706899394,5
"ndvi.var","PCN.min",0.12499277651526,0.124064879141469,-0.353543174895599,-0.296454719016044,-0.408114124162839,5
"ndvi.var","PCN.max",0.0369491868924406,0.0359279241001739,-0.192221712853779,-0.130043429407446,-0.252894039161004,5
"ndvi.var","PCN.slope",0.0720978269614807,0.0711138373824366,0.268510385202287,0.32668872609526,0.208304892185774,5
"ndvi.var","PCN.mid",0.014635524347181,0.0135905991343996,-0.120977371219501,-0.0576497265993803,-0.183335348885259,5
"ndvi.var","PCN.curvature",0.0483892561662788,0.0473801249427011,0.219975580840872,0.279822539053881,0.158425621303432,5
"elev.var","PCA.min",0.11925850939368,0.118324531142771,-0.345338253591576,-0.287906418806143,-0.400294949708352,5
"elev.var","PCA.max",0.00426083246361387,0.00320490545668228,-0.06527505238308,-0.00150892028563429,-0.128512500628451,5
"elev.var","PCA.slope",0.0888364473881104,0.0878702082018835,0.298054436954242,0.355077658188351,0.238821458477961,5
"elev.var","PCA.mid",0.0507881897836075,0.0497816024981182,0.225362352187779,0.285038224375483,0.163946156783353,5
"elev.var","PCA.curvature",0.00433243769927505,0.00327658662578534,0.0658212556798718,0.129051963050702,0.00205747876045822,5
"elev.var","PCN.min",0.11925850939368,0.118324531142771,-0.345338253591576,-0.287906418806143,-0.400294949708352,5
"elev.var","PCN.max",0.00426083246361387,0.00320490545668228,-0.06527505238308,-0.00150892028563429,-0.128512500628451,5
"elev.var","PCN.slope",0.0839101998782758,0.0829387366756016,0.289672573569325,0.347034183125039,0.230151781487664,5
"elev.var","PCN.mid",0.0181508903725073,0.0171096930134113,-0.134725240294858,-0.0715677191599046,-0.196806738619358,5
"elev.var","PCN.curvature",0.00142370017283392,0.000364764542052143,0.0377319516170834,0.10126070562484,-0.0261032729339695,5
"ndvi.mean","PCA.min",0.31088731569972,0.310156549332487,0.557572699923266,0.600010100121477,0.512006073975331,5
"ndvi.mean","PCA.max",0.132991701285095,0.132072286334177,0.364680272684299,0.418714827446219,0.308072561518443,5
"ndvi.mean","PCA.slope",0.155939949436825,0.155044869849801,-0.394892326383819,-0.339674003861106,-0.447397814683848,5
"ndvi.mean","PCA.mid",0.180420812823239,0.179551693854865,-0.424759711864533,-0.371037956848439,-0.475647800466326,5
"ndvi.mean","PCA.curvature",0.072866424420462,0.0718832498970478,-0.269937815839986,-0.2097766201505,-0.328062764527905,5
"ndvi.mean","PCN.min",0.31088731569972,0.310156549332487,0.557572699923266,0.600010100121477,0.512006073975331,5
"ndvi.mean","PCN.max",0.132991701285095,0.132072286334177,0.364680272684299,0.418714827446219,0.308072561518443,5
"ndvi.mean","PCN.slope",0.155225537650409,0.154329700468702,-0.393986722682896,-0.338724937370836,-0.446539612095738,5
"ndvi.mean","PCN.mid",0.000549336795429017,-0.000510526049962934,0.0234379349651159,0.0870801901073726,-0.0403948563229782,5
"ndvi.mean","PCN.curvature",0.0711466600357896,0.0701616617961668,-0.266733312572295,-0.206473052730064,-0.324977780093904,5
"elev.mean","PCA.min",0.344718132440995,0.344023241807317,-0.587127015594578,-0.54371256356235,-0.627407711487476,5
"elev.mean","PCA.max",0.0758721753544974,0.0748921882657958,-0.275449043117774,-0.215461436177611,-0.3333655406361,5
"elev.mean","PCA.slope",0.193171608590244,0.192316011144423,0.439512921983239,0.489563459180482,0.38657576328259,5
"elev.mean","PCA.mid",0.145804657882647,0.144898830372449,0.381843761089073,0.435022889356809,0.326010050480287,5
"elev.mean","PCA.curvature",0.0235222635731332,0.02248676226197,0.153369695745715,0.215038866492786,0.0904822673398855,5
"elev.mean","PCN.min",0.344718132440995,0.344023241807317,-0.587127015594578,-0.54371256356235,-0.627407711487476,5
"elev.mean","PCN.max",0.0758721753544974,0.0748921882657958,-0.275449043117774,-0.215461436177611,-0.3333655406361,5
"elev.mean","PCN.slope",0.187800620803424,0.18693932771838,0.433359689869078,0.483762648418693,0.380091638518935,5
"elev.mean","PCN.mid",0.0360092769098016,0.0349870173943294,-0.18976110483922,-0.127532023278937,-0.250502061576992,5
"elev.mean","PCN.curvature",0.0224658585023762,0.0214292369313288,0.149886151803214,0.211635624529712,0.0869448092466927,5
"ndvi.var","PCA.min",0.143871727438556,0.142963850161184,-0.379304267625024,-0.3233535001189,-0.432612161150066,6
"ndvi.var","PCA.max",0.0407291342770429,0.0397118799125434,-0.201814603725902,-0.139841985298725,-0.262212291310871,6
"ndvi.var","PCA.slope",0.0955091988929003,0.0945500357952257,0.309045625908053,0.365612337287125,0.25020438708662,6
"ndvi.var","PCA.mid",0.0806490264508056,0.0796741049518138,0.283987722359271,0.341574031069809,0.224277097872794,6
"ndvi.var","PCA.curvature",0.0681328689297872,0.0671446747292885,0.261022736423069,0.319477117749605,0.200589343277134,6
"ndvi.var","PCN.min",0.143871727438556,0.142963850161184,-0.379304267625024,-0.3233535001189,-0.432612161150066,6
"ndvi.var","PCN.max",0.0407291342770429,0.0397118799125434,-0.201814603725902,-0.139841985298725,-0.262212291310871,6
"ndvi.var","PCN.slope",0.0868445590800212,0.0858762076050265,0.294694009236735,0.351853909561383,0.235344507147523,6
"ndvi.var","PCN.mid",0.0103633793261252,0.00931392373686346,-0.101800684310692,-0.0382767666107338,-0.164505118045697,6
"ndvi.var","PCN.curvature",0.0617556073205063,0.060760650382352,0.248506755080232,0.307407414005327,0.187709132694681,6
"elev.var","PCA.min",0.106723931142408,0.105776660655815,-0.326686288574235,-0.268507853191402,-0.382490067177712,6
"elev.var","PCA.max",0.00345442141557467,0.00239763925376713,-0.0587743261601069,0.00501689140682529,-0.122089127410324,6
"elev.var","PCA.slope",0.0838624558908043,0.0828909420582389,0.289590151577716,0.34695504671204,0.230066576201369,6
"elev.var","PCA.mid",0.0380347037231451,0.0370145920621939,0.195024879754214,0.255618117601658,0.132905438889975,6
"elev.var","PCA.curvature",0.00453381167047218,0.00347817414308127,0.0673335850112867,0.130545432982031,0.00357652936679611,6
"elev.var","PCN.min",0.106723931142408,0.105776660655815,-0.326686288574235,-0.268507853191402,-0.382490067177712,6
"elev.var","PCN.max",0.00345442141557467,0.00239763925376713,-0.0587743261601069,0.00501689140682529,-0.122089127410324,6
"elev.var","PCN.slope",0.0774946978788987,0.0765164313867236,0.278378695088002,0.336182893466732,0.218485020348968,6
"elev.var","PCN.mid",0.0217396172803793,0.0207022255701782,-0.147443607119398,-0.0844654080337926,-0.209248491502866,6
"elev.var","PCN.curvature",0.0013964758318534,0.000337511331144791,0.0373694505158077,0.100901401696602,-0.0264660351040585,6
"ndvi.mean","PCA.min",0.310445030259501,0.309713794872714,0.557175941924543,0.599641616823382,0.511581266641544,6
"ndvi.mean","PCA.max",0.135431908181933,0.134515080937163,0.36801074465555,0.421882036618462,0.311550079343621,6
"ndvi.mean","PCA.slope",0.15313046980671,0.152232410919973,-0.391318885062694,-0.335929715225833,-0.44401085232821,6
"ndvi.mean","PCA.mid",0.178950013820383,0.178079335149991,-0.423024838301943,-0.369212794759666,-0.474009741614005,6
"ndvi.mean","PCA.curvature",0.0689697992752626,0.067982492593688,-0.262621018342521,-0.202235642708802,-0.321017045870613,6
"ndvi.mean","PCN.min",0.310445030259501,0.309713794872714,0.557175941924543,0.599641616823382,0.511581266641544,6
"ndvi.mean","PCN.max",0.135431908181933,0.134515080937163,0.36801074465555,0.421882036618462,0.311550079343621,6
"ndvi.mean","PCN.slope",0.153067652809689,0.152169527308956,-0.391238613648613,-0.335845626110526,-0.443934752557704,6
"ndvi.mean","PCN.mid",0.000796879668555452,-0.000262720671138528,0.0282290571673134,0.0918361438692455,-0.0356074579802196,6
"ndvi.mean","PCN.curvature",0.0674519158601724,0.0664629995461321,-0.259715066679183,-0.199242640763652,-0.318216961773285,6
"elev.mean","PCA.min",0.349768668248118,0.349079133431838,-0.591412434979277,-0.5483203617768,-0.63137214392087,6
"elev.mean","PCA.max",0.0770790662498168,0.0761003590029978,-0.277631169449355,-0.217713417813925,-0.335464120206894,6
"elev.mean","PCA.slope",0.197165242248223,0.196313879832791,0.444032929238613,0.493821766202443,0.391342172337063,6
