"routes.stateroute","routes.Longi","routes.Lati","routes.optional","temp.point","temp.mean","temp.var"
3224,-1555.06514687291,1510.00976793626,TRUE,5.98461616140559,4.78594010551729,1.12390262019547
3318,-2258.11300921763,2383.78827993751,TRUE,1.86880707200055,1.34855770111657,0.555666542091565
3319,-2362.46914414545,2333.81146803999,TRUE,2.48465354579211,1.78948680375947,0.914799731041037
3321,-1779.90532741718,1962.02403441004,TRUE,3.56079730804885,2.18628376795642,2.79304782381764
3372,-1724.58015056497,3010.75499997447,TRUE,-9.12339033741635,-10.5716694720093,1.34534885287581
3403,-1844.33631241553,2923.53464265258,TRUE,-6.57685831546899,-6.69601255926722,0.643813945940314
3404,-1791.01776213478,2966.3219996338,TRUE,-7.75973520043854,-7.96093269086832,0.995919983028036
3408,-1658.27342732637,3069.92846526288,TRUE,-11.4515337568349,-12.6665933519013,1.30782290889149
3409,-1610.96974803088,3096.89811748187,TRUE,-10.2890349975017,-11.201747796326,0.283589377210559
3418,-1946.49584383714,2794.27833545016,TRUE,-4.49589166486417,-4.66198596458829,0.417959041607677
3419,-1839.83098069251,2787.00351649673,TRUE,-4.89085367789685,-5.12715001031444,0.302084945864069
3420,-1704.8903770404,2455.56177313636,TRUE,-6.91679567859172,-6.51113764282476,0.283037168796178
3423,-2165.5431433322,2885.27540534262,TRUE,-5.47223610349329,-5.06877109753691,0.087780295294537
3883,-2193.73316427686,2952.46520659613,TRUE,-4.56856785801903,-4.94275689995539,0.138672269736052
4002,-338.556888712565,524.83996611636,TRUE,4.91724128995484,4.90207629743235,0.0287958134462212
4003,-421.804348196525,441.191701575582,TRUE,4.97535013332481,4.86741263188333,0.179218529548674
4004,-499.387145999231,529.243055480062,TRUE,4.61396537254577,4.09906975290776,0.813655743868053
4010,-559.385676316222,613.096812641449,TRUE,0.73434177548143,0.718343481407113,3.21721651169177
4022,-535.955624351434,780.294727138498,TRUE,2.1915247265113,2.04257167610356,0.133075633267755
4028,-406.378756901069,915.676358322857,TRUE,1.9674111999663,2.02646855549658,0.0179041785026315
4040,-528.93263973744,1010.50599485831,TRUE,1.58866592229339,1.64743105435991,0.0766310352152374
4055,-798.62678291897,1164.32135501443,TRUE,1.75080434594511,1.6887121475215,0.0745073140502591
4063,-689.342376750988,1276.81249696377,TRUE,0.803951733385057,0.864788008032799,0.187667165045612
4105,-527.38225068807,449.839476655279,TRUE,3.4492006972026,2.32144026765257,2.07901446675766
4115,-520.669359338491,726.656455618157,TRUE,2.3358307658728,2.3126610166586,0.129426553655265
4128,-365.036979464194,886.63069293882,TRUE,2.14289347783428,2.15553424594182,0.0603565192149912
4204,-504.259254076572,475.696977555894,TRUE,4.62568250505388,4.04060015769563,1.2939469478254
4213,-393.458522103043,675.117559851281,TRUE,2.99329944484878,3.09559700990619,0.195014737065337
4229,-478.410245638167,921.809026884214,TRUE,2.6098043712349,2.41569149816926,0.0398895902449154
4302,-348.835107232535,514.321310467681,TRUE,5.06756459488717,5.00070991279242,0.0273588489315611
4304,-508.94742967836,530.090518246553,TRUE,3.31748634387815,3.79055107993062,1.06981454328034
4928,-410.206767429858,949.405946529911,TRUE,1.78034239978642,2.01822970865473,0.0505698130055106
6012,-714.380694291457,-1103.66278456952,TRUE,21.43928956343,20.2490325309168,3.23336014704899
6014,-529.533810538008,-1156.4689563925,TRUE,12.734295848239,12.9456700973687,1.52622217386788
6018,-701.85714635474,-1252.4111164834,TRUE,21.7882088677041,21.554898285542,0.40973934934812
6024,-726.040168702292,-1341.4792538217,TRUE,23.0574331548642,22.6592867068697,0.199516125632619
6032,-393.861051646733,-1509.84672139694,TRUE,16.1972701869567,15.7424528477935,1.14708895170509
6069,-585.754827292857,-1302.74305947018,TRUE,21.7289362525112,21.6422093503915,0.4375923942012
6071,-461.518865170313,-1252.21235865586,TRUE,20.0329921324329,18.0366688697745,5.70882239722542
6074,-730.192832929188,-1338.71637921856,TRUE,23.1453338436739,22.6277667326735,0.186064878140241
6078,-361.766292293153,-1398.15759744419,TRUE,19.1416386059725,16.6575444903355,3.60142957309445
7004,1296.73112940765,-1183.94855252006,TRUE,16.7436888827115,16.7021641529097,0.0287662973989334
7005,1229.00269997998,-1219.01804341742,TRUE,17.0040937909439,17.0902739532339,0.0527171414760602
7008,1471.91648332924,-1001.86205620216,TRUE,16.0213828607264,16.0299642296683,0.00323450276920089
7010,1398.39847177806,-1114.78099853537,TRUE,17.0820965989691,16.9320227341162,0.0220609700584693
7015,1152.60456841799,-1052.11286395853,TRUE,15.4686427271183,15.4596662365804,0.108948026482116
7019,1378.88397573505,-908.300690094332,TRUE,15.1214629824483,15.0960463387383,0.222948212776079
7020,1261.29546473136,-960.412661960171,TRUE,14.1001347411312,14.5175007185546,0.282936142903291
7023,1227.48293055939,-949.417701395066,TRUE,13.7235831790728,14.1766476712568,0.147622002390786
7024,1120.99449399006,-1014.14804227474,TRUE,15.9821490013962,15.7168399876289,0.134201961662295
7027,1301.64013488833,-866.434406410232,TRUE,13.8194910788006,13.8122087238563,0.126193902378516
7028,1203.21189437639,-915.152312508236,TRUE,13.5348155183134,13.9117915292779,0.0647292424240117
7109,1368.02827995378,-1046.81729399804,TRUE,16.6552325086247,16.5032734742673,0.0513395380713803
7111,1269.24908037548,-1063.70437583831,TRUE,16.2090119779011,16.0330522116358,0.128572115023181
7901,1205.57651420618,-1022.66425369904,TRUE,15.3686810825108,15.3888013930226,0.0675840824349096
7902,1161.7205403061,-969.781912536913,TRUE,14.6112693292,14.3952920861,0.491052867726408
11003,-573.619085910605,452.376004720098,TRUE,2.97758883796622,1.6434560062249,1.41552492295804
11033,-968.765130133679,771.53728542314,TRUE,3.67621632040217,3.30643833427417,0.850726735670108
11045,-1046.66347614199,873.418004912775,TRUE,4.43941206180719,3.9848561236647,0.314512931783136
11074,-843.789881141621,1205.83779756725,TRUE,1.039999421701,1.32265859640443,0.0579779315526194
11081,-1337.97945327565,1286.63473183671,TRUE,3.5714522210049,1.95362701300242,2.04772672308379
11085,-947.543545324103,1299.02631583102,TRUE,2.13425433715538,1.50640555023019,0.445386075518046
11126,-1305.45905871794,690.004169693841,TRUE,NA,8.52154648220657,1.4356888668248
11208,-938.188204797289,562.487115779541,TRUE,7.06186271277686,4.05078603082335,5.04172102091784
11222,-1057.95495942847,727.738464695469,TRUE,3.84193502659579,3.37326179639038,3.93764645032997
11223,-1147.88607683417,660.454781000705,TRUE,0.534426857749708,2.98159948888071,4.23486390319603
11234,-1012.0251114886,843.890732020263,TRUE,3.2871495872369,3.66286593151327,0.616086310230139
11244,-994.304179540583,897.294073813764,TRUE,4.09480656364663,2.97031068406027,1.17240811303609
11255,-1052.71897233332,1075.95561314881,TRUE,3.77907099117432,3.11396310755154,0.198070156283126
11402,-1262.80850435043,536.639383182285,TRUE,8.05006705766331,7.72165484601072,1.08473252974274
11413,-1263.09863214506,578.724316348358,TRUE,8.17182395446346,8.03471426090849,2.35226480550188
11608,-930.464787645596,521.654180276287,TRUE,8.74743092568412,4.58776826922335,5.77956678368222
14005,-1472.27234445504,-397.98851580731,TRUE,11.2225602619687,11.109844754933,0.476346467938103
14006,-1455.05975471847,-382.082828166866,TRUE,11.8285027123066,10.7423609388171,1.0341801667703
14014,-1458.54086654862,-564.909629178734,TRUE,11.6641829136814,11.8822819276406,0.186226320662107
14016,-1316.15687948872,-673.938015176612,TRUE,15.5111230896502,15.3913809634831,0.141456506356415
14018,-1146.59440607286,-674.26431292111,TRUE,5.73712048726955,5.52527885970523,6.11599724550427
14021,-1247.99074611747,-741.74630414843,TRUE,16.4438729223866,16.3106771642468,0.0442822194553429
14059,-1007.81010543405,-1001.35035962798,TRUE,17.5002293457769,15.9287309600359,5.88995153910253
14071,-1412.87526741711,-660.301912143751,TRUE,12.8116812592111,13.4509549634093,0.282261837972874
14080,-1325.30313162662,-482.500627885536,TRUE,16.3082060924726,15.9001026058218,0.825773130785505
14082,-1138.40781439516,-626.919274805819,TRUE,7.51069233292739,6.30492203843665,3.8993597773233
14083,-1390.35154761612,-671.546995147183,TRUE,13.8438805752948,13.8843514265215,0.406118644560924
14089,-823.795480627351,-1289.07202668678,TRUE,22.8523897387557,22.0286105772863,1.04953418505174
14098,-1243.09145272636,-615.599414486636,TRUE,15.5590511091669,15.3446151100829,0.887191770090979
14106,-945.087681652636,-1277.87907395735,TRUE,13.8277134021818,15.3656351304065,3.12318438606688
14108,-1341.41841204573,-854.024415398086,TRUE,12.9137660034668,12.97626574995,0.905469809422598
14140,-1189.01664451662,-1032.76245430812,TRUE,14.6858056262375,14.4800934152134,2.51066608678956
14153,-1232.7867886588,-611.917950271991,TRUE,15.0891482478264,14.7330384647646,1.89071491483283
14155,-1275.39139917159,-746.07598585394,TRUE,16.2897003561735,15.8390507193807,0.623954267917935
14156,-1153.48122647648,-740.223078547396,TRUE,8.53344952518458,9.37975205045599,15.532020088349
14160,-1426.582290654,-484.7322264335,TRUE,11.7582962609823,11.4352162044442,0.889804993401824
14175,-1277.04593182081,-306.046949606324,TRUE,6.39910512243185,7.35272218373994,3.87579034445766
14182,-1431.25455876112,-469.957722426527,TRUE,11.3584733902411,11.3703161881813,0.505288796923944
14186,-1390.11820258194,-607.558623957039,TRUE,13.9504634041657,13.6773832313402,0.578400492419367
14188,-1191.90821598116,-618.829347599107,TRUE,11.3935431691523,9.9469161088215,12.6926063342349
14189,-1325.20539425884,-766.737409800566,TRUE,14.669214600225,14.4210160910931,0.313016480938871
14190,-1222.52444680898,-702.272498549347,TRUE,15.1570319804283,15.2697645179189,1.13450737166635
14193,-1422.42093244788,-624.877052340125,TRUE,12.7240979820272,13.1995875572187,0.42783872065981
14198,-1317.67658021235,-259.527572025533,TRUE,10.4955050988721,8.49309674780603,2.95954628521695
14419,-1203.20699307454,-620.276493710488,TRUE,12.9535347466251,11.6198434534031,10.1172940229198
14420,-1215.05352146745,-611.500528067524,TRUE,14.3143261147768,13.0129396135172,6.00603598546704
14422,-1157.25154849972,-771.721418342191,TRUE,13.199687369596,12.0772050582807,14.4027387216728
14434,-1166.83959992888,-690.502233312834,TRUE,9.00741765872346,8.73203386420225,13.4281740335004
14435,-1415.24536621131,-336.615119012321,TRUE,12.0019791993743,9.84587581935985,1.89508364270845
14907,-857.399629632009,-1207.14815199631,TRUE,19.0316770753419,19.3227210574715,4.97081483897511
17004,138.735797169837,-523.506284279598,TRUE,9.20440059355246,8.21521092850255,2.87906238012184
17009,-83.2341683130335,-584.654257168027,TRUE,4.46841279340358,3.0922588730896,4.05356993533018
17011,120.681135808307,-666.743930440101,TRUE,5.84597973421713,3.61490964269669,5.47796222288938
17012,198.879723746587,-647.381365063513,TRUE,8.34354075358058,8.28151674255673,0.552011146742366
17013,259.095020257442,-592.505612231044,TRUE,9.6342020164195,9.39217962263051,0.0679190096448253
17017,-6.9947618385837,-746.156213716825,TRUE,2.64403391989572,0.780839789967117,1.77846847599348
17019,224.532867727455,-706.525819055974,TRUE,8.14734739899983,8.60579081001502,0.599660673223435
17031,-148.599331909755,-572.554168377097,TRUE,5.73451713103952,5.83783660992486,0.781489009059686
17037,336.710387753571,-544.117337144692,TRUE,10.0560915587231,9.82328903161063,0.104633117244857
17040,39.1022414859053,-631.800439117393,TRUE,-0.829617055623012,-0.349993591558695,2.00085947810847
17044,366.167355004305,-639.838191000699,TRUE,9.83865178695311,9.89925275068635,0.043242218334107
17046,-21.1595697368857,-737.447932220103,TRUE,2.77392018849146,0.894822091454577,1.87730319791235
17047,10.5523132179539,-746.426300523455,TRUE,1.11121139841957,0.58369923519923,2.28892015100888
17052,-118.735042321936,-825.312935175023,TRUE,0.626425973730653,2.01913677429444,4.98376344344407
17055,82.687491060562,-893.32992190665,TRUE,5.51747927064581,5.20003773595505,0.474410740634209
17202,-30.5152378535025,-557.977530999315,TRUE,2.8015212305612,2.42321407618722,3.27233991366366
17203,15.7143047153466,-566.566157097196,TRUE,2.59645443722515,1.87743315758718,1.3437236982792
17207,388.493326183351,-502.423802933529,TRUE,9.64786487751971,9.70965804170413,0.0388762175855446
17209,-80.9362337142547,-620.07501181783,TRUE,5.99008710795747,3.65807700190501,5.40885467337453
17217,21.2829687979934,-720.226179091603,TRUE,-2.18455873347284,0.227583785029823,4.58685073205001
17221,344.81965713435,-762.169959389386,TRUE,11.0113895310853,10.9308218498043,0.186920486397682
17222,-124.789665678475,-826.383400882344,TRUE,1.58646882722958,2.52856516285007,5.31797793927116
17228,391.34962487944,-885.417337195754,TRUE,12.2580326413746,12.2936250642734,0.0824227089501043
17301,-160.39933341984,-548.71777623168,TRUE,6.82324625898257,5.9555001780847,0.835818230789206
17302,-100.400646203119,-506.512155251724,TRUE,4.69587752851126,5.07206753475951,0.225085870753327
17303,-21.8442675364046,-506.477397350163,TRUE,3.90004580084306,2.60045310329768,2.7143050449629
17305,171.742306739262,-483.519507550213,TRUE,8.21454476202452,8.19951914576609,0.36412513058758
17309,-60.0285622953121,-683.141774689257,TRUE,4.63527389680178,2.03792192218516,5.33243574900508
17312,197.168487655096,-609.259097382176,TRUE,9.33972651835912,9.27663145948583,0.162159072998278
17315,-156.977415518401,-793.788743080101,TRUE,6.93686536653573,6.41918103779248,4.88805572003696
17318,78.081270469505,-731.286739302248,TRUE,2.1425158838109,3.22790494142848,4.07843325947568
17322,-183.955527471436,-818.523143089547,TRUE,5.85772619752839,7.33309410263644,1.55849113176368
17359,-87.2622093764364,-607.685970616478,TRUE,3.30398817152549,3.86964606808667,5.2788501139058
17362,168.000871150318,-690.306320930261,TRUE,6.61235259887605,6.29461990553385,6.73179696998964
17367,-16.6672780576538,-797.082167033685,TRUE,-0.942882278359322,0.228377662083124,1.42478678483496
17372,-159.558617548487,-863.043977866367,TRUE,7.96216741996283,6.78375708177449,5.65241879365757
17900,160.81252912194,-600.273478480468,TRUE,9.98536986042003,9.54635597371496,0.234986888567669
17903,-160.658410721867,-882.166071179294,TRUE,7.29577172803716,8.12451034514727,3.97192071903014
18003,2742.09272654114,194.515804264942,TRUE,9.06911517139366,9.29259803527399,0.241351699279606
18008,2696.56707484057,154.825514718984,TRUE,9.24741304792378,9.13109046982892,0.554891888743254
18009,2675.74005303525,144.229075790721,TRUE,8.71706820731199,9.10713221752265,0.389340164226748
18102,2709.98580982039,184.249617670026,TRUE,9.05442591185363,8.91477337499302,0.721455098148782
21001,2591.36141168446,-141.237392312406,TRUE,12.381815928674,12.3266826843462,0.12171575198205
21002,2589.25895477118,-111.516309330604,TRUE,12.0237177873454,11.9392050266917,0.316326436085296
21003,2624.22726585408,-193.613542216385,TRUE,12.6463924264898,12.7483898273805,0.0185158411730587
21004,2627.17246858289,-183.998720108353,TRUE,12.6591608631046,12.6848982540054,0.0104293973518557
21010,2652.0258770106,-207.974654877481,TRUE,12.8080743149783,12.8835916590206,0.0284779986438227
21105,2600.10445372825,-153.453794871337,TRUE,12.4870613709971,12.4936966522461,0.0300746488369829
21109,2638.82788059548,-215.261824470906,TRUE,12.7765308645822,12.9211524569492,0.0396587063950087
25010,2182.36364305742,-1365.01093421129,TRUE,19.7172092467805,19.6863821706153,0.0452527529792341
25014,2346.17803538462,-1443.10479999075,TRUE,20.7650466275153,20.793695877597,0.0298361006183183
25018,2425.16225367941,-1338.70605205713,TRUE,20.7537326549482,20.7446260015248,0.00862512076164039
25020,2377.23559615932,-1533.69799778375,TRUE,21.9217800186077,21.9174980550358,0.0627721601847888
25021,2379.63521976706,-1351.70843985446,TRUE,20.354979777938,20.4211767054134,0.0685260096912216
25022,2422.74211477732,-1537.32264017915,TRUE,22.1300419755874,22.1405136642864,0.0210236575347372
25024,2486.91471549,-1616.76071559368,TRUE,22.3123532370626,22.3886161326448,0.00539943751518401
25025,2500.37516121406,-1447.85370498915,TRUE,21.6643914438082,21.7131583482096,0.0293376729353458
25027,2409.06020863418,-1601.01275755405,TRUE,22.2858184176219,22.3084202677746,0.00367825029142376
25028,2570.98446438246,-1772.4415090064,TRUE,23.4904921151684,23.4853075473715,0.0148734249416566
25031,2594.65261994322,-1624.83142779507,TRUE,23.0098191615866,23.0178849882006,0.0412901972239025
25062,2145.31232683409,-1412.51828008359,TRUE,20.0195657896704,19.8676226250921,0.0119848356541896
25063,2385.32032976078,-1391.77780239495,TRUE,20.6459339021044,20.6140367602197,0.0449876011599266
25066,2381.22523683251,-1495.61074191746,TRUE,21.5302027471468,21.4917074504374,0.0810386650837319
25067,2515.49015640784,-1518.12426925863,TRUE,22.2610146143652,22.2492417477791,0.0150886651338879
25073,2472.14167360745,-1570.70017093331,TRUE,22.4131804021379,22.375407107439,0.00158742497068098
25074,2571.99408001957,-1600.61364645752,TRUE,22.8015929509342,22.8003543380598,0.0342935913583953
25081,2534.749975862,-1690.41685454369,TRUE,22.7724806458455,22.8613837773198,0.0149686995478907
25084,2270.63534624969,-1407.88262913737,TRUE,20.0725133211668,20.1798762292213,0.025334348646819
25086,2464.06190213095,-1667.07570039666,TRUE,22.6394126016894,22.6525812833087,0.0623272249243836
25087,2499.80449890936,-1773.03068393389,TRUE,23.4326221008501,23.3114921642326,0.00743368643165791
25113,2364.98884444148,-1407.141055368,TRUE,20.6190091821589,20.5897945610887,0.0344030098473053
25129,2443.36386137088,-1563.24860009654,TRUE,22.3748872223998,22.307581244803,0.00870977022622148
25132,2438.42172469564,-1676.51569091516,TRUE,22.851197764195,22.7584899487085,0.0647127751364291
25175,2564.27396783891,-1530.67176978656,TRUE,22.5432574058472,22.4955118395592,0.0214045117389249
25916,2443.90345129162,-1667.39583753254,TRUE,22.7105547251042,22.6621197949704,0.063474382106765
25918,2493.50753136044,-1470.71453047941,TRUE,21.884436882626,21.8767760826504,0.0333958910025108
25922,2343.29667395919,-1502.95265491841,TRUE,21.3968166524477,21.3908088951295,0.0816242920211329
27010,2066.32901984966,-1227.31205938008,TRUE,18.6082942504861,18.5348752616734,0.085859788856191
27014,2165.01632870884,-1125.13546463183,TRUE,18.1612936868549,18.1372058301223,0.0346432883442704
27015,2100.63907303075,-1073.07683954469,TRUE,16.9603583956392,17.1119675551505,0.162332405721343
27027,2002.47788206126,-978.933845581283,TRUE,15.3428997956436,15.2581830611281,0.0580822560423216
27031,2167.01914506473,-994.937737347004,TRUE,16.5802273069882,16.6947692586464,0.0542099476772793
27033,2096.64420265678,-1169.01025045618,TRUE,17.8605023739072,18.0160789795853,0.066504835111145
27036,1973.76149222696,-1045.87251475479,TRUE,15.5185091865869,15.50630442067,0.112676306160036
27044,2063.99123931911,-1011.11266868376,TRUE,16.0902584595395,16.0393123776215,0.105342713060476
27046,2114.07487891969,-1057.87345475962,TRUE,17.2581189701216,17.122588498842,0.12618997249645
27050,2216.1133677736,-1136.41295715606,TRUE,18.3111266485303,18.3128022396264,0.0282231461666456
27057,2177.72950457371,-1321.26264587958,TRUE,19.3805329600928,19.4008899435561,0.00969532780195478
33002,-746.583412166234,329.859085324228,TRUE,7.29726394416783,6.70265713876186,1.08188625573409
33010,-541.915417639485,0.730574913497421,TRUE,2.6416874230838,2.27892761226513,3.76055497186277
33014,-541.531226822318,-34.1027975463559,TRUE,4.16146782252595,1.93456373558712,4.1277081606029
33018,-745.446511974927,-125.186835274825,TRUE,7.59996073209222,6.64475041113982,5.52846708790368
33020,-556.650068449755,-173.494134995353,TRUE,4.94653180384126,4.67249365066703,3.84639808739111
33021,-492.493438500954,-217.797137112878,TRUE,7.2827988842579,6.85713844265193,0.428999584353393
33022,-405.968709750481,-176.46132645368,TRUE,5.45507551178069,4.86772404402907,1.8632994300415
33023,-812.597679940664,-219.485919326635,TRUE,6.55071440142339,6.56121116676252,3.35995633104537
33025,-625.804580897677,-293.555898616144,TRUE,6.74307828787532,7.34794096921503,2.53945899028134
33027,-477.252116174046,-247.395849160982,TRUE,6.05669920214326,6.46151737044286,1.48043015911248
33124,-695.201967071834,-217.093348132534,TRUE,10.5948010684239,8.86590871321143,3.94083898623193
33128,-411.251506680392,-239.937462101414,TRUE,4.84366937865898,4.44694281363759,0.751983739356578
33208,-724.762902201841,53.5112361897386,TRUE,1.14980954940456,2.95277285925053,4.93285665530586
33211,-783.752409717483,-67.9974608197173,TRUE,6.81581620887587,7.62002061706629,3.73062350307857
33212,-694.06337640804,7.27284582771967,TRUE,2.23731232272038,1.22734522086095,1.884263476659
33217,-797.487267688033,-182.622529490288,TRUE,10.036019005093,8.83519707675144,5.34209688208902
33218,-701.90579887091,-164.973454634546,TRUE,6.22399345490453,5.04580298917963,5.76191502488221
33219,-612.78330118969,-175.324431446056,TRUE,5.84655711078632,4.47007637553907,4.23322678951407
33220,-582.922565629441,-184.9683592684,TRUE,6.20710891365458,5.19091749066983,3.79855532004823
33221,-459.854282338926,-141.918941353429,TRUE,5.88614764996147,5.79581345014795,0.0814556772507606
33901,-481.289252558611,-169.710358883207,TRUE,5.27847049232012,5.99025946487118,0.23674953920274
33902,-511.288811806486,-167.431929043605,TRUE,5.89154194726001,5.45826044901438,0.908482862340257
33903,-496.227118945437,-146.975588007769,TRUE,6.02090428039319,5.06881648409422,1.89862169400941
33904,-500.143401552271,-167.080766285921,TRUE,5.85449167465991,5.59905486691136,0.689027665521189
33905,-482.594040040579,-172.697948418811,TRUE,5.28392132361693,6.02782165615601,0.264292277889665
34001,1360.70439099843,-197.306364035684,TRUE,8.20643697986088,8.37638746861574,0.0966907399457111
34002,1420.41062708482,-190.458986625779,TRUE,8.49970362231817,8.43282507071374,0.0394702822415067
34003,1443.05747867607,-195.595338973272,TRUE,8.56638831889678,8.54220254290311,0.016219384679264
34020,1310.35635016962,-434.282806660397,TRUE,10.795073420149,10.8742567168892,0.0507847376181035
34022,1318.33057191636,-383.0826943332,TRUE,10.3814362542998,10.425480082322,0.024753579830959
34025,1428.08894750585,-366.679143216389,TRUE,10.6895047595687,10.5209051210827,0.0953013768449835
34027,1456.69657477118,-360.119064352885,TRUE,10.5543112761821,10.5495208385265,0.0532776253549874
34028,1450.27377994955,-373.736077659131,TRUE,10.7544927348251,10.6870996077263,0.0581524491086907
34029,1479.51160325877,-318.267580976223,TRUE,10.1068404889212,10.1084970313511,0.0578099996146177
34030,1531.35004140384,-403.745638047422,TRUE,10.922480480309,10.9316419034928,0.0586186317328155
34031,1516.14593139088,-334.47479639825,TRUE,10.2475143746021,10.2098677109519,0.0382416174738204
34032,1502.70864705541,-316.430042601542,TRUE,10.1592327636274,10.058707613574,0.0511798318331992
34038,1383.23086369041,-467.040449351597,TRUE,11.2318002595702,11.2879495732024,0.02372673934906
34041,1485.67692904179,-482.135289026979,TRUE,11.7922090815874,11.7397535933547,0.0206066270180234
34042,1492.81402293729,-489.745266434748,TRUE,11.7907381202758,11.7961522203917,0.0198186282425843
34043,1468.75846979988,-477.377382182357,TRUE,11.741261309269,11.6857830799268,0.0237982408718865
34044,1573.3577002778,-415.246844653212,TRUE,11.1329078006146,11.0802602230456,0.0501605214683213
34046,1579.3491373108,-480.227113014122,TRUE,11.5924658068124,11.5961957256989,0.0294314594663839
34049,1425.20538321532,-619.275907708399,TRUE,12.8888468191201,12.7776886808507,0.0621409641216659
34051,1480.13035541944,-572.39342256885,TRUE,12.5664992815952,12.5742392737221,0.0545317768813902
34052,1470.22850286863,-577.676186427924,TRUE,12.6877523923025,12.6655940833855,0.059427945903762
34053,1508.19789810554,-605.943571806223,TRUE,12.694925012722,12.7292007397251,0.028043928812734
