"stateroute","top_ndvi_zv","top_elev_zv","top_prec_zv","top_temp_zv","top_zhull"
4004,0.434749710264559,0.578260643204466,0.330052606980242,0.167701779378861,3.44394571821563
4010,0.433849091378747,0.472041909341241,0.346732043970508,0.152646760726006,3.15142898900293
4022,0.44165924172056,0.367615305810331,0.336962674553372,0.160681138425638,3.11784501862711
4028,0.43239270161578,0.365681647599175,0.238518794005054,0.15276097704001,2.59848304761325
4040,0.451723429628718,0.314465528335394,0.652771596858604,0.179995073052833,3.21997840326717
4055,0.422691344148676,0.342517970454007,2.13756130746369,0.218608527513846,5.74681023596309
4063,0.403813519991416,0.322599545314701,1.49121128184404,0.208358589466184,5.02540376633237
4105,0.44089454417187,0.540124539803122,0.316558266987047,0.162466533760655,3.34648619560325
4115,0.430597737056247,0.382940189188738,0.339680199673276,0.158044189313686,3.0863561887571
4128,0.437460812624013,0.350783871140381,0.18743431508516,0.141828720618959,2.15441086658847
4204,0.45334584551246,0.541752832223533,0.21194658434659,0.149278231871757,2.60491234200465
4213,0.435066467249497,0.526392367361996,0.176830993890258,0.153478026020703,2.68243085567809
4229,0.442659562283378,0.35333761267478,0.528354146092328,0.173726580589799,3.32905623031204
4302,0.429371879272338,0.588723336605542,0.108395631439666,0.153791202358806,1.54858064827091
4304,0.434749710264559,0.578260643204466,0.330052606980242,0.167701779378861,3.44394571821563
4928,0.430759989502983,0.327606162440038,0.2375186537114,0.15104940010005,2.43205977000775
6012,1.22690086967146,1.2853018878036,0.422758266380211,0.828786104450691,4.17821037808087
6014,0.770266962350317,1.1606469387365,0.116969768402998,0.960182059640489,1.67130258537735
6018,0.940491079704537,1.18101163232837,0.247216610457851,0.78709973726741,3.40794156629556
6024,0.903302673792018,1.21418962577304,0.246064242702367,0.757227462279019,3.18429110267723
6032,0.499775471773163,0.977436463337382,0.0869933957217243,0.763414607248775,0.668101825920575
6069,0.699442407008606,1.04659921289156,0.126519852202858,0.81933312014304,1.92346844363186
6071,0.637763356216842,1.12261779294435,0.106284576428841,0.921911015184126,1.14523234724394
6074,0.903302673792018,1.21418962577304,0.246064242702367,0.757227462279019,3.18429110267723
6078,0.485448091273086,0.979461699783212,0.0874863064292866,0.749530557678621,0.65944819573399
7004,0.141718856054856,0.0312781622891545,0.165321844334,0.124918865278014,0.125022021456938
7005,0.183245560159734,0.0337227351558133,0.206850597395679,0.134914478101421,0.158866420155703
7008,0.0520099111032667,0.0228844486985624,0.109163172329361,0.0700027689574706,0.0602357988657932
7010,0.0437459318420075,0.0269459489382228,0.104496810856499,0.106164333098043,0.0592113480458781
7015,0.324468420052949,0.0382675749617523,0.240404349277414,0.114794434399338,0.174626618323919
7019,0.0695423121894936,0.0198439192680882,0.132048602654478,0.0668867743208513,0.0681613826936769
7020,0.110682255056567,0.0243428915325121,0.126316713011761,0.0850504138484588,0.11850626229858
7023,0.136936573746816,0.0254219997966917,0.140832228596568,0.0770930906906017,0.119902274277337
7024,0.315400147215829,0.0357673502306743,0.220092737797278,0.121676052048452,0.172196267920293
7027,0.0662229618682988,0.0198740417189424,0.113266067329323,0.0744947941154115,0.0621748894147269
7028,0.163974805184159,0.0263186881894781,0.150034690426443,0.0818409311745822,0.117837725023762
7109,0.0556029028958391,0.0242221817343137,0.0964854499009117,0.0864923741749855,0.0771063221456304
7111,0.0909833906729138,0.0267049651004794,0.120141853043565,0.103838825339256,0.0989692529911431
7901,0.194949235260227,0.030256598926778,0.169518182160606,0.10088657536723,0.149281797519362
7902,0.248360570798882,0.0285474340935767,0.17086610249517,0.0914981107463927,0.152498010998316
11003,0.446386176650469,0.544360260054449,0.68120503537377,0.170386124272308,4.54296534071176
11033,0.397758140527171,0.373425785086393,2.44231762834937,0.24053639787518,5.22876169792551
11045,0.399827356838195,0.365009469047113,2.42992438011589,0.243409354557062,5.26540349965898
11074,0.428731641261379,0.334148654145989,2.16230893501712,0.220784682155056,6.09305507710787
11081,0.399066407136885,0.392018248460067,3.13203317065684,0.322403343476601,11.5557174732525
11085,0.451669361568234,0.345815258030456,2.67484582304463,0.230404342712722,8.13634300815411
11126,0.423084775429654,0.392627908329132,2.48919532880749,0.257715609940967,5.24233737654634
11208,0.426284700625084,0.441965485929457,2.53575464893401,0.208345416903844,5.01979874211023
11222,0.374297727904614,0.380654881836432,2.51494396745175,0.255476940727407,5.42458826844419
11223,0.410517636050836,0.393271218452453,2.50342378418962,0.248659893301418,5.02281219001668
11234,0.423943746334369,0.365208342236708,2.45466876086873,0.240472838085541,5.18729859263617
11244,0.447631033388347,0.362176530535538,2.4757581874037,0.240281954866586,5.16908105710298
11255,0.452744485362088,0.359484542888477,2.6246391555856,0.243034123435978,5.96760103650652
11402,0.629160587015881,0.470552581856489,2.54091578010436,0.211373429817112,6.83435171656841
11413,0.617526596408182,0.428900475648393,2.47916434353512,0.247974894650839,7.55486575187273
11608,0.424151817451671,0.473771174548762,2.53270383646169,0.206251916110841,4.52632871048952
14005,1.0826330888387,0.722091984161164,2.20244362258859,0.320245622807815,14.6286782976676
14006,1.0826330888387,0.722091984161164,2.20244362258859,0.320245622807815,14.6286782976676
14014,1.40110673418049,0.727475506004338,1.83935070835433,0.360410111371336,8.94604288990277
14016,1.61048268735221,0.742891712536386,1.42413751357826,0.502587529937545,9.49552252425801
14018,1.52204298193988,0.929127764330473,1.23090618129797,0.471818179850438,8.91827591510255
14021,1.68912513464475,0.892889041114009,1.3044414449509,0.630272718006828,8.89656984424633
14059,1.62456239625664,1.26196186590493,1.03625867373794,0.684404914397954,8.11637327334106
14071,1.50301859245774,0.730748029450319,1.64031817699107,0.453011827060887,9.91925113816912
14080,1.37294251618372,0.765187187476605,1.90403557871328,0.331772193394597,9.01224385104359
14082,1.48658057110181,0.865199634475277,1.20241748885441,0.42666066531006,8.29957358097786
14083,1.56372508540429,0.741334483943626,1.62152351115641,0.498313465076538,9.98806928265629
14089,1.140271196319,1.14557668122355,0.44889810700918,0.653445787548403,3.54677534877615
14098,1.54161781639663,0.755759389715602,1.40063722019655,0.467230190504683,9.52500008110802
14106,1.26522632611809,1.31883011861977,0.595294360488381,0.625373431008688,4.90488235629088
14108,1.69403620496177,0.989696292888801,1.32437923088387,0.656899818470093,8.99994510845737
14140,1.75371244498213,1.09135825112241,1.19442725362541,0.689886409366038,9.42372089480909
14153,1.50849899331412,0.75164468229364,1.37268975510609,0.418392939028282,9.0424845520876
14155,1.68912513464475,0.892889041114009,1.3044414449509,0.630272718006828,8.89656984424633
14156,1.70364458047519,1.00215000862155,1.30922392926514,0.627428400052008,8.74966038946027
14160,1.37884308954015,0.759972842306122,1.8859335890613,0.317084495270997,8.9107923964683
14175,0.945276622699817,0.816444165491759,1.7605051736025,0.365625957823935,8.67257937249925
14182,1.25642307036551,0.747365948457788,1.84642277935709,0.325926227754025,9.16725388773201
14186,1.46845054826553,0.714250359017482,1.71748020002813,0.406225770295139,9.78419251348735
14188,1.49473988149221,0.756531187303067,1.36846738475079,0.407319164906805,9.05723225596135
14189,1.67791218990532,0.845422823376626,1.4810395117604,0.627496791302858,9.90784942648251
14190,1.58176430125171,0.870357103109353,1.24867296662762,0.512942520931466,8.81244937604988
14193,1.50301859245774,0.730748029450319,1.64031817699107,0.453011827060887,9.91925113816912
14198,0.925708740064852,0.752216628927796,2.11946028591877,0.326939011744217,12.4637707445124
14419,1.49473988149221,0.756531187303067,1.36846738475079,0.407319164906805,9.05723225596135
14420,1.49473988149221,0.756531187303067,1.36846738475079,0.407319164906805,9.05723225596135
14422,1.7392681068792,1.03369488760657,1.32311756023328,0.618831962723028,8.75184296921003
14434,1.58176430125171,0.870357103109353,1.24867296662762,0.512942520931466,8.81244937604988
14435,1.0826330888387,0.722091984161164,2.20244362258859,0.320245622807815,14.6286782976676
14907,1.18885433731676,1.32244727703823,0.508427576275689,0.675244941647552,5.53259382075138
17004,0.496632692473814,0.945459344982819,0.0562416336959993,0.347886852637329,0.972483437494901
17009,0.678665729324203,0.51685232345753,0.070356585841239,0.276366137572901,0.586515950354514
17011,0.525757381787734,0.84406089762938,0.0570268237105073,0.376393695725659,0.912519794929542
17012,0.433642613305999,0.977565191399002,0.0499540796505625,0.403297140796641,0.837023081949366
17013,0.437276960841006,1.15408466222564,0.0577483470632232,0.421956337357785,1.11720137129606
17017,0.658901437384689,0.619190838955084,0.0668100178345784,0.355777495072642,0.606577636178026
17019,0.435675476986999,1.02796220306178,0.0524894724877619,0.43811297165885,0.938912407789994
17031,0.697432632559219,0.487779904732508,0.0703464502270489,0.267434255375472,0.576872336904956
17037,0.434993117542967,1.50778701120807,0.108128409401533,0.464250687156038,1.2526088472646
17040,0.602077116932016,0.720883875884327,0.0643990758186709,0.322020570829056,0.652265953825453
17044,0.40289408986211,1.62461157982879,0.12950887923124,0.521856386776696,1.32103340809868
17046,0.662901002269166,0.597622715576633,0.067037521057177,0.353777733953017,0.597399180566127
17047,0.664079111404207,0.622112196450669,0.0635524201095671,0.375044048296674,0.616312298522013
17052,0.748840659144753,0.4432404048051,0.0693243132595606,0.347713520022057,0.505492081256583
17055,0.678321933882049,0.725794178966288,0.0572165259976257,0.530742696162749,0.747366130272062
17202,0.611021123280146,0.684315991544289,0.0632145311184707,0.292665180006264,0.622236969890464
17203,0.631858097287557,0.72152344230533,0.0648152908332433,0.289837463539222,0.558014853409325
17207,0.430185307503342,1.66202775051575,0.130034145102028,0.471090553597042,1.37827867843387
17209,0.674723384442591,0.505179663472658,0.0696633066502125,0.265348395974597,0.527950961871476
17217,0.665966751843454,0.655578595769348,0.067148933064337,0.360369521248164,0.647328498612127
17221,0.448020698348562,1.78475035663771,0.128986341062328,0.687149704343165,1.417434982685
17222,0.748840659144753,0.4432404048051,0.0693243132595606,0.347713520022057,0.505492081256583
17228,0.540507870652145,1.76668135107048,0.166311494904822,0.714589090935483,1.82888693091264
17301,0.735807687421343,0.504440874568277,0.069925983859475,0.271573047049397,0.609305276550088
17302,0.667142418377451,0.538069531335495,0.0669381735599309,0.262286879684897,0.620278925548202
17303,0.614891999013385,0.680696240001011,0.0629743101437286,0.280626146131195,0.623090744491302
17305,0.41495675327497,1.13185337562043,0.0548667494764692,0.342597254720684,1.09913845883024
17309,0.632303421054756,0.549933601908034,0.0693028448680308,0.289694980951436,0.544335737962417
17312,0.423380599736316,1.04212040042116,0.0497640781326395,0.397526217821757,0.927188985862773
17315,0.788315550263142,0.466027098607952,0.0738712765285461,0.343654902006367,0.565318099694794
17318,0.607306096769567,0.804451977355212,0.0601393461654483,0.415296797520919,0.900387983980599
17322,0.812173142377793,0.448775226900452,0.0751202251403058,0.362788144485296,0.496390829017523
17359,0.679422576793613,0.506470313832666,0.0701662694014349,0.264692073536829,0.516418412955522
17362,0.438173885119333,0.932006864899949,0.0512833355695076,0.406698610268338,0.839313669529772
17367,0.698773773057488,0.577714542643915,0.0651315421527542,0.380642628581394,0.606301271934669
17372,0.806615731935852,0.43591411395146,0.0727093156651838,0.385189737050951,0.497162062794582
17900,0.442487744325572,0.951636917784721,0.0496384207718118,0.380679311208964,0.842961500888154
17903,0.789967559741191,0.443251781229332,0.0726211029262886,0.408035111505844,0.472165139273696
18003,0.211592720427859,0.0593328599595991,0.0431699820342012,0.143367379818887,0.173353234136173
18008,0.232373794158125,0.0564520701571541,0.0448312852901493,0.130061096947292,0.150862561572224
18009,0.232806698278374,0.0568103960657263,0.042552207223771,0.127583930882656,0.12016933223074
18102,0.213224115655112,0.0571437949011787,0.0435138606679694,0.137525349574443,0.164728009901497
21001,0.195105128161588,0.055645912365256,0.0241867375434906,0.106530536845675,0.0297958091498013
21002,0.19853911318229,0.0578420108658866,0.0297882294661529,0.111476425799282,0.0248356985703167
21003,0.196238823464374,0.0530815129405447,0.0205559440965087,0.0928138326759944,0.0422571371016301
21004,0.195969542369083,0.0515754108470931,0.0208357232973845,0.0953054542478836,0.0408393256749407
21010,0.187041331082681,0.0480848916377411,0.0213566410761572,0.0975421214064816,0.0483664756621893
21105,0.195105128161588,0.055645912365256,0.0241867375434906,0.106530536845675,0.0297958091498013
21109,0.189253619645905,0.0496221674857612,0.0207068140271464,0.0931939320129695,0.0499580789131271
25010,0.170869500630875,0.020848015896736,0.0680271663060607,0.199418511463261,0.0869654010717891
25014,0.202142930428384,0.020391414505953,0.057631893688042,0.208150977905837,0.0915148782425577
25018,0.198760336302215,0.0292196097350091,0.0487606612482877,0.227238363566232,0.125732344048381
25020,0.197936295855816,0.0167426960254698,0.0616536715085665,0.197456469431125,0.0771720253483376
25021,0.202286914546869,0.0290773400404314,0.0503689119019907,0.226787650015959,0.121571465430931
25022,0.198026251762862,0.0164113852028233,0.0611086906720253,0.197308001657029,0.090155645173832
25024,0.19625427134368,0.0159744597659853,0.0604327646723077,0.194522083701944,0.0906077345917293
25025,0.193261752157816,0.0202277786041892,0.0466457369142487,0.210573180771512,0.0935820199392291
25027,0.197936295855816,0.0167426960254698,0.0616536715085665,0.197456469431125,0.0771720253483376
25028,0.217547709815969,0.0148616121953479,0.0663461117263819,0.188412688214904,0.107723075225485
25031,0.190770454257288,0.019769282551015,0.053255909660559,0.206958250166476,0.110671017804237
25062,0.168549278668672,0.0163386123356202,0.0699357352997631,0.185655526233663,0.0696518318574508
25063,0.199333651675215,0.020474828114406,0.0570823937686936,0.210590599016429,0.105359007208033
25066,0.199589037566698,0.0203678674198506,0.065231779691197,0.205570581108937,0.0952966734216079
25067,0.193261752157816,0.0202277786041892,0.0466457369142487,0.210573180771512,0.0935820199392291
25073,0.196667760463251,0.0198268529576463,0.0647410904726733,0.204234478863332,0.110121987989997
25074,0.190770454257288,0.019769282551015,0.053255909660559,0.206958250166476,0.110671017804237
25081,0.19625427134368,0.0159744597659853,0.0604327646723077,0.194522083701944,0.0906077345917293
25084,0.20306286561048,0.0204474833920024,0.064046434765456,0.205331168055413,0.0887086491150783
25086,0.197559684914071,0.0153376661540614,0.067709158354295,0.189242220292213,0.0902592125792124
25087,0.21761303572677,0.0149025615314145,0.0725971056277549,0.184626568461755,0.10737363331323
25113,0.199333651675215,0.020474828114406,0.0570823937686936,0.210590599016429,0.105359007208033
25129,0.198026251762862,0.0164113852028233,0.0611086906720253,0.197308001657029,0.090155645173832
25132,0.218651897009426,0.0153845255114003,0.0733293120255042,0.187354454749944,0.0952685554906511
25175,0.193261752157816,0.0202277786041892,0.0466457369142487,0.210573180771512,0.0935820199392291
25916,0.218651897009426,0.0153845255114003,0.0733293120255042,0.187354454749944,0.0952685554906511
25918,0.193261752157816,0.0202277786041892,0.0466457369142487,0.210573180771512,0.0935820199392291
25922,0.197936295855816,0.0167426960254698,0.0616536715085665,0.197456469431125,0.0771720253483376
27010,0.0717873955405757,0.0587434844726632,0.086608733738445,0.14960306304537,0.0938363588588988
27014,0.0772712941986244,0.107795010939239,0.0814620423249493,0.190396969779018,0.111346432052459
27015,0.0565622213684693,0.0987400531954251,0.0829258545080189,0.139319715053122,0.110938788221253
27027,0.0266194574755236,0.096853609478747,0.0658781207982473,0.126173774534795,0.0634206663590738
27031,0.0435806507491319,0.119810014068934,0.082970134535364,0.165485434875286,0.0959797346774273
27033,0.0733638954694654,0.0883193357031962,0.0807064585997626,0.166916675664538,0.118663358844496
27036,0.0244442392174833,0.0728172035939505,0.0622468993283377,0.110737553958805,0.0586787292473779
27044,0.0378369155799256,0.102171272748773,0.0708216954726315,0.135529407646391,0.0815311285025619
27046,0.0574820043322775,0.1120527109029,0.0835963262108474,0.152151837180988,0.127300998309055
27050,0.0950940482876185,0.110492908927709,0.0804566384192609,0.230725601581178,0.115446288748562
27057,0.157034836479455,0.02403364036015,0.0697344482337795,0.191326176190073,0.0815595425105718
33002,0.500656300983077,0.465575751084863,1.39603528740985,0.172380868211191,4.22690871296655
33010,0.739570388129809,0.475613919104579,0.12716653980775,0.16308133363477,1.15567414302384
33014,0.753868759327482,0.501712888025728,0.120766650294403,0.16911898632314,1.32883851388778
33018,1.05242653801846,0.50742205026033,0.651024106244645,0.186781210582087,3.70616542412971
33020,0.975105180056952,0.428204570433371,0.113835471796192,0.17009096184201,1.27919162416058
33021,0.96614622610104,0.316715291014974,0.0989867048453701,0.169127425772069,0.888270101673138
33022,0.784170763153034,0.324685813685666,0.0866158103681109,0.15436266514787,0.91209890589458
33023,1.11869276853869,0.436544033789917,0.691473843848854,0.164978037845322,4.40701277248409
33025,0.962478236138482,0.330066242843846,0.0914430810706224,0.180814947945622,0.990630416846066
33027,0.89353271666394,0.339607815644373,0.0849979747426142,0.172845242099037,0.943451717167099
33124,0.901312633580755,0.484934421002201,0.129434496718398,0.186299177051696,1.70096782980272
33128,0.829620061791395,0.338318582062097,0.0839995155175542,0.178306496548648,0.898755609731751
33208,0.782698903801282,0.422183346511188,0.92419997477104,0.154039866706779,2.93021070060711
33211,0.917895815092332,0.476959965730254,1.04468412399238,0.15459978354938,3.62882509634257
33212,0.704832565605889,0.516134479088218,0.330947174604166,0.16989685390143,1.70677771071596
33217,1.13739930691995,0.445847247039045,0.694023352400661,0.178951786946993,3.95069354198912
33218,0.905771878278195,0.515805904638608,0.167501825439041,0.187851034085462,2.11782230467317
33219,0.878319236169075,0.473267941214699,0.111161305081421,0.175486778982363,1.34216863086873
33220,0.952600365211767,0.473884076835547,0.114105511188326,0.179313989652644,1.37011552292102
33221,0.842118851839094,0.344327123672847,0.096355049301953,0.150710527522309,1.05012204120325
33901,0.913801487002753,0.326290372869456,0.0994085882915798,0.156432682299192,0.900986410500468
33902,0.923263601470726,0.334934980907528,0.100298589286495,0.159132254487907,0.940196554344002
33903,0.838777998407943,0.355276871250998,0.0960656614527358,0.150916935845795,1.05012204120325
33904,0.913801487002753,0.326290372869456,0.0994085882915798,0.156432682299192,0.900986410500468
33905,0.913801487002753,0.326290372869456,0.0994085882915798,0.156432682299192,0.900986410500468
34001,0.122557407814039,0.00889306411938185,0.0290773466586188,0.128619477953462,0.0146955941898938
34002,0.113249742112511,0.00612913400275027,0.0300911615175543,0.10722732731685,0.00836745150068367
34003,0.110086865081896,0.00623270510618986,0.0299149465453333,0.109380691833208,0.00880797765851175
34020,0.0873250295420148,0.00752277236407769,0.0505385608019318,0.0959177870782235,0.027671859630383
34022,0.094692721182556,0.00589411351559185,0.0324506178881681,0.0987569932493099,0.0204468705977118
34025,0.0958100825590433,0.00483042719572123,0.0360105138831297,0.0880164431849547,0.0183767726921708
34027,0.0921623964891428,0.00446161507975746,0.0396023709812917,0.0895846664207914,0.0141036439940092
34028,0.0937227354591929,0.00458946561299309,0.0383960615720638,0.0824957038155047,0.0171847498791075
34029,0.092058804897799,0.00389777286440294,0.0359939341840717,0.0856453346498917,0.0130697327877073
34030,0.0848804715451117,0.00403569926434826,0.0532018905619179,0.0808831880459229,0.0155090119089893
34031,0.0761770140681603,0.00410225469404465,0.0428098934808293,0.0898071864251099,0.0104253453218024
34032,0.08340492194252,0.00426411308721984,0.038901417320844,0.0892238479520907,0.0106926351894609
34038,0.0953255018116002,0.00619110021041466,0.0640554337906963,0.078930527431342,0.0220008310740359
34041,0.100485661536448,0.00563565457102716,0.0671882149719215,0.0727434132306994,0.0214086105697639
34042,0.10334004148598,0.00561204732805138,0.0736544048596491,0.071078871216926,0.0226775564783605
34043,0.099206710476729,0.00570427204472238,0.0659218622392271,0.0725394457976572,0.0214086105697639
34044,0.0779035831065553,0.00398790202442388,0.0608210543382116,0.0840269280493017,0.0123922524220516
34046,0.10625081601128,0.00461997538314863,0.08562548222383,0.0663683613330324,0.0206397586384547
34049,0.0943608921320272,0.00733810764862948,0.088277303854427,0.0595007729077329,0.0263175403765094
34051,0.106880155233751,0.00539030134279965,0.0827756968702016,0.0552484628326696,0.0213837252419081
34052,0.104098386771448,0.00557836310612348,0.0794636095679562,0.0588582291408072,0.0220729628927821
34053,0.108592542395047,0.00545534752821559,0.115792737741785,0.0646079559737829,0.0257524375557411
34054,0.132102229581517,0.0062072134098261,0.114823518572557,0.0526118626470065,0.0236944423623808
34055,0.118254774122284,0.00529990607002932,0.100135903628384,0.0562878866025364,0.0224516513527986
34056,0.115775421886373,0.00476254533900174,0.105706971495057,0.0568640402620578,0.0210906911432352
34059,0.0871343001279205,0.00891387530417131,0.148016412162875,0.0545650180674374,0.0419549717606314
34060,0.0937030358172015,0.0072273481845939,0.117467736280528,0.0626803928030986,0.0289294469124853
34061,0.0901495388627859,0.00821783713997962,0.153700840847598,0.0499537864918107,0.0344732622250973
34063,0.0934118444442506,0.00919975402893099,0.154235720394076,0.0455981290800661,0.0345547521645492
34065,0.109638059971452,0.00701753620047722,0.0276171095537655,0.113031102465502,0.0144124648431304
34066,0.121455835484073,0.0068404860455072,0.0282181182472011,0.102444950204577,0.00823101951387263
34067,0.0910966146884356,0.0058261738714223,0.0306214785904225,0.102261276814797,0.017194490607863
34070,0.0877297065716253,0.00797438607131644,0.0579182678424006,0.0949802125903826,0.0277808452541382
34071,0.0966327660518983,0.00514459688430442,0.0355195260472039,0.083370157412451,0.0201990047598617
34074,0.0889514959969977,0.00705022839109294,0.070611745836651,0.0737495953127022,0.0247598934117482
34075,0.101040506664153,0.00590192730734265,0.0687366599676581,0.0720661170191704,0.0222822481513654
34077,0.102761469424934,0.00538292599310344,0.0970924453639018,0.0577259261411235,0.0203176179914976
34079,0.118535111987814,0.00671288517033564,0.132661542043195,0.0534132489643965,0.0278942982219372
34080,0.0871343001279205,0.00891387530417131,0.148016412162875,0.0545650180674374,0.0419549717606314
35005,0.0850614334932563,0.00461675394875487,0.0448963909157169,0.0647801535154648,0.0176642087243153
35009,0.122279261755606,0.00432567224834547,0.0538292191965185,0.0686415757875408,0.0293192953370445
35010,0.0729914872956484,0.00459372399758229,0.0409378385474199,0.0759773502663084,0.0145918872103663
35011,0.0782805592717599,0.00466867218226786,0.047996768036688,0.073622593964296,0.0161178238268366
35012,0.0725429906423956,0.0046357667339098,0.0466237095839169,0.0743997924307813,0.0144965110015558
35013,0.0876231134438976,0.00545929547529687,0.0549575867933341,0.0729736153517836,0.0157052741831933
35014,0.0937705773000699,0.00526988375306008,0.0667850862240168,0.0740321223480945,0.0192031093838168
35021,0.106395607510151,0.0059702742172936,0.0997896456516247,0.0628719670390106,0.0192432794052009
35035,0.130417374942766,0.00775908665853034,0.131951290098091,0.0618158429397306,0.0193615824312071
