"stateroute","cutoff_lvl","parm","parm_val"
25113,"Core 50%","PCA.min",0.676056338028169
25129,"Core 50%","PCA.min",0.779661016949153
25132,"Core 50%","PCA.min",0.777777777777778
25175,"Core 50%","PCA.min",0.709090909090909
25916,"Core 50%","PCA.min",0.777777777777778
25918,"Core 50%","PCA.min",0.666666666666667
25922,"Core 50%","PCA.min",0.733333333333333
27010,"Core 50%","PCA.min",0.795180722891566
27014,"Core 50%","PCA.min",0.792207792207792
27015,"Core 50%","PCA.min",0.825
27027,"Core 50%","PCA.min",0.840909090909091
27031,"Core 50%","PCA.min",0.777777777777778
27033,"Core 50%","PCA.min",0.818181818181818
27036,"Core 50%","PCA.min",0.829545454545455
27044,"Core 50%","PCA.min",0.771084337349398
27046,"Core 50%","PCA.min",0.825
27050,"Core 50%","PCA.min",0.792207792207792
27057,"Core 50%","PCA.min",0.837837837837838
33002,"Core 50%","PCA.min",0.62037037037037
33010,"Core 50%","PCA.min",0.611650485436893
33014,"Core 50%","PCA.min",0.611650485436893
33018,"Core 50%","PCA.min",0.612612612612613
33020,"Core 50%","PCA.min",0.490566037735849
33021,"Core 50%","PCA.min",0.540983606557377
33022,"Core 50%","PCA.min",0.611111111111111
33023,"Core 50%","PCA.min",0.62
33025,"Core 50%","PCA.min",0.641025641025641
33027,"Core 50%","PCA.min",0.540983606557377
33124,"Core 50%","PCA.min",0.596638655462185
33128,"Core 50%","PCA.min",0.611111111111111
33208,"Core 50%","PCA.min",0.594936708860759
33211,"Core 50%","PCA.min",0.623931623931624
33212,"Core 50%","PCA.min",0.594936708860759
33217,"Core 50%","PCA.min",0.62
33218,"Core 50%","PCA.min",0.596638655462185
33219,"Core 50%","PCA.min",0.558823529411765
33220,"Core 50%","PCA.min",0.490566037735849
33221,"Core 50%","PCA.min",0.486842105263158
33901,"Core 50%","PCA.min",0.490909090909091
33902,"Core 50%","PCA.min",0.452380952380952
33903,"Core 50%","PCA.min",0.425531914893617
33904,"Core 50%","PCA.min",0.452380952380952
33905,"Core 50%","PCA.min",0.490909090909091
34001,"Core 50%","PCA.min",0.792207792207792
34002,"Core 50%","PCA.min",0.772151898734177
34003,"Core 50%","PCA.min",0.772151898734177
34020,"Core 50%","PCA.min",0.752808988764045
34022,"Core 50%","PCA.min",0.722222222222222
34025,"Core 50%","PCA.min",0.707317073170732
34027,"Core 50%","PCA.min",0.75
34028,"Core 50%","PCA.min",0.75
34029,"Core 50%","PCA.min",0.676470588235294
34030,"Core 50%","PCA.min",0.584415584415584
34031,"Core 50%","PCA.min",0.676470588235294
34032,"Core 50%","PCA.min",0.676470588235294
34038,"Core 50%","PCA.min",0.761363636363636
34041,"Core 50%","PCA.min",0.594594594594595
34042,"Core 50%","PCA.min",0.594594594594595
34043,"Core 50%","PCA.min",0.712328767123288
34044,"Core 50%","PCA.min",0.584415584415584
34046,"Core 50%","PCA.min",0.766666666666667
34049,"Core 50%","PCA.min",0.853932584269663
34051,"Core 50%","PCA.min",0.806818181818182
34052,"Core 50%","PCA.min",0.806818181818182
34053,"Core 50%","PCA.min",0.741573033707865
34054,"Core 50%","PCA.min",0.807228915662651
34055,"Core 50%","PCA.min",0.741573033707865
34056,"Core 50%","PCA.min",0.781609195402299
34059,"Core 50%","PCA.min",0.840425531914894
34060,"Core 50%","PCA.min",0.742268041237113
34061,"Core 50%","PCA.min",0.818181818181818
34063,"Core 50%","PCA.min",0.839080459770115
34065,"Core 50%","PCA.min",0.792207792207792
34066,"Core 50%","PCA.min",0.7375
34067,"Core 50%","PCA.min",0.703703703703704
34070,"Core 50%","PCA.min",0.752808988764045
34071,"Core 50%","PCA.min",0.709302325581395
34074,"Core 50%","PCA.min",0.761363636363636
34075,"Core 50%","PCA.min",0.717948717948718
34077,"Core 50%","PCA.min",0.804347826086957
34079,"Core 50%","PCA.min",0.807228915662651
34080,"Core 50%","PCA.min",0.840425531914894
35005,"Core 50%","PCA.min",0.786516853932584
35009,"Core 50%","PCA.min",0.744186046511628
35010,"Core 50%","PCA.min",0.738095238095238
35011,"Core 50%","PCA.min",0.724137931034483
35012,"Core 50%","PCA.min",0.724137931034483
35013,"Core 50%","PCA.min",0.8
35014,"Core 50%","PCA.min",0.79746835443038
35021,"Core 50%","PCA.min",0.804347826086957
35035,"Core 50%","PCA.min",0.827956989247312
35037,"Core 50%","PCA.min",0.84375
35038,"Core 50%","PCA.min",0.848484848484849
35042,"Core 50%","PCA.min",0.797619047619048
35306,"Core 50%","PCA.min",0.79746835443038
35314,"Core 50%","PCA.min",0.827956989247312
35315,"Core 50%","PCA.min",0.881720430107527
35901,"Core 50%","PCA.min",0.710280373831776
35903,"Core 50%","PCA.min",0.703296703296703
36001,"Core 50%","PCA.min",0.712765957446808
36002,"Core 50%","PCA.min",0.781609195402299
36006,"Core 50%","PCA.min",0.75
36013,"Core 50%","PCA.min",0.654320987654321
36015,"Core 50%","PCA.min",0.657534246575342
36028,"Core 50%","PCA.min",0.729411764705882
45002,"Core 50%","PCA.min",0.574257425742574
45013,"Core 50%","PCA.min",0.574257425742574
45021,"Core 50%","PCA.min",0.66
45101,"Core 50%","PCA.min",0.637096774193548
45102,"Core 50%","PCA.min",0.638297872340426
45103,"Core 50%","PCA.min",0.698630136986301
45205,"Core 50%","PCA.min",0.63
45213,"Core 50%","PCA.min",0.576271186440678
45220,"Core 50%","PCA.min",0.66
38006,"Core 50%","PCA.min",0.686046511627907
38007,"Core 50%","PCA.min",0.686046511627907
38014,"Core 50%","PCA.min",0.788235294117647
38015,"Core 50%","PCA.min",0.706521739130435
38016,"Core 50%","PCA.min",0.741573033707865
38017,"Core 50%","PCA.min",0.75
38019,"Core 50%","PCA.min",0.741573033707865
38021,"Core 50%","PCA.min",0.785714285714286
38025,"Core 50%","PCA.min",0.648648648648649
38026,"Core 50%","PCA.min",0.793103448275862
38027,"Core 50%","PCA.min",0.793103448275862
38028,"Core 50%","PCA.min",0.730769230769231
38030,"Core 50%","PCA.min",0.730769230769231
38037,"Core 50%","PCA.min",0.633333333333333
38105,"Core 50%","PCA.min",0.6625
38118,"Core 50%","PCA.min",0.741176470588235
38302,"Core 50%","PCA.min",0.670588235294118
38304,"Core 50%","PCA.min",0.743243243243243
38305,"Core 50%","PCA.min",0.704545454545455
38307,"Core 50%","PCA.min",0.633333333333333
38312,"Core 50%","PCA.min",0.743243243243243
38315,"Core 50%","PCA.min",0.711538461538462
38317,"Core 50%","PCA.min",0.791208791208791
39002,"Core 50%","PCA.min",0.767441860465116
39003,"Core 50%","PCA.min",0.793478260869565
39006,"Core 50%","PCA.min",0.863636363636364
39008,"Core 50%","PCA.min",0.818181818181818
39009,"Core 50%","PCA.min",0.872093023255814
39010,"Core 50%","PCA.min",0.872093023255814
39011,"Core 50%","PCA.min",0.855555555555556
39023,"Core 50%","PCA.min",0.816091954022989
39025,"Core 50%","PCA.min",0.842696629213483
39026,"Core 50%","PCA.min",0.816091954022989
39028,"Core 50%","PCA.min",0.863636363636364
39044,"Core 50%","PCA.min",0.758620689655172
42015,"Core 50%","PCA.min",0.72289156626506
42016,"Core 50%","PCA.min",0.771084337349398
42018,"Core 50%","PCA.min",0.717948717948718
42027,"Core 50%","PCA.min",0.719101123595506
42034,"Core 50%","PCA.min",0.670886075949367
42056,"Core 50%","PCA.min",0.72289156626506
42059,"Core 50%","PCA.min",0.740740740740741
42101,"Core 50%","PCA.min",0.75
42119,"Core 50%","PCA.min",0.69047619047619
42128,"Core 50%","PCA.min",0.697674418604651
42137,"Core 50%","PCA.min",0.740740740740741
42221,"Core 50%","PCA.min",0.69047619047619
42903,"Core 50%","PCA.min",0.733333333333333
42906,"Core 50%","PCA.min",0.733333333333333
44001,"Core 50%","PCA.min",0.732394366197183
44004,"Core 50%","PCA.min",0.732394366197183
44006,"Core 50%","PCA.min",0.618181818181818
44007,"Core 50%","PCA.min",0.692982456140351
44012,"Core 50%","PCA.min",0.676190476190476
44013,"Core 50%","PCA.min",0.676190476190476
44019,"Core 50%","PCA.min",0.669811320754717
44026,"Core 50%","PCA.min",0.680412371134021
44031,"Core 50%","PCA.min",0.594339622641509
44032,"Core 50%","PCA.min",0.594339622641509
44035,"Core 50%","PCA.min",0.552380952380952
44120,"Core 50%","PCA.min",0.669811320754717
46003,"Core 50%","PCA.min",0.747572815533981
46005,"Core 50%","PCA.min",0.78021978021978
46006,"Core 50%","PCA.min",0.70873786407767
46011,"Core 50%","PCA.min",0.831578947368421
46013,"Core 50%","PCA.min",0.764705882352941
46014,"Core 50%","PCA.min",0.773809523809524
46015,"Core 50%","PCA.min",0.773809523809524
46016,"Core 50%","PCA.min",0.752808988764045
46017,"Core 50%","PCA.min",0.738636363636364
46029,"Core 50%","PCA.min",0.813953488372093
46030,"Core 50%","PCA.min",0.837209302325581
46031,"Core 50%","PCA.min",0.837209302325581
46032,"Core 50%","PCA.min",0.827586206896552
46033,"Core 50%","PCA.min",0.827586206896552
46035,"Core 50%","PCA.min",0.762886597938144
46036,"Core 50%","PCA.min",0.835294117647059
46037,"Core 50%","PCA.min",0.835294117647059
46038,"Core 50%","PCA.min",0.793103448275862
46039,"Core 50%","PCA.min",0.793103448275862
46040,"Core 50%","PCA.min",0.816091954022989
46042,"Core 50%","PCA.min",0.835164835164835
46043,"Core 50%","PCA.min",0.835164835164835
46044,"Core 50%","PCA.min",0.8
46046,"Core 50%","PCA.min",0.8
46047,"Core 50%","PCA.min",0.763440860215054
46048,"Core 50%","PCA.min",0.763440860215054
46052,"Core 50%","PCA.min",0.747663551401869
46055,"Core 50%","PCA.min",0.777777777777778
46102,"Core 50%","PCA.min",0.747572815533981
46123,"Core 50%","PCA.min",0.831578947368421
47001,"Core 50%","PCA.min",0.675324675324675
47014,"Core 50%","PCA.min",0.704081632653061
47018,"Core 50%","PCA.min",0.723809523809524
47019,"Core 50%","PCA.min",0.723809523809524
47102,"Core 50%","PCA.min",0.675324675324675
47112,"Core 50%","PCA.min",0.701030927835051
47900,"Core 50%","PCA.min",0.701030927835051
56021,"Core 50%","PCA.min",0.653846153846154
56022,"Core 50%","PCA.min",0.638095238095238
56033,"Core 50%","PCA.min",0.680412371134021
56041,"Core 50%","PCA.min",0.615384615384615
56044,"Core 50%","PCA.min",0.615384615384615
49015,"Core 50%","PCA.min",0.615384615384615
49017,"Core 50%","PCA.min",0.688679245283019
49018,"Core 50%","PCA.min",0.688679245283019
49033,"Core 50%","PCA.min",0.648148148148148
49036,"Core 50%","PCA.min",0.693877551020408
49038,"Core 50%","PCA.min",0.694444444444444
49055,"Core 50%","PCA.min",0.730337078651685
49070,"Core 50%","PCA.min",0.696078431372549
49073,"Core 50%","PCA.min",0.633802816901408
49131,"Core 50%","PCA.min",0.694444444444444
49165,"Core 50%","PCA.min",0.696078431372549
49172,"Core 50%","PCA.min",0.633802816901408
49907,"Core 50%","PCA.min",0.691588785046729
49909,"Core 50%","PCA.min",0.693877551020408
50001,"Core 50%","PCA.min",0.734042553191489
50003,"Core 50%","PCA.min",0.74025974025974
50008,"Core 50%","PCA.min",0.634408602150538
50009,"Core 50%","PCA.min",0.634408602150538
50015,"Core 50%","PCA.min",0.689320388349515
50032,"Core 50%","PCA.min",0.590909090909091
50033,"Core 50%","PCA.min",0.694117647058824
50035,"Core 50%","PCA.min",0.68695652173913
50037,"Core 50%","PCA.min",0.63302752293578
50042,"Core 50%","PCA.min",0.570093457943925
50043,"Core 50%","PCA.min",0.67032967032967
50047,"Core 50%","PCA.min",0.696
50048,"Core 50%","PCA.min",0.700854700854701
50055,"Core 50%","PCA.min",0.74025974025974
50064,"Core 50%","PCA.min",0.722772277227723
50067,"Core 50%","PCA.min",0.677165354330709
50068,"Core 50%","PCA.min",0.677165354330709
50069,"Core 50%","PCA.min",0.692307692307692
50072,"Core 50%","PCA.min",0.694117647058824
51023,"Core 50%","PCA.min",0.767441860465116
51030,"Core 50%","PCA.min",0.788732394366197
51113,"Core 50%","PCA.min",0.746987951807229
51119,"Core 50%","PCA.min",0.794520547945205
52001,"Core 50%","PCA.min",0.767441860465116
52002,"Core 50%","PCA.min",0.815217391304348
52007,"Core 50%","PCA.min",0.819148936170213
52010,"Core 50%","PCA.min",0.797619047619048
52011,"Core 50%","PCA.min",0.797619047619048
52014,"Core 50%","PCA.min",0.738636363636364
52016,"Core 50%","PCA.min",0.792682926829268
52019,"Core 50%","PCA.min",0.791666666666667
52027,"Core 50%","PCA.min",0.785714285714286
52052,"Core 50%","PCA.min",0.826086956521739
52053,"Core 50%","PCA.min",0.815217391304348
52054,"Core 50%","PCA.min",0.819277108433735
52056,"Core 50%","PCA.min",0.813953488372093
52066,"Core 50%","PCA.min",0.75
52067,"Core 50%","PCA.min",0.744444444444444
52068,"Core 50%","PCA.min",0.781609195402299
52109,"Core 50%","PCA.min",0.771084337349398
52126,"Core 50%","PCA.min",0.778947368421053
52131,"Core 50%","PCA.min",0.744444444444444
53002,"Core 50%","PCA.min",0.622641509433962
53009,"Core 50%","PCA.min",0.571428571428571
53013,"Core 50%","PCA.min",0.680672268907563
53015,"Core 50%","PCA.min",0.692307692307692
53018,"Core 50%","PCA.min",0.620689655172414
53019,"Core 50%","PCA.min",0.620689655172414
53025,"Core 50%","PCA.min",0.6875
53026,"Core 50%","PCA.min",0.584158415841584
53027,"Core 50%","PCA.min",0.598130841121495
53028,"Core 50%","PCA.min",0.598130841121495
53036,"Core 50%","PCA.min",0.584158415841584
53040,"Core 50%","PCA.min",0.672566371681416
53064,"Core 50%","PCA.min",0.6875
53074,"Core 50%","PCA.min",0.628099173553719
53087,"Core 50%","PCA.min",0.621621621621622
53800,"Core 50%","PCA.min",0.615384615384615
54007,"Core 50%","PCA.min",0.717647058823529
54012,"Core 50%","PCA.min",0.657534246575342
54022,"Core 50%","PCA.min",0.729411764705882
54031,"Core 50%","PCA.min",0.63768115942029
54040,"Core 50%","PCA.min",0.531645569620253
54900,"Core 50%","PCA.min",0.55952380952381
55045,"Core 50%","PCA.min",0.695238095238095
58001,"Core 50%","PCA.min",0.683673469387755
58003,"Core 50%","PCA.min",0.683673469387755
58004,"Core 50%","PCA.min",0.659574468085106
58007,"Core 50%","PCA.min",0.77319587628866
58008,"Core 50%","PCA.min",0.696969696969697
58009,"Core 50%","PCA.min",0.77319587628866
58010,"Core 50%","PCA.min",0.696969696969697
58011,"Core 50%","PCA.min",0.73469387755102
58013,"Core 50%","PCA.min",0.73
58014,"Core 50%","PCA.min",0.73
58017,"Core 50%","PCA.min",0.693693693693694
58019,"Core 50%","PCA.min",0.692982456140351
58021,"Core 50%","PCA.min",0.666666666666667
58102,"Core 50%","PCA.min",0.655555555555556
59003,"Core 50%","PCA.min",0.694117647058824
59010,"Core 50%","PCA.min",0.677777777777778
59013,"Core 50%","PCA.min",0.580645161290323
59020,"Core 50%","PCA.min",0.677777777777778
59021,"Core 50%","PCA.min",0.594339622641509
60004,"Core 50%","PCA.min",0.666666666666667
60009,"Core 50%","PCA.min",0.68
60010,"Core 50%","PCA.min",0.76271186440678
60013,"Core 50%","PCA.min",0.57
60017,"Core 50%","PCA.min",0.541666666666667
60018,"Core 50%","PCA.min",0.537037037037037
60019,"Core 50%","PCA.min",0.575221238938053
60020,"Core 50%","PCA.min",0.597826086956522
60022,"Core 50%","PCA.min",0.727272727272727
60023,"Core 50%","PCA.min",0.611940298507463
60024,"Core 50%","PCA.min",0.590909090909091
60025,"Core 50%","PCA.min",0.597222222222222
60027,"Core 50%","PCA.min",0.691176470588235
60028,"Core 50%","PCA.min",0.704347826086957
60029,"Core 50%","PCA.min",0.544117647058823
60031,"Core 50%","PCA.min",0.618556701030928
60051,"Core 50%","PCA.min",0.537735849056604
60056,"Core 50%","PCA.min",0.597701149425287
60057,"Core 50%","PCA.min",0.604166666666667
60060,"Core 50%","PCA.min",0.76271186440678
60065,"Core 50%","PCA.min",0.701149425287356
60067,"Core 50%","PCA.min",0.579710144927536
60069,"Core 50%","PCA.min",0.575221238938053
60070,"Core 50%","PCA.min",0.597826086956522
60071,"Core 50%","PCA.min",0.617391304347826
60073,"Core 50%","PCA.min",0.611940298507463
60074,"Core 50%","PCA.min",0.537037037037037
60075,"Core 50%","PCA.min",0.618556701030928
60078,"Core 50%","PCA.min",0.704347826086957
60079,"Core 50%","PCA.min",0.544117647058823
60080,"Core 50%","PCA.min",0.636363636363636
60081,"Core 50%","PCA.min",0.597222222222222
60082,"Core 50%","PCA.min",0.553846153846154
60107,"Core 50%","PCA.min",0.604166666666667
60111,"Core 50%","PCA.min",0.597701149425287
60126,"Core 50%","PCA.min",0.584415584415584
60130,"Core 50%","PCA.min",0.636363636363636
60155,"Core 50%","PCA.min",0.575757575757576
60164,"Core 50%","PCA.min",0.576470588235294
61022,"Core 50%","PCA.min",0.777777777777778
61029,"Core 50%","PCA.min",0.76
61031,"Core 50%","PCA.min",0.705882352941177
61034,"Core 50%","PCA.min",0.76
61045,"Core 50%","PCA.min",0.772277227722772
61047,"Core 50%","PCA.min",0.719101123595506
61048,"Core 50%","PCA.min",0.757281553398058
61049,"Core 50%","PCA.min",0.757281553398058
61053,"Core 50%","PCA.min",0.744444444444444
61056,"Core 50%","PCA.min",0.745098039215686
61057,"Core 50%","PCA.min",0.744444444444444
61059,"Core 50%","PCA.min",0.730769230769231
61064,"Core 50%","PCA.min",0.717647058823529
61065,"Core 50%","PCA.min",0.717647058823529
61073,"Core 50%","PCA.min",0.737373737373737
61089,"Core 50%","PCA.min",0.742268041237113
61093,"Core 50%","PCA.min",0.740384615384615
61097,"Core 50%","PCA.min",0.737373737373737
61111,"Core 50%","PCA.min",0.701923076923077
61121,"Core 50%","PCA.min",0.762376237623762
61123,"Core 50%","PCA.min",0.805825242718447
61207,"Core 50%","PCA.min",0.660194174757282
63002,"Core 50%","PCA.min",0.821428571428571
63003,"Core 50%","PCA.min",0.828947368421053
63004,"Core 50%","PCA.min",0.822784810126582
63010,"Core 50%","PCA.min",0.855555555555556
63011,"Core 50%","PCA.min",0.79746835443038
63014,"Core 50%","PCA.min",0.794871794871795
63024,"Core 50%","PCA.min",0.865168539325843
63027,"Core 50%","PCA.min",0.69047619047619
63031,"Core 50%","PCA.min",0.682926829268293
63101,"Core 50%","PCA.min",0.853658536585366
63108,"Core 50%","PCA.min",0.819277108433735
63121,"Core 50%","PCA.min",0.735632183908046
63202,"Core 50%","PCA.min",0.819277108433735
63204,"Core 50%","PCA.min",0.79746835443038
63205,"Core 50%","PCA.min",0.822784810126582
63208,"Core 50%","PCA.min",0.8125
63217,"Core 50%","PCA.min",0.69047619047619
63221,"Core 50%","PCA.min",0.735632183908046
63222,"Core 50%","PCA.min",0.602272727272727
63228,"Core 50%","PCA.min",0.757894736842105
63311,"Core 50%","PCA.min",0.790123456790123
63902,"Core 50%","PCA.min",0.790123456790123
63903,"Core 50%","PCA.min",0.767441860465116
