"routes.stateroute","routes.Longi","routes.Lati","routes.optional","elev.point","elev.mean","elev.var"
2204,1889.72920348225,-927.510960752626,TRUE,266.513142248874,358.806432553648,8188.46868733461
2205,1707.82153671773,-1093.32556327333,TRUE,95.1731417990333,106.845281080782,811.1862259964
2211,1879.57990685556,-1189.95197557116,TRUE,108.680605152036,98.4361475636821,1581.79823746038
2212,1999.14604771462,-1158.01735350133,TRUE,167.609963791803,156.864027817201,2093.44335592544
2213,1756.27299327953,-1371.79764788111,TRUE,83.4319993330402,47.6860810015746,501.202706167173
2750,1842.52296477581,-971.562555135617,TRUE,213.444140153199,252.589340075119,2272.25483071756
2751,1887.03619993861,-1061.76079881176,TRUE,151.223378329082,213.107455623033,3288.00978175982
3004,-1821.62277296826,2607.67452765013,TRUE,285.99347226688,425.281917429536,17033.4506421954
3007,-1825.06218092858,2407.2190301009,TRUE,694.106455034443,1031.06054984685,74181.8534989231
3008,-1775.34411612762,2495.42959022539,TRUE,475.136371343465,803.79560053599,119729.421581189
3010,-1716.80862659143,2385.25980164497,TRUE,566.244040190494,656.267959962032,16642.2724672916
3011,-1897.82743270945,2493.52367305769,TRUE,913.241253313842,1078.00876217184,42882.6454112553
3021,-1604.4108079075,1766.56781547023,TRUE,NA,658.138746856953,170949.559100827
3041,-1839.37194998039,2657.93877100888,TRUE,233.85764640495,282.212254843526,13564.6992800817
3051,-2017.07208514007,2299.58099441367,TRUE,389.407610937165,957.432182989957,165362.557409134
3117,-2137.59087977194,2448.3697535255,TRUE,103.130042917234,473.368545636006,195767.916332248
3118,-2262.91809156632,2397.00213434957,TRUE,105.998807293991,124.126401324797,16021.6720017455
3119,-2362.3381400326,2355.12749704789,TRUE,61.9245788108882,258.001594855611,22496.5323385485
3125,-1805.96372816153,1977.62370213781,TRUE,NA,205.777963845576,70568.9756030542
3142,-1769.44407827512,2682.46612039053,TRUE,476.969213424677,635.719817928633,24142.3743084095
3192,-2645.84708535397,2411.94437449683,TRUE,39.1000500461745,88.7609241747439,8440.88813650267
3224,-1555.06514687291,1510.00976793626,TRUE,NA,392.73913653521,54738.9556995227
3318,-2258.11300921763,2383.78827993751,TRUE,108.684954665805,232.355163559201,65356.1198353876
3319,-2362.46914414545,2333.81146803999,TRUE,NA,378.241128809096,62870.3174189597
3321,-1779.90532741718,1962.02403441004,TRUE,45.6065618698178,373.808460697527,109542.945431954
3372,-1724.58015056497,3010.75499997447,TRUE,619.57896066668,971.577423837007,58764.7445853145
3403,-1844.33631241553,2923.53464265258,TRUE,433.992500108196,458.757875670044,33303.1089150336
3404,-1791.01776213478,2966.3219996338,TRUE,543.176080735211,593.946865658658,50167.4023538914
3408,-1658.27342732637,3069.92846526288,TRUE,864.743974995742,1160.3913960286,120619.740923122
3409,-1610.96974803088,3096.89811748187,TRUE,401.485331915356,624.391739341112,39802.7455336526
3418,-1946.49584383714,2794.27833545016,TRUE,166.432227817229,232.889727916004,18663.1827089558
3419,-1839.83098069251,2787.00351649673,TRUE,287.692918685346,355.978415635267,14941.7282018579
3420,-1704.8903770404,2455.56177313636,TRUE,872.423196604714,785.319813169107,11610.6509735395
3423,-2165.5431433322,2885.27540534262,TRUE,261.400526061463,167.889612194754,5684.96078346761
3883,-2193.73316427686,2952.46520659613,TRUE,40.091792314251,113.792968604551,9989.48239961333
4002,-338.556888712565,524.83996611636,TRUE,789.905273700452,797.799454639275,1364.44973133357
4003,-421.804348196525,441.191701575582,TRUE,1151.56044988392,1178.25947881654,9750.97200684267
4004,-499.387145999231,529.243055480062,TRUE,1000.60492607348,1112.84026384596,28661.9670470675
4010,-559.385676316222,613.096812641449,TRUE,1685.77030730166,1693.88980010597,138078.608349071
4022,-535.955624351434,780.294727138498,TRUE,1016.66388018242,1040.06056549164,8893.28728247654
4028,-406.378756901069,915.676358322857,TRUE,730.588468754887,722.481716114534,1095.13387322537
4040,-528.93263973744,1010.50599485831,TRUE,660.192690569808,691.474583741102,1480.55531769218
4055,-798.62678291897,1164.32135501443,TRUE,711.731481559959,729.485166488572,2676.00624467997
4063,-689.342376750988,1276.81249696377,TRUE,658.751871860127,631.253275984708,8321.78967128078
4105,-527.38225068807,449.839476655279,TRUE,1399.28953497004,1631.46679813811,82007.5787470091
4115,-520.669359338491,726.656455618157,TRUE,1104.05274156216,1096.97665095711,12950.4399417739
4128,-365.036979464194,886.63069293882,TRUE,690.681900039797,693.469780191669,339.709521086984
4204,-504.259254076572,475.696977555894,TRUE,1166.69868427117,1275.04217165459,57793.8407980137
4213,-393.458522103043,675.117559851281,TRUE,856.77828777151,831.544848302651,5616.58499428186
4229,-478.410245638167,921.809026884214,TRUE,709.39341369689,738.630721499413,2422.73106252421
4302,-348.835107232535,514.321310467681,TRUE,789.932060925031,819.447789609207,1980.59555374563
4304,-508.94742967836,530.090518246553,TRUE,1291.15213310777,1172.52485791154,34869.4282516822
4928,-410.206767429858,949.405946529911,TRUE,723.775347549928,682.405985168628,1934.11498802633
6012,-714.380694291457,-1103.66278456952,TRUE,390.856101306377,571.490876524228,69865.7838066065
6014,-529.533810538008,-1156.4689563925,TRUE,1542.55671673841,1521.95705487422,35100.6023461454
6018,-701.85714635474,-1252.4111164834,TRUE,288.588091083378,349.39878046017,31139.7975677273
6024,-726.040168702292,-1341.4792538217,TRUE,99.4888011949373,177.661599462622,14133.3997247774
6032,-393.861051646733,-1509.84672139694,TRUE,1270.4452598014,1390.13508113133,45233.8959756138
6069,-585.754827292857,-1302.74305947018,TRUE,300.604763173594,316.480579056663,6618.82298431194
6071,-461.518865170313,-1252.21235865586,TRUE,612.179005506945,892.350810843418,113295.632463862
6074,-730.192832929188,-1338.71637921856,TRUE,67.0809382887599,174.609114084772,12697.4345579599
6078,-361.766292293153,-1398.15759744419,TRUE,867.66638813324,1282.37063617393,87663.3130648001
7004,1296.73112940765,-1183.94855252006,TRUE,44.707550269801,64.93312918545,288.136858364129
7005,1229.00269997998,-1219.01804341742,TRUE,103.185573507129,92.4793906977117,172.543056225018
7008,1471.91648332924,-1001.86205620216,TRUE,59.0530544560651,64.7253948931175,114.504473328342
7010,1398.39847177806,-1114.78099853537,TRUE,53.274455246642,56.2430113522056,94.5735987814324
7015,1152.60456841799,-1052.11286395853,TRUE,299.378941306996,265.947944868481,7228.08396856184
7019,1378.88397573505,-908.300690094332,TRUE,114.232260494925,114.812864131578,1970.07698992042
7020,1261.29546473136,-960.412661960171,TRUE,466.842549035029,338.05878206564,13098.7213050331
7023,1227.48293055939,-949.417701395066,TRUE,564.416699495168,424.218900833292,11518.1707677254
7024,1120.99449399006,-1014.14804227474,TRUE,139.839735704639,196.09148538301,4085.36036804865
7027,1301.64013488833,-866.434406410232,TRUE,239.576090904204,246.291002248223,1593.78102362442
7028,1203.21189437639,-915.152312508236,TRUE,578.130163815363,445.643207068934,8815.80958884363
7109,1368.02827995378,-1046.81729399804,TRUE,67.1826741551171,66.2036023909035,54.1970729314942
7111,1269.24908037548,-1063.70437583831,TRUE,175.057817508443,175.028669648425,4203.00459934627
7901,1205.57651420618,-1022.66425369904,TRUE,196.201593915747,189.822479000843,5614.80499329752
7902,1161.7205403061,-969.781912536913,TRUE,326.909195970948,400.789976863412,27452.7567102227
11003,-573.619085910605,452.376004720098,TRUE,1392.43027853783,1697.40498364932,63390.2519818806
11033,-968.765130133679,771.53728542314,TRUE,1136.98881607099,1207.22427959501,36710.5278042683
11045,-1046.66347614199,873.418004912775,TRUE,894.46803049088,930.851662528174,10902.8035593408
11074,-843.789881141621,1205.83779756725,TRUE,909.149416670135,837.706455875421,5144.58402605757
11081,-1337.97945327565,1286.63473183671,TRUE,547.079236469271,930.276857044017,129788.758872945
11085,-947.543545324103,1299.02631583102,TRUE,675.290703877926,816.502697277633,27300.8168922803
11126,-1305.45905871794,690.004169693841,TRUE,NA,289.427491746765,55342.1562362688
11208,-938.188204797289,562.487115779541,TRUE,683.385685082425,1217.03432404202,170215.293073322
11222,-1057.95495942847,727.738464695469,TRUE,1197.30117773926,1281.89414171924,129660.594363406
11223,-1147.88607683417,660.454781000705,TRUE,1836.40804480216,1325.71664041925,186323.430213614
11234,-1012.0251114886,843.890732020263,TRUE,1121.33260303234,1044.76088300635,23459.9089700777
11244,-994.304179540583,897.294073813764,TRUE,797.374381356197,1075.33869270744,52299.8033455308
11255,-1052.71897233332,1075.95561314881,TRUE,637.860804239016,753.087802021765,8074.34511062428
11402,-1262.80850435043,536.639383182285,TRUE,360.453985365225,468.659062265789,49447.3512389079
11413,-1263.09863214506,578.724316348358,TRUE,397.595554073192,507.451725802471,78026.9499881943
11608,-930.464787645596,521.654180276287,TRUE,448.211868776535,1166.92856097046,181553.327073535
14005,-1472.27234445504,-397.98851580731,TRUE,270.595096045663,389.195202050293,21368.1165903492
14006,-1455.05975471847,-382.082828166866,TRUE,250.125198308898,510.296009899867,93523.2537506854
14014,-1458.54086654862,-564.909629178734,TRUE,NA,353.031580128414,14299.7272874921
14016,-1316.15687948872,-673.938015176612,TRUE,6.67148595522847,58.8028666997633,10492.3669792193
14018,-1146.59440607286,-674.26431292111,TRUE,2205.60581735114,2259.96825733161,181749.60608937
14021,-1247.99074611747,-741.74630414843,TRUE,35.8846832246621,63.0686277126843,3838.2936852916
14059,-1007.81010543405,-1001.35035962798,TRUE,789.158658612433,1034.17018795182,120849.611143955
14071,-1412.87526741711,-660.301912143751,TRUE,129.986629111566,112.200808430885,6246.30348119184
14080,-1325.30313162662,-482.500627885536,TRUE,88.3714477852257,167.896069066898,31955.9091424733
14082,-1138.40781439516,-626.919274805819,TRUE,1942.66041627486,2098.09457169994,118238.000845732
14083,-1390.35154761612,-671.546995147183,TRUE,130.817089663205,105.933642768262,7144.32380304867
14089,-823.795480627351,-1289.07202668678,TRUE,-27.828964432332,160.356792725199,70148.7770334062
14098,-1243.09145272636,-615.599414486636,TRUE,296.879524230625,338.590243982746,92902.9084560674
14106,-945.087681652636,-1277.87907395735,TRUE,993.175052433717,784.423820353588,155505.681917843
14108,-1341.41841204573,-854.024415398086,TRUE,345.904897825239,436.798018250754,96471.3775441511
14140,-1189.01664451662,-1032.76245430812,TRUE,670.775536326189,686.549213484349,89110.9172669796
14153,-1232.7867886588,-611.917950271991,TRUE,391.377696621537,515.456536333338,146888.379283311
14155,-1275.39139917159,-746.07598585394,TRUE,30.6756551347201,191.001874545946,65446.6485534281
14156,-1153.48122647648,-740.223078547396,TRUE,1777.16043283048,1608.25817874177,504974.238697735
14160,-1426.582290654,-484.7322264335,TRUE,549.813440906389,609.929301172138,87403.5298416577
14175,-1277.04593182081,-306.046949606324,TRUE,1592.70952168948,1440.11032250193,130706.493257616
14182,-1431.25455876112,-469.957722426527,TRUE,600.823288758581,612.745187603054,55164.4241319396
14186,-1390.11820258194,-607.558623957039,TRUE,220.448675022048,283.30968572338,41428.5151176823
14188,-1191.90821598116,-618.829347599107,TRUE,1315.46033327221,1473.64818126432,349010.006468207
14189,-1325.20539425884,-766.737409800566,TRUE,360.21102147052,405.021820756284,67581.1021735707
14190,-1222.52444680898,-702.272498549347,TRUE,388.008173764417,348.26104854068,88019.6421162311
14193,-1422.42093244788,-624.877052340125,TRUE,NA,157.971924380041,11496.5844652391
14198,-1317.67658021235,-259.527572025533,TRUE,833.210674588298,1147.08288108362,87557.3470460466
14419,-1203.20699307454,-620.276493710488,TRUE,1111.40336550741,1167.56906430349,325777.693044522
14420,-1215.05352146745,-611.500528067524,TRUE,809.076675875016,896.823181428947,246025.790288143
14422,-1157.25154849972,-771.721418342191,TRUE,952.404896656929,1100.82158565376,530520.879226327
14434,-1166.83959992888,-690.502233312834,TRUE,1691.46488483135,1708.7947934876,414518.534977477
14435,-1415.24536621131,-336.615119012321,TRUE,459.89994480931,848.953202800839,119606.777586415
14907,-857.399629632009,-1207.14815199631,TRUE,766.705517130607,703.474267603166,117471.485269351
17004,138.735797169837,-523.506284279598,TRUE,1510.4419221722,1721.75472213581,106239.095255979
17009,-83.2341683130335,-584.654257168027,TRUE,2295.28754306344,2552.04196579349,150892.429684261
17011,120.681135808307,-666.743930440101,TRUE,2189.72432691235,2564.18425527726,126413.95554606
17012,198.879723746587,-647.381365063513,TRUE,1890.00619142977,1871.539153043,23187.0810389901
17013,259.095020257442,-592.505612231044,TRUE,1415.54751274107,1468.91156599882,5842.24587745642
17017,-6.9947618385837,-746.156213716825,TRUE,2488.72873184128,2914.25822540045,90350.7565828492
17019,224.532867727455,-706.525819055974,TRUE,1830.81928095641,1774.18393759949,20468.7972354208
17031,-148.599331909755,-572.554168377097,TRUE,1981.04511079475,2005.47160368644,34540.036152616
17037,336.710387753571,-544.117337144692,TRUE,1239.31398845689,1259.00269481662,4671.02350811291
17040,39.1022414859053,-631.800439117393,TRUE,3348.7961702949,3222.16055048403,89570.2947952038
17044,366.167355004305,-639.838191000699,TRUE,1274.54320251727,1279.63264829751,5104.97159225246
17046,-21.1595697368857,-737.447932220103,TRUE,2412.37967743814,2874.16152202559,84068.0280080497
17047,10.5523132179539,-746.426300523455,TRUE,2855.40031600998,2999.960371169,107165.366225172
17052,-118.735042321936,-825.312935175023,TRUE,3201.76719393719,2986.61109112741,125851.32246803
17055,82.687491060562,-893.32992190665,TRUE,2342.91370045737,2405.44101717685,15163.3740124679
17202,-30.5152378535025,-557.977530999315,TRUE,2572.39959025308,2610.92017474828,142142.778570566
17203,15.7143047153466,-566.566157097196,TRUE,2493.24924152969,2679.35755885257,55507.710526873
17207,388.493326183351,-502.423802933529,TRUE,1098.99791910276,1101.98872016054,2757.21636150075
17209,-80.9362337142547,-620.07501181783,TRUE,2061.66289703696,2492.55980592562,171105.110620475
17217,21.2829687979934,-720.226179091603,TRUE,3605.41043082318,3114.8002669779,144358.247098512
17221,344.81965713435,-762.169959389386,TRUE,1204.9093710128,1223.44758397187,4970.88663559447
17222,-124.789665678475,-826.383400882344,TRUE,3049.68973437512,2910.79135773934,130284.772106721
17228,391.34962487944,-885.417337195754,TRUE,1204.46306592068,1195.26929098099,6799.96756746024
17301,-160.39933341984,-548.71777623168,TRUE,1758.36291235968,1962.66666280408,31470.0741149967
17302,-100.400646203119,-506.512155251724,TRUE,2080.48585970883,2006.66800738395,13166.2239323814
17303,-21.8442675364046,-506.477397350163,TRUE,2252.06260681267,2543.49567994289,112087.232681562
17305,171.742306739262,-483.519507550213,TRUE,1672.5609173738,1665.35934784342,17607.9647071184
17309,-60.0285622953121,-683.141774689257,TRUE,2273.86147531693,2768.1433725105,158049.765209175
17312,197.168487655096,-609.259097382176,TRUE,1659.44543516583,1661.87599638539,15751.9491562491
17315,-156.977415518401,-793.788743080101,TRUE,2187.00592288882,2284.45427237085,134012.924650492
17318,78.081270469505,-731.286739302248,TRUE,2836.04548413331,2679.26970095836,78466.275815147
17322,-183.955527471436,-818.523143089547,TRUE,2424.31242986484,2156.43979162516,46604.5484146292
17359,-87.2622093764364,-607.685970616478,TRUE,2552.66477525946,2446.3163885576,170905.217788656
17362,168.000871150318,-690.306320930261,TRUE,2179.03156080011,2215.0538123347,142226.103820754
17367,-16.6672780576538,-797.082167033685,TRUE,3384.06644614508,3132.59767784484,74798.0964560133
17372,-159.558617548487,-863.043977866367,TRUE,2141.9050155472,2307.19365675578,129772.634285952
17900,160.81252912194,-600.273478480468,TRUE,1624.70709719352,1663.85731309716,13404.816855391
17903,-160.658410721867,-882.166071179294,TRUE,2331.74466211223,2109.81452297361,96356.9800774414
18003,2742.09272654114,194.515804264942,TRUE,155.562745818695,115.607793496952,3405.52531964582
18008,2696.56707484057,154.825514718984,TRUE,148.50548943232,183.51123893293,7819.00312520217
18009,2675.74005303525,144.229075790721,TRUE,259.403783964602,190.865350793363,5100.07065301399
18102,2709.98580982039,184.249617670026,TRUE,154.098252711081,181.675233652158,13474.7442164874
21001,2591.36141168446,-141.237392312406,TRUE,17.107793968425,33.0806694759778,1395.97704842602
21002,2589.25895477118,-111.516309330604,TRUE,62.7222253789888,69.4722814313429,3143.49461116799
21003,2624.22726585408,-193.613542216385,TRUE,14.1255252230321,13.796548726035,32.8105081067947
21004,2627.17246858289,-183.998720108353,TRUE,6.67718660817726,13.0359291873871,45.8886322459256
21010,2652.0258770106,-207.974654877481,TRUE,9.75771211420362,11.8634811868041,23.2138200899069
21105,2600.10445372825,-153.453794871337,TRUE,13.8153797878974,16.306535468894,156.656788164581
21109,2638.82788059548,-215.261824470906,TRUE,15.5686705153494,12.6407735483647,19.7532400772856
25010,2182.36364305742,-1365.01093421129,TRUE,17.7797693453748,28.1109880757139,191.918957144289
25014,2346.17803538462,-1443.10479999075,TRUE,30.0053071752387,26.4406151084812,60.2167888084577
25018,2425.16225367941,-1338.70605205713,TRUE,13.3520453038592,13.2572575558314,42.6686039464952
25020,2377.23559615932,-1533.69799778375,TRUE,40.163677384892,31.2846647134594,101.460483352132
25021,2379.63521976706,-1351.70843985446,TRUE,39.0960999939673,28.8230562297581,242.017651938305
25022,2422.74211477732,-1537.32264017915,TRUE,45.9618637970499,40.0567084382428,38.97342957718
25024,2486.91471549,-1616.76071559368,TRUE,31.5218224549028,24.7617755508095,70.681192387106
25025,2500.37516121406,-1447.85370498915,TRUE,8.8007938424591,10.5325874958579,33.0532992855625
25027,2409.06020863418,-1601.01275755405,TRUE,34.8871275426348,29.7268327830135,142.138630452956
25028,2570.98446438246,-1772.4415090064,TRUE,4.42940618481612,5.10859452209468,1.87768184587441
25031,2594.65261994322,-1624.83142779507,TRUE,10.8782899255682,9.35318514594784,6.84140980566388
25062,2145.31232683409,-1412.51828008359,TRUE,4.83697369011304,15.3277608029065,35.5306038369788
25063,2385.32032976078,-1391.77780239495,TRUE,19.452230000604,28.7942613264044,152.452335087522
25066,2381.22523683251,-1495.61074191746,TRUE,23.8461068067107,31.2343207051117,62.5911043337716
25067,2515.49015640784,-1518.12426925863,TRUE,16.2290078745838,16.0529829920525,46.6317154543662
25073,2472.14167360745,-1570.70017093331,TRUE,29.0557613842504,30.8512704542831,99.2307467377546
25074,2571.99408001957,-1600.61364645752,TRUE,10.7664579655829,11.0076725075915,16.4397686405544
25081,2534.749975862,-1690.41685454369,TRUE,11.1165875041952,10.4188400591119,6.19203042155032
25084,2270.63534624969,-1407.88262913737,TRUE,17.1118382206711,19.6614174232735,24.7736976311817
25086,2464.06190213095,-1667.07570039666,TRUE,14.8250960387627,14.6591761731542,40.0705926283353
25087,2499.80449890936,-1773.03068393389,TRUE,8.09534738247063,8.50330112661046,4.92866523372329
25113,2364.98884444148,-1407.141055368,TRUE,24.574621622742,33.3483746531649,72.4078528768908
25129,2443.36386137088,-1563.24860009654,TRUE,40.7345856561559,39.6208939235859,74.4238327904372
25132,2438.42172469564,-1676.51569091516,TRUE,NA,10.2677000125143,19.832515818723
25175,2564.27396783891,-1530.67176978656,TRUE,NA,9.54210766184581,2.74376394882671
25916,2443.90345129162,-1667.39583753254,TRUE,5.17608214417335,12.5069060598349,34.1413216860806
25918,2493.50753136044,-1470.71453047941,TRUE,11.8374726342677,14.6403869294342,74.8561892913634
25922,2343.29667395919,-1502.95265491841,TRUE,15.4098766227634,26.1764527041264,118.176409528692
27010,2066.32901984966,-1227.31205938008,TRUE,126.242311586382,110.510411744447,720.215898342869
27014,2165.01632870884,-1125.13546463183,TRUE,107.878304861269,108.829339485494,363.217926637528
27015,2100.63907303075,-1073.07683954469,TRUE,195.937376703229,185.796294379969,1757.34433166894
27027,2002.47788206126,-978.933845581283,TRUE,276.411658653273,296.154598750088,1756.22739932038
27031,2167.01914506473,-994.937737347004,TRUE,192.191409161199,169.888154254677,396.187272339641
27033,2096.64420265678,-1169.01025045618,TRUE,150.234164125352,135.806149301355,902.658950088763
27036,1973.76149222696,-1045.87251475479,TRUE,310.278448595384,316.783864137789,1721.5328525128
27044,2063.99123931911,-1011.11266868376,TRUE,263.784130896561,265.270897642101,909.195257014929
27046,2114.07487891969,-1057.87345475962,TRUE,138.787650168071,176.964588655791,1065.77012288083
27050,2216.1133677736,-1136.41295715606,TRUE,73.2789357527662,77.7631737310639,282.094174245836
27057,2177.72950457371,-1321.26264587958,TRUE,49.3486943830244,53.8088764689811,207.438405716795
33002,-746.583412166234,329.859085324228,TRUE,801.681479578479,917.257281382818,35183.1732881882
33010,-541.915417639485,0.730574913497421,TRUE,2023.99600760755,2091.56229822998,120156.646346844
33014,-541.531226822318,-34.1027975463559,TRUE,1834.14454373764,2206.91672432899,118459.878966313
33018,-745.446511974927,-125.186835274825,TRUE,1188.03062454348,1345.01877873505,109044.93253459
33020,-556.650068449755,-173.494134995353,TRUE,1808.79053286168,1787.18272765042,109419.076533212
33021,-492.493438500954,-217.797137112878,TRUE,1356.51983766581,1446.6570685981,9349.9455832464
33022,-405.968709750481,-176.46132645368,TRUE,1702.36514518463,1770.66608261696,65061.8831920598
33023,-812.597679940664,-219.485919326635,TRUE,1573.43395703063,1573.54329006439,92309.6122838824
33025,-625.804580897677,-293.555898616144,TRUE,1631.19558908417,1530.65993214477,87802.9382320152
33027,-477.252116174046,-247.395849160982,TRUE,1675.54389853485,1581.24050856904,57885.8963478653
33124,-695.201967071834,-217.093348132534,TRUE,840.219962240897,1135.56040342241,77755.4366652154
33128,-411.251506680392,-239.937462101414,TRUE,1882.39955056565,1932.80499079813,19716.0790002846
33208,-724.762902201841,53.5112361897386,TRUE,2062.18862375132,1755.28219518567,135981.335138984
33211,-783.752409717483,-67.9974608197173,TRUE,1187.41828111061,1062.56229414589,92289.2817422203
33212,-694.06337640804,7.27284582771967,TRUE,1899.06352631744,2079.10373719068,57693.5833958157
33217,-797.487267688033,-182.622529490288,TRUE,991.12095146127,1167.06330203912,143891.154368636
33218,-701.90579887091,-164.973454634546,TRUE,1464.78022744634,1647.42720808441,114484.991212479
33219,-612.78330118969,-175.324431446056,TRUE,1562.10615320699,1786.19700631175,115258.069928524
33220,-582.922565629441,-184.9683592684,TRUE,1495.38889930643,1695.10168671506,110233.02326351
33221,-459.854282338926,-141.918941353429,TRUE,1460.42747884846,1506.17836411262,2877.38473440211
33901,-481.289252558611,-169.710358883207,TRUE,1628.26401853099,1504.09406083774,4456.43711289945
33902,-511.288811806486,-167.431929043605,TRUE,1521.329001266,1616.08484473734,30939.3161176118
33903,-496.227118945437,-146.975588007769,TRUE,1462.17249509232,1652.7803841016,70630.1733158726
33904,-500.143401552271,-167.080766285921,TRUE,1507.66429708973,1579.42295049421,23781.2602694286
33905,-482.594040040579,-172.697948418811,TRUE,1626.27991912924,1502.91793204456,4691.95435070053
34001,1360.70439099843,-197.306364035684,TRUE,261.64320019432,247.7615671842,929.603399409224
34002,1420.41062708482,-190.458986625779,TRUE,236.088358375269,249.054191237579,238.180014395023
34003,1443.05747867607,-195.595338973272,TRUE,247.819623206325,249.616727759119,200.614432828795
34020,1310.35635016962,-434.282806660397,TRUE,201.342049299146,193.430547828973,412.560871584387
34022,1318.33057191636,-383.0826943332,TRUE,212.557360588609,202.415811808058,352.499577201298
34025,1428.08894750585,-366.679143216389,TRUE,154.108010599869,191.73605173561,765.084209466814
34027,1456.69657477118,-360.119064352885,TRUE,217.286292352348,207.851697551051,704.323661414114
34028,1450.27377994955,-373.736077659131,TRUE,185.263883521461,197.461679819639,820.370584063931
34029,1479.51160325877,-318.267580976223,TRUE,211.014590364145,210.69991708183,206.546739181615
34030,1531.35004140384,-403.745638047422,TRUE,209.124220795937,216.989771097215,116.286851102175
34031,1516.14593139088,-334.47479639825,TRUE,217.755378233688,222.840331485357,289.954955091858
34032,1502.70864705541,-316.430042601542,TRUE,194.571648472868,211.189968257494,164.840105117087
34038,1383.23086369041,-467.040449351597,TRUE,181.445443741706,177.920090029343,517.958509557641
34041,1485.67692904179,-482.135289026979,TRUE,187.282593872618,191.02523890174,91.5486774405005
34042,1492.81402293729,-489.745266434748,TRUE,200.900158480152,190.217003428238,102.461872074658
34043,1468.75846979988,-477.377382182357,TRUE,183.763575062317,188.503840882324,82.2691927053401
34044,1573.3577002778,-415.246844653212,TRUE,203.047371451125,206.400099671465,51.337161213618
34046,1579.3491373108,-480.227113014122,TRUE,183.095221821321,189.92258815296,313.897171546538
34049,1425.20538321532,-619.275907708399,TRUE,138.002468265742,163.697995015756,796.238437605986
34051,1480.13035541944,-572.39342256885,TRUE,147.848303784042,151.183410113664,237.047423913881
34052,1470.22850286863,-577.676186427924,TRUE,150.216870926182,149.112766719782,242.050905800888
34053,1508.19789810554,-605.943571806223,TRUE,161.822322430988,145.514328936763,144.461958805711
34054,1600.77538822896,-597.309183009518,TRUE,127.204700864109,126.225991890492,78.862902186749
34055,1533.82547380974,-590.28375009451,TRUE,164.460918910293,150.291404998872,171.641717152391
34056,1595.80291326181,-546.01020576613,TRUE,136.829954143587,143.24193245088,140.442007621856
34059,1537.32033229161,-727.06161627353,TRUE,102.838181959855,123.581391986755,695.125595852979
34060,1477.55199845135,-655.663545996295,TRUE,145.281905369779,148.28846006862,471.934338235882
34061,1560.64434075349,-712.111108119817,TRUE,106.727242000151,137.536524585377,867.40641859834
34063,1602.76794775555,-730.994134640091,TRUE,99.8723112587475,128.252915955145,230.642900801295
34065,1386.03468421245,-199.995239533945,TRUE,275.161662366768,246.915005455921,626.072196331219
34066,1448.25700587837,-156.893339202983,TRUE,278.505792661379,260.680641009038,443.918831448676
34067,1341.1776349101,-300.227676256021,TRUE,231.78873816092,216.364192754204,288.988474431132
34070,1318.10937099818,-450.547883015346,TRUE,209.7328921976,194.331874790584,531.580607352719
34071,1395.58431120972,-407.125925273016,TRUE,141.426624386039,171.616874881759,498.807270757778
