"routes.stateroute","routes.Longi","routes.Lati","routes.optional","prec.point","prec.mean","prec.var"
2001,1732.33136252215,-953.001312221271,TRUE,1.39138856658081,1.41697304204469,0.000318293835043385
2010,1921.6371146949,-1098.97457583366,TRUE,1.47273331504277,1.45799140629266,0.000567040829611575
2014,1854.47270260977,-1085.41933031066,TRUE,1.44682506876949,1.42859838237596,0.000236179961956271
2021,1768.09654269676,-1239.68647649906,TRUE,1.41870044520398,1.42513929251306,0.000836841984037918
2022,1821.45212937559,-1208.72568153646,TRUE,1.36556089784547,1.37373975687708,0.000982612355657872
2024,1914.63585604929,-1221.90364556931,TRUE,1.34411514747826,1.35942318348369,0.000729377965478429
2025,1863.58449082101,-1174.03589383048,TRUE,1.40747481225716,1.39384888064794,0.00153654332238114
2029,2025.16711373842,-1192.06985839564,TRUE,1.24543113367522,1.26284116425995,0.00177844224956285
2043,1816.97343228598,-1133.12414202704,TRUE,1.47400206467135,1.45070668456401,0.000263217563602568
2045,1734.63877245086,-1036.53611318349,TRUE,1.50510491578558,1.49794630403714,0.000168137100623269
2047,1751.05293554218,-1145.83519162115,TRUE,1.41757755198167,1.42282478336779,0.000657447150010167
2050,1870.17677363824,-1210.2862232551,TRUE,1.32731981732225,1.34992205649458,0.000816315317744997
2057,1761.38689964597,-997.01242090343,TRUE,1.45450963339174,1.4567964521224,0.0012461486059138
2059,1730.80704951377,-1134.12129751107,TRUE,1.44697214900557,1.43378440759706,0.000949883085737273
2060,1784.31707066254,-1123.87823155103,TRUE,1.44055847690089,1.45017804607545,0.000614108553112348
2063,1792.56322478856,-1218.82230479028,TRUE,1.38274457767595,1.39201178143485,0.00040958181215271
2065,1944.54380761715,-1179.86695753519,TRUE,1.38890562376177,1.38472141486738,0.00144547252150149
2072,1785.58909054855,-933.544636538656,TRUE,1.43232035027186,1.42185407991037,7.72477533699676e-05
2105,1848.23262957171,-1000.3073179328,TRUE,1.42862749685008,1.435094241383,0.000299384205725611
2109,1894.20558436413,-977.875007117413,TRUE,1.44456883586729,1.43585804827583,0.000701938017131864
2111,1927.25237041255,-1047.34716705262,TRUE,1.41081414931135,1.43046889464652,0.0009884251530083
2156,1882.66297707046,-1097.31939990226,TRUE,1.42609815516963,1.43490380568508,0.000599978139443117
2164,1913.51709205202,-1143.21831704031,TRUE,1.46825993220172,1.43834178469548,0.00100558897988236
2204,1889.72920348225,-927.510960752626,TRUE,1.45565131007844,1.47960049179838,0.001010343029516
2205,1707.82153671773,-1093.32556327333,TRUE,1.4653738014785,1.45963467458346,0.00120807232933767
2211,1879.57990685556,-1189.95197557116,TRUE,1.35947507904692,1.36289422500484,0.00132410249376499
2212,1999.14604771462,-1158.01735350133,TRUE,1.32800809499255,1.32194834800692,0.00524199686641839
2213,1756.27299327953,-1371.79764788111,TRUE,1.61530097253354,1.59688063440564,0.00041733579393529
2750,1842.52296477581,-971.562555135617,TRUE,1.41201393620723,1.43023140802374,0.000349030528475788
2751,1887.03619993861,-1061.76079881176,TRUE,1.38988864035791,1.4172912643265,0.000649714496680874
3004,-1821.62277296826,2607.67452765013,TRUE,0.311409063337889,0.310602040950502,0.000273644614622301
3007,-1825.06218092858,2407.2190301009,TRUE,0.377874559688759,0.343381437048331,0.00123209222888474
3008,-1775.34411612762,2495.42959022539,TRUE,0.287679546034255,0.268376839691326,0.000257262137938853
3010,-1716.80862659143,2385.25980164497,TRUE,0.25492424278367,0.270210749530177,0.000711780806172843
3011,-1897.82743270945,2493.52367305769,TRUE,0.255511800835919,0.257751882730816,8.03437609610014e-05
3021,-1604.4108079075,1766.56781547023,TRUE,1.42564447450596,1.34438547394333,0.0577220863189476
3041,-1839.37194998039,2657.93877100888,TRUE,0.344190689362972,0.329786297492576,0.000233459218688943
3051,-2017.07208514007,2299.58099441367,TRUE,1.21692032144023,0.961009259233952,0.0779985801140675
3117,-2137.59087977194,2448.3697535255,TRUE,0.428787477705704,0.501946714444034,0.00408938139905125
3118,-2262.91809156632,2397.00213434957,TRUE,0.547548208065898,0.563308925729426,0.00228771467846383
3119,-2362.3381400326,2355.12749704789,TRUE,0.695081184971466,0.670795478735473,0.00203072782124886
3125,-1805.96372816153,1977.62370213781,TRUE,3.35217722977167,2.81317064432094,0.177506090720878
3142,-1769.44407827512,2682.46612039053,TRUE,0.278744705904593,0.272191027366267,0.000394221674070467
3192,-2645.84708535397,2411.94437449683,TRUE,0.54004067678147,0.56107831011422,0.00225482011098691
3224,-1555.06514687291,1510.00976793626,TRUE,2.05847965620569,2.07236449221744,0.0615380603870114
3318,-2258.11300921763,2383.78827993751,TRUE,0.58159643772127,0.598569716249766,0.00580159755988836
3319,-2362.46914414545,2333.81146803999,TRUE,0.683915506402638,0.740158743368866,0.00596301647640719
3321,-1779.90532741718,1962.02403441004,TRUE,2.68093221390735,2.39703935170239,0.277000975164875
3372,-1724.58015056497,3010.75499997447,TRUE,0.270731819388135,0.27203844566169,5.37003266809216e-05
3403,-1844.33631241553,2923.53464265258,TRUE,0.325012813308744,0.324425095140969,0.000107783115357383
3404,-1791.01776213478,2966.3219996338,TRUE,0.300639161225255,0.30219797509548,9.88030252676878e-05
3408,-1658.27342732637,3069.92846526288,TRUE,0.235286088677319,0.236235883567572,9.26945245327969e-05
3409,-1610.96974803088,3096.89811748187,TRUE,0.210929016801531,0.210824937764115,9.02931399062986e-05
3418,-1946.49584383714,2794.27833545016,TRUE,0.371992239032985,0.36371596597803,0.000155880044221286
3419,-1839.83098069251,2787.00351649673,TRUE,0.288448367045856,0.291600242602384,3.99996497372708e-05
3420,-1704.8903770404,2455.56177313636,TRUE,0.216001573580378,0.222745111861933,5.18726434746761e-05
3423,-2165.5431433322,2885.27540534262,TRUE,0.395054393085685,0.389316795230972,4.72011612597e-05
3883,-2193.73316427686,2952.46520659613,TRUE,0.349456343463294,0.355607778724113,0.000152134160256447
4002,-338.556888712565,524.83996611636,TRUE,0.338884840974527,0.339549399118542,3.65515003728888e-05
4003,-421.804348196525,441.191701575582,TRUE,0.350367033074732,0.357804066859016,0.000445457280956514
4004,-499.387145999231,529.243055480062,TRUE,0.438594445731614,0.456848599414461,0.00190208207283574
4010,-559.385676316222,613.096812641449,TRUE,0.594678737627896,0.583517638761413,0.00460600751969598
4022,-535.955624351434,780.294727138498,TRUE,0.498267217548557,0.497724502534031,0.000489916749381641
4028,-406.378756901069,915.676358322857,TRUE,0.445927017344969,0.444276668845038,0.000100476321946045
4040,-528.93263973744,1010.50599485831,TRUE,0.48673936609407,0.503122502266319,0.000261898403142668
4055,-798.62678291897,1164.32135501443,TRUE,0.494115687406552,0.496804546447,0.000443292028188916
4063,-689.342376750988,1276.81249696377,TRUE,0.42237739586949,0.423066214962904,0.000184290422568546
4105,-527.38225068807,449.839476655279,TRUE,0.582094106308988,0.61062262947028,0.00710519691027551
4115,-520.669359338491,726.656455618157,TRUE,0.46174901256651,0.462526795610866,0.000877571297119628
4128,-365.036979464194,886.63069293882,TRUE,0.425534971962492,0.427553715660001,2.36604927361298e-05
4204,-504.259254076572,475.696977555894,TRUE,0.464801308266111,0.490259505680135,0.0050851951340058
4213,-393.458522103043,675.117559851281,TRUE,0.353465321343659,0.351688022585537,0.000232280405312402
4229,-478.410245638167,921.809026884214,TRUE,0.481375491402165,0.479927706707681,0.000221881804473584
4302,-348.835107232535,514.321310467681,TRUE,0.341100890622085,0.343325305092192,4.12039320917172e-05
4304,-508.94742967836,530.090518246553,TRUE,0.482537112854909,0.478160892645098,0.00281622794486933
4928,-410.206767429858,949.405946529911,TRUE,0.45135870861753,0.446325023439541,6.32390241113162e-05
6012,-714.380694291457,-1103.66278456952,TRUE,0.13080312714852,0.14593505816734,0.000803155419573773
6014,-529.533810538008,-1156.4689563925,TRUE,0.402100867877601,0.446146094707843,0.00626533152981402
6018,-701.85714635474,-1252.4111164834,TRUE,0.127388848984257,0.138239481247253,0.00105712615367469
6024,-726.040168702292,-1341.4792538217,TRUE,0.090365379978434,0.097627337086985,0.000395192798666922
6032,-393.861051646733,-1509.84672139694,TRUE,0.455272059552514,0.492876192135741,0.00307901939063147
6069,-585.754827292857,-1302.74305947018,TRUE,0.168751420778766,0.172470921706327,0.000610148191842116
6071,-461.518865170313,-1252.21235865586,TRUE,0.385589872255649,0.449055225807743,0.0117276419499064
6074,-730.192832929188,-1338.71637921856,TRUE,0.0855968958871903,0.0954417517914934,0.00036460879497896
6078,-361.766292293153,-1398.15759744419,TRUE,0.351740365007049,0.43125285274007,0.0051173964335961
7004,1296.73112940765,-1183.94855252006,TRUE,1.30982493123996,1.31773904754616,0.000271819255344328
7005,1229.00269997998,-1219.01804341742,TRUE,1.31260740566818,1.28857556973881,0.00130698762599398
7008,1471.91648332924,-1001.86205620216,TRUE,1.30069510298045,1.30073599699424,0.000529315647619033
7010,1398.39847177806,-1114.78099853537,TRUE,1.29723822720123,1.29799513702645,0.00043285425375052
7015,1152.60456841799,-1052.11286395853,TRUE,1.03588887170952,1.11236874854848,0.0187039422479443
7019,1378.88397573505,-908.300690094332,TRUE,1.21238566806931,1.20988870673193,0.000209352194345637
7020,1261.29546473136,-960.412661960171,TRUE,1.25997972143265,1.23459976625707,0.00122227312946225
7023,1227.48293055939,-949.417701395066,TRUE,1.23455513467312,1.20650526873483,0.00098353533253105
7024,1120.99449399006,-1014.14804227474,TRUE,1.11875621343923,1.09331598448629,0.00925048677984211
7027,1301.64013488833,-866.434406410232,TRUE,1.1254947840626,1.12823409267903,0.000645848266266402
7028,1203.21189437639,-915.152312508236,TRUE,1.19412099386283,1.16641300514112,0.00101975642156291
7109,1368.02827995378,-1046.81729399804,TRUE,1.26777103251411,1.26632255860924,9.09512835721465e-05
7111,1269.24908037548,-1063.70437583831,TRUE,1.36661058853159,1.35015648838451,0.00226208911356954
7901,1205.57651420618,-1022.66425369904,TRUE,1.21545756209001,1.2116583761213,0.00252494091784777
7902,1161.7205403061,-969.781912536913,TRUE,1.17822670594086,1.18543849768411,0.00122193393460265
11003,-573.619085910605,452.376004720098,TRUE,0.677006128419496,0.711152851330566,0.00291072821310595
11033,-968.765130133679,771.53728542314,TRUE,0.515398983051412,0.53020228129411,0.00639900229095245
11045,-1046.66347614199,873.418004912775,TRUE,0.427636728110795,0.464232370869297,0.00606511981211037
11074,-843.789881141621,1205.83779756725,TRUE,0.521349580221963,0.514763539171309,0.00072436070444791
11081,-1337.97945327565,1286.63473183671,TRUE,0.635014959864188,0.666994988191618,0.00962465537187673
11085,-947.543545324103,1299.02631583102,TRUE,0.507941400472642,0.530782843000421,0.00194906794547801
11126,-1305.45905871794,690.004169693841,TRUE,NA,1.50323073560359,0.0544087335237478
11208,-938.188204797289,562.487115779541,TRUE,0.298989491404932,0.334883050987858,0.000800333971322823
11222,-1057.95495942847,727.738464695469,TRUE,0.416022778945619,0.444108702070257,0.00379407211680728
11223,-1147.88607683417,660.454781000705,TRUE,0.905691892880854,0.965596335209668,0.0226799936233364
11234,-1012.0251114886,843.890732020263,TRUE,0.562886220559264,0.558870303660247,0.0185807759427012
11244,-994.304179540583,897.294073813764,TRUE,0.698935308545901,0.766996710190044,0.0175653529863051
11255,-1052.71897233332,1075.95561314881,TRUE,0.616314618721831,0.645437042120144,0.00492589678133709
11402,-1262.80850435043,536.639383182285,TRUE,1.80219526805307,1.71867185726143,0.137251459446122
11413,-1263.09863214506,578.724316348358,TRUE,1.51927375265744,1.57643276915686,0.105934004366625
11608,-930.464787645596,521.654180276287,TRUE,0.294271510189865,0.343359025841043,0.0017034100477361
14005,-1472.27234445504,-397.98851580731,TRUE,1.8951604624087,1.74333751098777,0.0225925288910505
14006,-1455.05975471847,-382.082828166866,TRUE,1.58532014109006,1.64930781213556,0.03198556945532
14014,-1458.54086654862,-564.909629178734,TRUE,1.10378425299346,1.16590464909976,0.00404473005258106
14016,-1316.15687948872,-673.938015176612,TRUE,0.363611761207973,0.434696876535439,0.00704459542784983
14018,-1146.59440607286,-674.26431292111,TRUE,0.887624145646244,0.932903217420287,0.0410390020452554
14021,-1247.99074611747,-741.74630414843,TRUE,0.313285026200598,0.331619228168438,0.00372101286353853
14059,-1007.81010543405,-1001.35035962798,TRUE,0.109326718250866,0.175953072783741,0.00999453988923287
14071,-1412.87526741711,-660.301912143751,TRUE,1.02526432387182,0.943229984668423,0.0105980312705226
14080,-1325.30313162662,-482.500627885536,TRUE,0.521782231092043,0.584876200070755,0.0113408744286162
14082,-1138.40781439516,-626.919274805819,TRUE,0.628600096320694,0.715204791836298,0.105728863090927
14083,-1390.35154761612,-671.546995147183,TRUE,1.03742939374247,0.807428213558104,0.0279265645424386
14089,-823.795480627351,-1289.07202668678,TRUE,0.0639385584347969,0.0820308172150734,0.000698783204044105
14098,-1243.09145272636,-615.599414486636,TRUE,0.756967303154525,0.785391268021212,0.0703692143799119
14106,-945.087681652636,-1277.87907395735,TRUE,0.581217871984314,0.463214206626751,0.0106828860881343
14108,-1341.41841204573,-854.024415398086,TRUE,0.622526456209861,0.569145440843798,0.0265349828383767
14140,-1189.01664451662,-1032.76245430812,TRUE,0.470900907508732,0.471418302747391,0.0231234893559632
14153,-1232.7867886588,-611.917950271991,TRUE,0.863915404981835,0.926699007575723,0.0867186934755353
14155,-1275.39139917159,-746.07598585394,TRUE,0.282037831525641,0.351649230376652,0.00946887394273627
14156,-1153.48122647648,-740.223078547396,TRUE,1.02764985987114,0.90423910708651,0.0116143180466012
14160,-1426.582290654,-484.7322264335,TRUE,1.3133193275015,1.28062048274874,0.0193392171843506
14175,-1277.04593182081,-306.046949606324,TRUE,0.71006911121969,0.789429986310823,0.0650413968300167
14182,-1431.25455876112,-469.957722426527,TRUE,1.41313686914542,1.34786021724508,0.0291045713463224
14186,-1390.11820258194,-607.558623957039,TRUE,1.08060663099369,1.00316730577453,0.0176703268090795
14188,-1191.90821598116,-618.829347599107,TRUE,1.29335735815524,1.20715278207872,0.0216956060535639
14189,-1325.20539425884,-766.737409800566,TRUE,0.588575665919319,0.567401373797124,0.0164238874929216
14190,-1222.52444680898,-702.272498549347,TRUE,0.653480167234157,0.631823323169568,0.0621871969714014
14193,-1422.42093244788,-624.877052340125,TRUE,1.08352301199437,1.04588549048564,0.0158138422840077
14198,-1317.67658021235,-259.527572025533,TRUE,0.514725208924899,0.638027757422005,0.0108950431898875
14419,-1203.20699307454,-620.276493710488,TRUE,1.32639863465579,1.17034399653183,0.0371227520929349
14420,-1215.05352146745,-611.500528067524,TRUE,1.18741442126724,1.1231374715746,0.0650229009976885
14422,-1157.25154849972,-771.721418342191,TRUE,0.904704265053697,0.786102534309911,0.0364217580962793
14434,-1166.83959992888,-690.502233312834,TRUE,1.10750017732593,1.03587420809345,0.0173754411026061
14435,-1415.24536621131,-336.615119012321,TRUE,1.27909825856309,1.33868276001658,0.0255742543361741
14907,-857.399629632009,-1207.14815199631,TRUE,0.159450877574198,0.161446208219863,0.00516760849641548
17004,138.735797169837,-523.506284279598,TRUE,0.366046907076799,0.378322470021063,0.00103385587881018
17009,-83.2341683130335,-584.654257168027,TRUE,0.478128663133454,0.509043363385494,0.00412753071311974
17011,120.681135808307,-666.743930440101,TRUE,0.420620075178138,0.464471653053029,0.00285007569948907
17012,198.879723746587,-647.381365063513,TRUE,0.40114176274971,0.401294929145296,0.000468303525664947
17013,259.095020257442,-592.505612231044,TRUE,0.363060318953144,0.372304694534136,0.000176816194525626
17017,-6.9947618385837,-746.156213716825,TRUE,0.340511617651941,0.490726898228535,0.00966899622516562
17019,224.532867727455,-706.525819055974,TRUE,0.358463030466744,0.360282101273621,0.000952429721873837
17031,-148.599331909755,-572.554168377097,TRUE,0.361233270615362,0.366487143789993,0.00268937393154177
17037,336.710387753571,-544.117337144692,TRUE,0.416689926393824,0.424312074257957,0.000142248353093234
17040,39.1022414859053,-631.800439117393,TRUE,0.605717772355199,0.58368057561491,0.00983685872718572
17044,366.167355004305,-639.838191000699,TRUE,0.414622747401353,0.418741106198298,0.00013800445116771
17046,-21.1595697368857,-737.447932220103,TRUE,0.338467342346388,0.488153117100926,0.0096250334059011
17047,10.5523132179539,-746.426300523455,TRUE,0.453463131943433,0.5021124651968,0.0117158549315747
17052,-118.735042321936,-825.312935175023,TRUE,0.780906236542528,0.71419021413131,0.0129934484519689
17055,82.687491060562,-893.32992190665,TRUE,0.242824941664592,0.278677324942408,0.00413095666264419
17202,-30.5152378535025,-557.977530999315,TRUE,0.505257835002639,0.518660347064072,0.00317197336224887
17203,15.7143047153466,-566.566157097196,TRUE,0.422689078742207,0.482811114810725,0.00445921903175783
17207,388.493326183351,-502.423802933529,TRUE,0.441611106393653,0.44716259726011,3.25367031534686e-05
17209,-80.9362337142547,-620.07501181783,TRUE,0.431114020939546,0.485549060736875,0.00498930740965526
17217,21.2829687979934,-720.226179091603,TRUE,0.702443440804311,0.525646860290778,0.0180597368385194
17221,344.81965713435,-762.169959389386,TRUE,0.353127597984828,0.354448711273816,0.000159432165976245
17222,-124.789665678475,-826.383400882344,TRUE,0.738793915894315,0.690119389516652,0.0136156106561367
17228,391.34962487944,-885.417337195754,TRUE,0.404757105031666,0.405352491352394,0.000154704419681453
17301,-160.39933341984,-548.71777623168,TRUE,0.294916021828216,0.331759476725193,0.00144405128914954
17302,-100.400646203119,-506.512155251724,TRUE,0.377745213333129,0.365693535204028,0.00242681948361972
17303,-21.8442675364046,-506.477397350163,TRUE,0.502210378456839,0.524191314470007,0.00278674543420669
17305,171.742306739262,-483.519507550213,TRUE,0.367662562423607,0.368064196538574,0.000136662323295946
17309,-60.0285622953121,-683.141774689257,TRUE,0.386008513710128,0.494143337953334,0.00977774009779907
17312,197.168487655096,-609.259097382176,TRUE,0.384991882095837,0.384859295071162,0.000175230146136128
17315,-156.977415518401,-793.788743080101,TRUE,0.427839792125133,0.470077930420157,0.0142040949355113
17318,78.081270469505,-731.286739302248,TRUE,0.379256158396652,0.369602140731341,0.00355944328926884
17322,-183.955527471436,-818.523143089547,TRUE,0.493682929500904,0.419364546196444,0.00576476272264684
17359,-87.2622093764364,-607.685970616478,TRUE,0.501909659702841,0.486374559230371,0.00478598400113851
17362,168.000871150318,-690.306320930261,TRUE,0.454977886506516,0.455548794504724,0.00399836562735211
17367,-16.6672780576538,-797.082167033685,TRUE,0.753422074799805,0.628258593886667,0.023087979474915
17372,-159.558617548487,-863.043977866367,TRUE,0.449584682567162,0.486953657483493,0.01656609289252
17900,160.81252912194,-600.273478480468,TRUE,0.394943656181133,0.397139871219434,0.000414212968756276
17903,-160.658410721867,-882.166071179294,TRUE,0.487724587037281,0.415350049736061,0.0126445607546806
18003,2742.09272654114,194.515804264942,TRUE,1.22083311878874,1.20971014575805,0.00115561111558427
18008,2696.56707484057,154.825514718984,TRUE,1.20752787522619,1.21068125487404,0.0010540464486401
18009,2675.74005303525,144.229075790721,TRUE,1.20786375293335,1.18870390898111,0.0022608858527126
18102,2709.98580982039,184.249617670026,TRUE,1.23537142365281,1.21570469600998,0.0011216400967467
21001,2591.36141168446,-141.237392312406,TRUE,1.06849763581256,1.09037403517524,0.00038998002805145
21002,2589.25895477118,-111.516309330604,TRUE,1.12391983161678,1.11036753360235,0.000658385706462925
21003,2624.22726585408,-193.613542216385,TRUE,1.09607751847964,1.0935162077187,0.000162498268147085
21004,2627.17246858289,-183.998720108353,TRUE,1.07995271856535,1.08816944566837,0.000183440631214655
21010,2652.0258770106,-207.974654877481,TRUE,1.09728965713925,1.09878447315146,0.00010017703586112
21105,2600.10445372825,-153.453794871337,TRUE,1.06568923958239,1.08216226701252,0.000140206056433342
21109,2638.82788059548,-215.261824470906,TRUE,1.10533375881242,1.10188020318102,7.96267451271187e-05
25010,2182.36364305742,-1365.01093421129,TRUE,1.44697899231413,1.44166288565269,0.000971699530116631
