"stateroute","elev.mean","elev.var","ndvi.mean","ndvi.var","prec.mean","prec.var","temp.mean","temp.var","temp_zm","prec_zm","elev_zm","ndvi_zm","temp_zv","prec_zv","elev_zv","ndvi_zv"
2001,210.044367231097,1382.30192760028,0.805007417940646,0.000599775013159913,1.41697304204469,0.000318293835043385,15.1428934413485,0.129624106194909,0.96693059832669,1.35364063486725,-0.597370433001457,0.608635412734032,-0.414423343376703,-0.21649304016972,-0.472661627607657,-0.149067563962699
2010,249.806519187405,3318.93334424406,0.841331083133416,0.000139250242823805,1.45799140629266,0.000567040829611575,16.0387328949207,0.143181811717499,1.12666499543398,1.4587916107734,-0.537009009017753,0.836441651340749,-0.406694527946033,-0.209715089904502,-0.437811242240172,-0.846622640615453
2014,190.250261509418,1500.14763730803,0.810790987556534,0.000289473119370693,1.42859838237596,0.000236179961956271,16.4010382804741,0.0743127502393281,1.19126656226533,1.38344230793457,-0.627419118725444,0.644907447313235,-0.445954582987157,-0.21873050940562,-0.470540951281784,-0.619080634377259
2021,56.060417385945,257.381658888491,0.844308210227746,0.00032842199797608,1.42513929251306,0.000836841984037918,17.6665622136596,0.0196188813100782,1.41691826993032,1.37457489741005,-0.831127662577509,0.855112898353247,-0.477133812941598,-0.202363448091203,-0.492904976205318,-0.560084919594554
2022,70.4889112459782,582.0396337785,0.821906100941312,0.000456016256552323,1.37373975687708,0.000982612355657872,17.7337952246905,0.0695677012115234,1.42890638280021,1.24281168762985,-0.809224309954927,0.714616606849741,-0.448659584071911,-0.198391442999453,-0.487062638091671,-0.366818392895797
2024,100.803982606049,1029.34560733711,0.822172856527801,0.000361176125759299,1.35942318348369,0.000729377965478429,17.9389811808338,0.0111139269864362,1.46549246401012,1.20611101241895,-0.763204142900785,0.716289581932594,-0.481982216095375,-0.205291667482802,-0.479013204719,-0.510472369763972
2025,125.601698180605,1778.51169942463,0.80895508470176,0.000368856014180459,1.39384888064794,0.00153654332238114,17.3915877724009,0.188629071756065,1.36788841707083,1.29436162210165,-0.725559665678631,0.633393462654092,-0.380786494755426,-0.183297726794633,-0.465531688933848,-0.498839672672789
2029,115.930930392327,523.818236010875,0.814905894089925,0.000112453813191721,1.26284116425995,0.00177844224956285,17.9829259976179,0.0395066107020568,1.47332813008512,0.958522066283319,-0.740240493702165,0.670714352387797,-0.465796452829328,-0.176706375206674,-0.488110353279702,-0.887211088251802
2043,145.069568718763,936.375188205662,0.832053377653851,0.000246136465235411,1.45070668456401,0.000263217563602568,16.8373825603918,0.0701135994029722,1.26906977823884,1.44011715573318,-0.696006225288763,0.778255915485511,-0.448348384926996,-0.217993778818915,-0.480686241160866,-0.684722495672033
2045,207.337936767757,1966.1903595372,0.84713132056233,0.00047471834694762,1.49794630403714,0.000168137100623269,15.2774604506106,0.0513145891153778,0.990924830785755,1.56121637994908,-0.601478963064406,0.872818219197943,-0.459065101007751,-0.220584566500134,-0.462154343315077,-0.338490409387468
2047,81.4631146844765,496.962883362314,0.843665907464015,0.000361714627570902,1.42282478336779,0.000657447150010167,16.9307605170509,0.0670926257538068,1.28571971651804,1.36864163069328,-0.792564785405991,0.8510846546208,-0.450070545636005,-0.207251664992026,-0.488593625099491,-0.509656703166503
2050,82.9092038680006,804.374975515852,0.815333495518952,0.000384198976352508,1.34992205649458,0.000816315317744997,17.9353333393984,0.0544929789480178,1.46484202854415,1.18175478092533,-0.790369531929246,0.673396082677198,-0.457253202354084,-0.202922766299191,-0.483061632906189,-0.475599747606016
2057,224.437319724924,1325.30698628215,0.832543218989698,0.000578882472979035,1.4567964521224,0.0012461486059138,15.3170646075698,0.0415205243948199,0.997986527063581,1.45572833412964,-0.57552103438712,0.78132798741551,-0.464648384876478,-0.191210509616047,-0.473687272266658,-0.180713413233101
2059,86.3295689389236,559.900326462235,0.843005155080287,0.000349366510182421,1.43378440759706,0.000949883085737273,16.7309342688082,0.0769491370942216,1.25008930845555,1.39673673405493,-0.78517720465149,0.846940702891571,-0.444451662941331,-0.199283262271979,-0.487461042963713,-0.528360348499528
2060,121.868528685011,1210.759650006,0.834167263952623,0.000250468958024891,1.45017804607545,0.000614108553112348,16.7155386415188,0.111613968331026,1.24734416117123,1.43876198582348,-0.731226849561791,0.791513291469181,-0.424690348453553,-0.208432571136631,-0.475748593165274,-0.678160085711636
2063,59.2276313098241,286.09641393096,0.821964294471969,0.000416094075521202,1.39201178143485,0.00040958181215271,17.6301671898536,0.022992794432113,1.41042878438447,1.28965220039178,-0.826319634513122,0.714981571377959,-0.475210452697796,-0.214005591548548,-0.492388243764461,-0.427288365073372
2065,119.583091462126,1506.42024944554,0.816483855527517,0.000300256880615623,1.38472141486738,0.00144547252150149,17.4798579348156,0.147299593995982,1.38362760015732,1.27096327475231,-0.734696285656455,0.680610640602563,-0.404347111625399,-0.185779257717438,-0.470428073349321,-0.602746513204315
2072,227.359499640327,1000.91394887832,0.769316579451503,0.000404045363702931,1.42185407991037,7.72477533699676e-05,14.9963888793349,0.0896444647528325,0.94080781729333,1.36615322293411,-0.571084983214031,0.384797988129924,-0.437214461621255,-0.223061153107302,-0.479524842734065,-0.445538501954885
2105,261.914395787074,1808.97551397817,0.821957678926121,0.000491920323804668,1.435094241383,0.000299384205725611,15.351207439812,0.052088788819252,1.00407443120979,1.40009450571139,-0.51862849797856,0.714940081550103,-0.458623754453369,-0.217008296755119,-0.464983481532156,-0.312434642015087
2109,282.889046631493,5784.25799260235,0.807930468725213,0.000326183702284592,1.43585804827583,0.000701938017131864,15.0640360918452,0.226443511604583,0.952869785164062,1.4020525321139,-0.486787671206374,0.62696751663805,-0.359229688869917,-0.20603936136146,-0.393446830244758,-0.563475257364025
2111,270.258930132439,4408.80894273632,0.832938614992479,0.000257525631655558,1.43046889464652,0.0009884251530083,15.5990594094992,0.120164923334698,1.04826815899436,1.38823738434241,-0.505960974950112,0.783807739270826,-0.419815721779502,-0.19823305374369,-0.41819853520483,-0.667471369637231
2156,200.977583605533,2538.69398370022,0.829183597311887,0.000189773811760227,1.43490380568508,0.000599978139443117,16.3515954486424,0.10076971129178,1.18245056191792,1.39960632194662,-0.611134375435773,0.760257900641446,-0.430872313462265,-0.208817601883408,-0.451851932771237,-0.77009478745243
2164,178.085420572477,2384.93130001556,0.827534316447492,0.00020530032567559,1.43834178469548,0.00100558897988236,16.772895428087,0.204562326357835,1.25757127461879,1.40841961459532,-0.645886105177683,0.749914327983512,-0.371703454574198,-0.197765367430072,-0.454618948082202,-0.746576837274687
2204,358.806432553648,8188.46868733461,0.83362006425588,0.000264850040229255,1.47960049179838,0.001010343029516,14.3316913442997,0.211009619072736,0.822287629781857,1.51418671174889,-0.371540349471448,0.788081492832667,-0.368028058664621,-0.197635827324347,-0.350182186030086,-0.656377116486999
2205,106.845281080782,811.1862259964,0.838732499601847,0.00050545976060615,1.45963467458346,0.00120807232933767,16.234606174172,0.149830004326965,1.16159056166784,1.46300414502778,-0.754033075423195,0.820144465005326,-0.402904605415226,-0.192248026106912,-0.48293906198121,-0.291926509805391
2211,98.4361475636821,1581.79823746038,0.797607992524651,0.000416022719793194,1.36289422500484,0.00132410249376499,17.7117072466825,0.150622547363628,1.42496794289744,1.2150090611357,-0.766798664019079,0.562229432970616,-0.402452801911969,-0.189086393199071,-0.469071619091703,-0.427396447316775
2212,156.864027817201,2093.44335592544,0.808797051866155,0.000123370258727059,1.32194834800692,0.00524199686641839,17.4143392031276,0.16138225080866,1.37194515520171,1.11004390700044,-0.678101501543389,0.632402349404246,-0.396319038210078,-0.0823301558088703,-0.459864379450408,-0.870675990700761
2213,47.6860810015746,501.202706167173,0.798660395466528,0.000221677120145544,1.59688063440564,0.00041733579393529,18.6223194929562,0.102133169027047,1.5873364315558,1.81483549859504,-0.843840426957933,0.568829646754532,-0.430095049701385,-0.213794308180196,-0.488517327949001,-0.721770970451329
2750,252.589340075119,2272.25483071756,0.814043782902777,0.000384514341008368,1.43023140802374,0.000349030528475788,15.2177568884876,0.0603895028848929,0.98027927095598,1.3876285850739,-0.532784513531226,0.665307565771891,-0.45389178215546,-0.215655515359566,-0.456646602050394,-0.475122065989604
2751,213.107455623033,3288.00978175982,0.822939417534402,0.000263757841906393,1.4172912643265,0.000649714496680874,16.0497203467841,0.115013006705568,1.12862413442049,1.35445640078335,-0.592720473981925,0.721097119350683,-0.422752665104787,-0.20746236719478,-0.438367722972772,-0.658031465034348
3004,425.281917429536,17033.4506421954,0.770729482045125,0.000580770410705208,0.310602040950502,0.000273644614622301,-3.71298666919437,0.456157411847076,-2.3952037990531,-1.4825521927166,-0.270626421786526,0.393659099024504,-0.228277122163455,-0.217709658669655,-0.191013524897056,-0.177853761309633
3007,1031.06054984685,74181.8534989231,0.677225686003324,0.000732921886556128,0.343381437048331,0.00123209222888474,-4.85587593014995,1.81366836262388,-2.59898889283433,-1.3985218918381,0.648983284242194,-0.192756064717621,0.545596566580208,-0.191593522985023,0.837392730199654,0.0526094867857029
3008,803.79560053599,119729.421581189,0.700266988047294,0.000672429746257828,0.268376839691326,0.000257262137938853,-5.23974196209317,1.71566862919425,-2.66743487267806,-1.5907969070449,0.303980931827728,-0.0482510340886398,0.489730044721444,-0.2181560544638,1.65703775226052,-0.0390177226082092
3010,656.267959962032,16642.2724672916,0.724886034186116,0.00112747098127801,0.270210749530177,0.000711780806172843,-5.90891750883139,0.498270963291964,-2.78675352078063,-1.58609566132693,0.0800247819748418,0.106148921675917,-0.20426952989755,-0.205771161399058,-0.198052918157738,0.65023146445073
3011,1078.00876217184,42882.6454112553,0.658283173539038,0.00168497261316158,0.257751882730816,8.03437609610014e-05,-5.95272086651925,0.782648648108895,-2.79456396371618,-1.61803408760638,0.720253595580967,-0.311555268799833,-0.0421548833676414,-0.222976791945435,0.274152118600623,1.49467701572641
3021,658.138746856953,170949.559100827,0.59303517167556,0.00430053908199271,1.34438547394333,0.0577220863189476,2.50613479178934,4.68254742144917,-1.28629124430234,1.16756169767781,0.0828647530375641,-0.720762373926481,2.18105300141939,1.34766676472037,2.57876272057095,5.456465362799
3041,282.212254843526,13564.6992800817,0.79498260541114,0.000566151608573494,0.329786297492576,0.000233459218688943,-3.68275581951726,0.227437300765768,-2.38981342857102,-1.43337316438582,-0.487815083306883,0.545764146220464,-0.358663161370777,-0.218804645226165,-0.253434964864788,-0.199996803982706
3051,957.432182989957,165362.557409134,0.484847766852896,0.00383700473806315,0.961009259233952,0.0779985801140675,-2.27450567321733,5.88014536386278,-2.13871264572595,0.184773040573065,0.53721083606182,-1.39926674914517,2.86376538528422,1.90016817980235,2.47822259696719,4.75435169674151
