"site_id","ndvi_mean","na.rm"
3011,0.658283173539038,TRUE
3012,0.616369599936745,TRUE
3013,0.573776581028434,TRUE
3015,0.520164512147867,TRUE
3016,0.469358292766046,TRUE
3017,0.689934906126329,TRUE
3018,0.644332562784346,TRUE
3019,0.529612202134275,TRUE
3020,0.665122654468168,TRUE
3021,0.59303517167556,TRUE
3023,0.721529350050721,TRUE
3024,0.635955807447793,TRUE
3025,0.456720503841859,TRUE
3026,0.724478478628442,TRUE
3028,0.657143321651963,TRUE
3029,0.600143201780055,TRUE
3030,0.752201072948808,TRUE
3031,0.585875673309017,TRUE
3040,0.795102116406797,TRUE
3041,0.79498260541114,TRUE
3042,0.80259341826124,TRUE
3050,0.557052354287716,TRUE
3051,0.484847766852896,TRUE
3052,0.682476249813341,TRUE
3053,0.536999669059159,TRUE
3054,0.699980856613951,TRUE
3055,0.652257534199709,TRUE
3060,0.656082382462677,TRUE
3084,0.741298976966145,TRUE
3090,0.353084912338913,TRUE
3101,0.765508141181386,TRUE
3115,0.664527384562656,TRUE
3116,0.529316944110514,TRUE
3117,0.709852940099788,TRUE
3118,0.715883271441974,TRUE
3119,0.573255984040888,TRUE
3121,0.711040219656824,TRUE
3122,0.57237135733035,TRUE
3123,0.711640637031445,TRUE
3125,0.59986712780682,TRUE
3131,0.527082261365775,TRUE
3142,0.78355626208777,TRUE
3180,0.632906684981685,TRUE
3191,0.463457808625196,TRUE
3192,0.688961349339394,TRUE
3212,0.684511773573201,TRUE
3216,0.602636654540677,TRUE
3217,0.746764893480456,TRUE
3218,0.637581156829812,TRUE
3221,0.705252220107013,TRUE
3223,0.678310951681611,TRUE
3224,0.699016258031083,TRUE
3231,0.585047335544003,TRUE
3284,0.729107853929256,TRUE
3313,0.733346530353936,TRUE
3318,0.703654066065066,TRUE
3319,0.553654278471165,TRUE
3321,0.581875644655231,TRUE
3372,0.616953160005567,TRUE
3401,0.689934906126329,TRUE
3402,0.513006226304137,TRUE
3403,0.766090580313533,TRUE
3404,0.757639461570857,TRUE
3405,0.533013921045281,TRUE
3406,0.734288046655197,TRUE
3407,0.679756892308271,TRUE
3408,0.432504352015772,TRUE
3409,0.600978577521197,TRUE
3410,0.714573286390255,TRUE
3411,0.699048346513528,TRUE
3412,0.70197617177969,TRUE
3414,0.774062677092977,TRUE
3415,0.740411249510963,TRUE
3416,0.763457055460841,TRUE
3417,0.698973015376436,TRUE
3418,0.786707040039461,TRUE
3419,0.793020778619528,TRUE
3420,0.751363196472203,TRUE
3421,0.711922006184037,TRUE
3422,0.503527348571047,TRUE
3423,0.764255050554697,TRUE
3424,0.531129511116342,TRUE
3425,0.435730715068164,TRUE
3426,0.632675768934248,TRUE
3427,0.503085658011874,TRUE
3428,0.798106410114539,TRUE
3429,0.683914625597606,TRUE
3430,0.754516670981201,TRUE
3431,0.663730294673772,TRUE
3432,0.644959032180555,TRUE
3433,0.708784831725018,TRUE
3434,0.557981632335915,TRUE
3435,0.715530841920527,TRUE
3436,0.59608754180602,TRUE
3438,0.645717759797186,TRUE
3439,0.521527133166484,TRUE
3440,0.741261097283964,TRUE
3442,0.55403545220536,TRUE
3444,0.47741988459319,TRUE
3445,0.772919586234739,TRUE
3760,0.575800111493261,TRUE
3850,0.531866289047536,TRUE
4001,0.532894700175841,TRUE
4002,0.524787187894818,TRUE
4003,0.506095711759505,TRUE
4004,0.633823525467171,TRUE
4005,0.730847491613273,TRUE
4006,0.426148562975486,TRUE
4007,0.578853883464595,TRUE
4008,0.591795913116983,TRUE
4009,0.54440521978022,TRUE
4010,0.728165203411471,TRUE
4011,0.430362072649573,TRUE
4012,0.454512923904053,TRUE
4013,0.548764717425432,TRUE
4014,0.642416928444468,TRUE
4015,0.715890050167224,TRUE
4016,0.651667430787811,TRUE
4017,0.535046705580725,TRUE
4018,0.605028846153846,TRUE
4019,0.567241586538462,TRUE
4020,0.587927834008097,TRUE
4021,0.662093602825746,TRUE
4022,0.722245752263609,TRUE
4023,0.729825883115112,TRUE
4024,0.580910098079568,TRUE
4025,0.507179806114005,TRUE
4026,0.623371034892942,TRUE
4027,0.659226244343891,TRUE
4028,0.682577270225799,TRUE
4029,0.699771281837974,TRUE
4030,0.759613477034573,TRUE
4031,0.772147548112363,TRUE
4032,0.772637322768027,TRUE
4033,0.709590592006033,TRUE
4034,0.693756971851031,TRUE
4036,0.720097612958987,TRUE
4037,0.734956158286369,TRUE
4038,0.764091864026495,TRUE
4039,0.778224974274677,TRUE
4040,0.750834809537563,TRUE
4041,0.752937191401106,TRUE
4042,0.797693815770391,TRUE
4043,0.81367131192527,TRUE
4044,0.815840894439385,TRUE
4046,0.769003828555669,TRUE
4048,0.796792290683064,TRUE
4049,0.803902379553849,TRUE
4050,0.779805196815071,TRUE
4051,0.771326274426825,TRUE
4052,0.766781808383979,TRUE
4053,0.728543988386798,TRUE
4054,0.716705902512019,TRUE
4055,0.745434762094068,TRUE
4057,0.760568580141541,TRUE
4062,0.765507762879323,TRUE
4063,0.730119796863205,TRUE
4077,0.729190539885451,TRUE
4078,0.726122788644152,TRUE
4079,0.727626402207057,TRUE
4096,0.644855813359346,TRUE
4101,0.440257515473033,TRUE
4102,0.496295051858254,TRUE
4103,0.550474496005202,TRUE
4104,0.609409078216831,TRUE
4105,0.707863579915627,TRUE
4106,0.546367074727545,TRUE
4107,0.445227493660186,TRUE
4108,0.591795913116983,TRUE
4109,0.672729821047009,TRUE
4110,0.71798975460133,TRUE
4111,0.428136032388664,TRUE
4112,0.483652564102564,TRUE
4113,0.542634318001586,TRUE
4114,0.653501923076923,TRUE
4115,0.684744736842105,TRUE
4116,0.633055627782764,TRUE
4119,0.597067307692308,TRUE
4120,0.600304286858974,TRUE
4121,0.72489296213523,TRUE
4122,0.744657110951991,TRUE
4123,0.661433208026459,TRUE
4125,0.401665294503364,TRUE
4126,0.605162223914699,TRUE
4127,0.603517149088025,TRUE
4128,0.60554523155416,TRUE
4129,0.682966943108974,TRUE
4130,0.76599070848827,TRUE
4131,0.786996680794898,TRUE
4136,0.784874360809424,TRUE
4137,0.786638395856466,TRUE
4138,0.760300945009319,TRUE
4139,0.709674039186001,TRUE
4141,0.746284751192726,TRUE
4143,0.775357568568876,TRUE
4147,0.769096385848869,TRUE
4149,0.785708397280568,TRUE
4152,0.7735298527807,TRUE
4153,0.813743212831213,TRUE
4157,0.786618185055643,TRUE
4196,0.619452007958059,TRUE
4201,0.530548666112316,TRUE
4202,0.474853632478632,TRUE
4203,0.593103783444816,TRUE
4204,0.700162808839165,TRUE
4205,0.722945513527736,TRUE
4206,0.488640430289314,TRUE
4207,0.591278756214627,TRUE
4208,0.588772246815794,TRUE
4209,0.585741452991453,TRUE
4210,0.73142869631792,TRUE
4211,0.415651800327332,TRUE
4212,0.503363850245499,TRUE
4213,0.498600806451613,TRUE
4214,0.637589987458194,TRUE
4215,0.714070869792347,TRUE
4219,0.617746215220949,TRUE
4220,0.65485546875,TRUE
4221,0.718046402815934,TRUE
4222,0.740439397967624,TRUE
4223,0.770354493720565,TRUE
4225,0.612030331294222,TRUE
4227,0.669882672882673,TRUE
4228,0.68550267976933,TRUE
4229,0.716061259310618,TRUE
4230,0.767774318910256,TRUE
4231,0.789196724584321,TRUE
4237,0.768077241050285,TRUE
4238,0.746472863259687,TRUE
4239,0.684527761249683,TRUE
4240,0.747896865918969,TRUE
4241,0.769504250204802,TRUE
4251,0.786174816314806,TRUE
4252,0.796977765893105,TRUE
4255,0.721697999435316,TRUE
4301,0.486531623931624,TRUE
4302,0.51671295637502,TRUE
4304,0.66601125260406,TRUE
4306,0.437328887510339,TRUE
4307,0.530746794871795,TRUE
4308,0.538697637959866,TRUE
4309,0.61104577932751,TRUE
4310,0.725445864077489,TRUE
4311,0.45913391426282,TRUE
4312,0.474327027591973,TRUE
4313,0.482872041420118,TRUE
4314,0.581767510121457,TRUE
4315,0.67841255714922,TRUE
4319,0.532926695616212,TRUE
4320,0.599070512820513,TRUE
4321,0.682720653044872,TRUE
4322,0.730815001392006,TRUE
4326,0.707681777112046,TRUE
4328,0.678766463829973,TRUE
4329,0.6885663576574,TRUE
4330,0.756731481811839,TRUE
4331,0.783060676259934,TRUE
4338,0.780941801254011,TRUE
4340,0.748761108368803,TRUE
4352,0.794910086577652,TRUE
4355,0.780561012938104,TRUE
4401,0.550628090659341,TRUE
4404,0.703605178252478,TRUE
4407,0.578853883464595,TRUE
4408,0.535549239222316,TRUE
4411,0.435839743589744,TRUE
4412,0.454514372469636,TRUE
4413,0.532953452797203,TRUE
4421,0.662096654647436,TRUE
4429,0.682966943108974,TRUE
4430,0.75948426097814,TRUE
4438,0.784952389201543,TRUE
4501,0.555404103122189,TRUE
4504,0.685364856640784,TRUE
4508,0.533364644970414,TRUE
4512,0.430102420051858,TRUE
4540,0.750960017465885,TRUE
4608,0.538697637959866,TRUE
4612,0.430102420051858,TRUE
4712,0.430102420051858,TRUE
6001,0.356126838235294,TRUE
6002,0.391296232876712,TRUE
6003,0.192072444678609,TRUE
6004,0.283703742203742,TRUE
6005,0.29608021601686,TRUE
6006,0.203007914333724,TRUE
6007,0.336506635969664,TRUE
6008,0.347965358271865,TRUE
6009,0.429787759946431,TRUE
6010,0.194348919915701,TRUE
6011,0.386125812567714,TRUE
6012,0.21058938731544,TRUE
6013,0.258671291720533,TRUE
6014,0.442030606717226,TRUE
6015,0.522774862637363,TRUE
6016,0.296212669683258,TRUE
6017,0.32361687432286,TRUE
6018,0.23683413755183,TRUE
6019,0.17780677117355,TRUE
6020,0.321400686813187,TRUE
6021,0.306039815817985,TRUE
6022,0.462881906825569,TRUE
6023,0.53843370608265,TRUE
6024,0.268045653070351,TRUE
6025,0.179344005153772,TRUE
6026,0.20205836718258,TRUE
6027,0.319964046822742,TRUE
6028,0.322936315496098,TRUE
6029,0.248062358597285,TRUE
6030,0.18908790690924,TRUE
6031,0.412602518959913,TRUE
6032,0.414772017837235,TRUE
6033,0.34005274321267,TRUE
6051,0.346238175675676,TRUE
6052,0.427074194386694,TRUE
6053,0.192806794871795,TRUE
6054,0.216734102564103,TRUE
6055,0.256830301455301,TRUE
6056,0.219558645064811,TRUE
6057,0.304331661174311,TRUE
6058,0.439419388830348,TRUE
6059,0.538208113804004,TRUE
6060,0.182073491299519,TRUE
6061,0.242334957850369,TRUE
6063,0.215320550688743,TRUE
6064,0.413984775641026,TRUE
6065,0.597752166847237,TRUE
6066,0.392317582417582,TRUE
6067,0.574023778586279,TRUE
6068,0.191677716916873,TRUE
6069,0.288556981015996,TRUE
6070,0.308565060121708,TRUE
6071,0.35798759754738,TRUE
6072,0.342848494377659,TRUE
6073,0.566634958918349,TRUE
6074,0.265710614581346,TRUE
6076,0.23764592760181,TRUE
6077,0.274646069004525,TRUE
6078,0.384236169652265,TRUE
6079,0.348463672165192,TRUE
6080,0.181994294167454,TRUE
6081,0.37644793956044,TRUE
6082,0.32343228021978,TRUE
6083,0.331299587912088,TRUE
6101,0.31707,TRUE
6103,0.219102739726027,TRUE
6105,0.417167879417879,TRUE
6106,0.162945072408912,TRUE
6107,0.325622141372141,TRUE
6108,0.364026041666667,TRUE
6115,0.52245728021978,TRUE
6116,0.346206470893971,TRUE
6119,0.178453403305926,TRUE
6121,0.319220879120879,TRUE
6122,0.404343818681319,TRUE
6123,0.53843370608265,TRUE
6126,0.18663321739792,TRUE
6127,0.310515202702703,TRUE
6130,0.2076109258016,TRUE
6133,0.336700791855204,TRUE
6170,0.308565060121708,TRUE
6172,0.338524032313594,TRUE
6176,0.197126050568568,TRUE
6177,0.274646069004525,TRUE
6206,0.162945072408912,TRUE
6219,0.178453403305926,TRUE
6233,0.325038320135747,TRUE
7001,0.835395884615385,TRUE
7002,0.754005601923077,TRUE
7003,0.844125694230769,TRUE
7004,0.84024375,TRUE
7005,0.818406692307692,TRUE
7006,0.801690607692308,TRUE
7007,0.793463001923077,TRUE
7008,0.729826194230769,TRUE
7009,0.739501186538462,TRUE
7010,0.767054426923077,TRUE
7011,0.844573292307692,TRUE
7012,0.842628665384615,TRUE
7013,0.840152278846154,TRUE
7014,0.846197786538462,TRUE
7015,0.834207665384615,TRUE
7016,0.703353428846154,TRUE
7017,0.694327301923077,TRUE
7018,0.737224478846154,TRUE
7019,0.766821375,TRUE
7020,0.848150280769231,TRUE
7021,0.829931940384615,TRUE
7022,0.812560338461538,TRUE
7023,0.862941469230769,TRUE
7024,0.778173351923077,TRUE
7025,0.788030365384615,TRUE
7026,0.83846185,TRUE
7027,0.820019905769231,TRUE
7028,0.855165271153846,TRUE
7029,0.833740098076923,TRUE
7030,0.822155842307692,TRUE
7031,0.840394344230769,TRUE
7033,0.807135988461538,TRUE
7035,0.654298503846154,TRUE
7036,0.711950459615385,TRUE
7037,0.787136128846154,TRUE
7038,0.8620756,TRUE
7039,0.837203136538462,TRUE
7041,0.851659938461538,TRUE
7042,0.756862859615385,TRUE
7043,0.761469396153846,TRUE
7045,0.796406609615385,TRUE
7046,0.836783651923077,TRUE
7047,0.842787032692308,TRUE
7048,0.755278386538462,TRUE
7049,0.804367125,TRUE
7103,0.843990628846154,TRUE
7109,0.739628205769231,TRUE
7111,0.843631905769231,TRUE
7112,0.842787134615385,TRUE
7114,0.846009569230769,TRUE
7117,0.694327301923077,TRUE
7118,0.737224478846154,TRUE
11001,0.687432765048388,TRUE
11002,0.724822875400297,TRUE
11003,0.733027672293693,TRUE
11004,0.764821758655224,TRUE
11005,0.763735940475546,TRUE
11006,0.809076910292497,TRUE
11007,0.760029693779072,TRUE
11008,0.759645504412874,TRUE
11009,0.743491491115101,TRUE
11010,0.817562197979263,TRUE
11011,0.79591227162264,TRUE
11012,0.687279207478543,TRUE
11013,0.810533786695507,TRUE
11014,0.787289649184086,TRUE
11016,0.688799358974359,TRUE
11017,0.656787373160682,TRUE
11018,0.730988775224056,TRUE
11019,0.80066830990378,TRUE
11020,0.819636750236479,TRUE
11021,0.7426076961935,TRUE
11022,0.788100188026113,TRUE
11023,0.678502221413073,TRUE
11026,0.745886085361439,TRUE
11027,0.807447034044698,TRUE
11028,0.710511988673746,TRUE
11029,0.646060416941273,TRUE
11030,0.638689907605653,TRUE
11031,0.682293813028559,TRUE
11032,0.816311289915772,TRUE
11033,0.763645792214416,TRUE
11034,0.708138754885198,TRUE
11036,0.66452988006617,TRUE
11037,0.58914288926652,TRUE
11042,0.614191835221354,TRUE
11043,0.767133178272501,TRUE
11044,0.731609647857934,TRUE
11045,0.768162965804413,TRUE
11046,0.655922053125112,TRUE
11048,0.660269892424941,TRUE
11049,0.667568041676745,TRUE
11053,0.632726811980547,TRUE
11054,0.764627462126613,TRUE
11055,0.804203146289956,TRUE
11057,0.731409722718818,TRUE
11058,0.603160498342972,TRUE
11063,0.788274532540045,TRUE
11065,0.761537816231571,TRUE
11067,0.754165661511684,TRUE
11068,0.749660431100144,TRUE
11069,0.735855769383586,TRUE
11070,0.744127251200511,TRUE
11071,0.736285586730221,TRUE
11072,0.630577342230756,TRUE
11074,0.792676601232802,TRUE
11075,0.739579138212712,TRUE
11078,0.693933369579829,TRUE
11081,0.76735891349842,TRUE
11082,0.780171935505094,TRUE
11084,0.774617215854607,TRUE
11085,0.809264303560533,TRUE
11093,0.686421691642482,TRUE
11101,0.690320777492576,TRUE
11106,0.625028588435872,TRUE
11110,0.798805712901183,TRUE
11111,0.754380354132361,TRUE
11112,0.737769157791749,TRUE
11114,0.77614621501296,TRUE
11116,0.669842716378101,TRUE
11117,0.699142761743092,TRUE
11118,0.646836813847857,TRUE
11126,0.745886085361439,TRUE
11131,0.682293813028559,TRUE
11132,0.660198153006151,TRUE
11133,0.763645792214416,TRUE
11136,0.672573009551471,TRUE
11137,0.595427188136894,TRUE
11139,0.43089633114245,TRUE
11150,0.761129140775735,TRUE
11167,0.754165661511684,TRUE
11175,0.809212565239591,TRUE
11185,0.801403717748066,TRUE
11198,0.700406498747079,TRUE
11199,0.752031324810148,TRUE
11200,0.76282275851687,TRUE
11201,0.578783898340262,TRUE
11202,0.762458154053944,TRUE
11204,0.743780680684926,TRUE
11205,0.795560051009946,TRUE
11206,0.786497589991866,TRUE
11207,0.790199207523246,TRUE
11208,0.738788875823672,TRUE
11209,0.718922764384492,TRUE
11210,0.812694928471675,TRUE
11211,0.757867736447486,TRUE
11212,0.646680952535518,TRUE
11213,0.683078217266865,TRUE
11214,0.675698835262397,TRUE
11216,0.654790445740853,TRUE
11218,0.6625497107405,TRUE
11220,0.790141847193849,TRUE
11221,0.744137601068706,TRUE
11222,0.713733708529064,TRUE
11223,0.671691427733312,TRUE
11226,0.803553581972624,TRUE
11228,0.768196539260817,TRUE
11229,0.63906004779157,TRUE
11230,0.632446094672562,TRUE
11232,0.799269007110756,TRUE
11233,0.785998624875169,TRUE
11234,0.768353118413736,TRUE
11235,0.736907095444001,TRUE
11236,0.689369461693425,TRUE
11237,0.662302095695328,TRUE
11244,0.782152210542624,TRUE
11245,0.749183784852727,TRUE
11248,0.667728675378302,TRUE
11255,0.797363279788432,TRUE
11256,0.785984369466674,TRUE
11265,0.78625870768819,TRUE
11270,0.744127251200511,TRUE
11271,0.693582856373892,TRUE
11282,0.785574946987355,TRUE
11284,0.771848725158968,TRUE
11300,0.757661082205315,TRUE
11304,0.726516472198214,TRUE
11309,0.713682425744165,TRUE
11310,0.773089519403612,TRUE
11311,0.76225277140773,TRUE
11313,0.683078217266865,TRUE
11332,0.713822512363148,TRUE
11339,0.496230274917302,TRUE
11401,0.664920032243869,TRUE
11402,0.807684927561451,TRUE
11407,0.758292346416115,TRUE
11408,0.71184561965812,TRUE
11409,0.788868481014334,TRUE
11410,0.784980168949528,TRUE
11411,0.79591227162264,TRUE
11412,0.725697125610872,TRUE
11413,0.726193322085806,TRUE
11414,0.761677874203184,TRUE
11419,0.779645190446719,TRUE
11420,0.820538743279792,TRUE
11422,0.717164549455498,TRUE
11423,0.672233453614345,TRUE
11426,0.741018650417739,TRUE
11430,0.613865297142222,TRUE
11454,0.774090632015148,TRUE
11514,0.764218457308679,TRUE
11608,0.721687172202797,TRUE
11609,0.745636174693081,TRUE
11612,0.743505593548508,TRUE
11613,0.739833000519445,TRUE
11614,0.734629050615339,TRUE
11621,0.756668099435287,TRUE
11622,0.729629070909584,TRUE
11709,0.747193971317438,TRUE
11721,0.769578901578653,TRUE
14001,0.820182149717493,TRUE
14002,0.813762019953731,TRUE
14003,0.678063212428597,TRUE
14004,0.78847562349424,TRUE
14005,0.81563429746054,TRUE
14006,0.853455435222672,TRUE
14007,0.576857435897436,TRUE
14008,0.759084543939033,TRUE
14009,0.598651025641026,TRUE
14010,0.823049752268074,TRUE
14011,0.782363124658059,TRUE
14012,0.714284256056369,TRUE
14013,0.788878466927809,TRUE
14014,0.732119349778758,TRUE
14015,0.642953152332494,TRUE
14016,0.587293002136752,TRUE
14017,0.735211447786381,TRUE
14018,0.612708330991134,TRUE
14019,0.518307657750276,TRUE
14020,0.61489010989011,TRUE
14021,0.605830561330561,TRUE
14022,0.645093829208555,TRUE
14023,0.258466882171873,TRUE
14024,0.60756301975052,TRUE
14025,0.493642857142857,TRUE
14026,0.522424262381454,TRUE
14027,0.571219178082192,TRUE
14028,0.621045362473348,TRUE
14029,0.15550951551916,TRUE
14030,0.322833422409113,TRUE
14031,0.14346520808968,TRUE
14032,0.43101858974359,TRUE
14033,0.49798731884058,TRUE
14034,0.391213742394893,TRUE
14035,0.220603310690008,TRUE
14036,0.153559029170951,TRUE
14037,0.169720298794138,TRUE
14038,0.563024824580702,TRUE
14039,0.544905265404239,TRUE
14040,0.494035689134809,TRUE
14041,0.254913260557274,TRUE
14042,0.539872737556561,TRUE
14043,0.113005786239091,TRUE
14044,0.210101710342671,TRUE
14045,0.333264131149104,TRUE
14046,0.47911917659805,TRUE
14047,0.563535219006346,TRUE
14048,0.272025351254538,TRUE
14049,0.210873337201951,TRUE
14050,0.359498558806126,TRUE
14051,0.338153664541704,TRUE
14052,0.523748570686071,TRUE
14053,0.468414515279241,TRUE
14054,0.603930746803178,TRUE
14055,0.623499693627451,TRUE
14056,0.210404176828445,TRUE
14057,0.514741760873745,TRUE
14058,0.212377590570902,TRUE
14059,0.221810979579376,TRUE
14060,0.187463617920502,TRUE
14061,0.170261941188652,TRUE
14062,0.200097326458066,TRUE
14063,0.149546434040903,TRUE
14064,0.124842733023611,TRUE
14066,0.390729835070543,TRUE
14067,0.149191291161301,TRUE
14068,0.169629324883246,TRUE
14069,0.104250896400664,TRUE
14070,0.187899397220586,TRUE
14071,0.582891096520314,TRUE
14072,0.686103152826826,TRUE
14073,0.519723429792197,TRUE
14074,0.842804687004965,TRUE
14075,0.813629173013818,TRUE
14076,0.419450462512171,TRUE
14077,0.799118392390788,TRUE
14078,0.759020261789493,TRUE
14079,0.724513441295547,TRUE
14080,0.617634303123974,TRUE
14081,0.800297056703937,TRUE
14082,0.598118292976234,TRUE
14083,0.521258421054242,TRUE
14084,0.355310026984308,TRUE
14085,0.357625369893136,TRUE
14086,0.148945078002816,TRUE
14088,0.173000628536405,TRUE
14089,0.296472644732051,TRUE
14090,0.244963663770006,TRUE
14091,0.457366020781491,TRUE
14092,0.394986823057039,TRUE
14093,0.25947368277615,TRUE
14094,0.168948076770769,TRUE
14095,0.748156388900954,TRUE
14096,0.401227958909252,TRUE
14097,0.638848752598753,TRUE
14098,0.633677813765182,TRUE
14099,0.316186776071151,TRUE
14103,0.49655349404117,TRUE
14104,0.507745958751394,TRUE
14105,0.4823612856615,TRUE
14106,0.570614353858192,TRUE
14107,0.488265335767174,TRUE
14108,0.613028326469893,TRUE
14109,0.21147241722464,TRUE
14110,0.579658386752137,TRUE
14111,0.460151709401709,TRUE
14112,0.429093422070887,TRUE
14113,0.489458379120879,TRUE
14114,0.558040577189751,TRUE
14116,0.349986552288328,TRUE
14117,0.618750523648649,TRUE
14118,0.560969934994583,TRUE
14119,0.481068688930422,TRUE
14120,0.458550199285502,TRUE
14121,0.466497313355435,TRUE
14122,0.540113448012985,TRUE
14123,0.502319949745498,TRUE
14124,0.137237805430142,TRUE
14125,0.471157908992416,TRUE
14126,0.55718926056338,TRUE
14127,0.5654170997921,TRUE
14128,0.433010930628114,TRUE
14129,0.523902149321267,TRUE
14130,0.479367364253394,TRUE
14131,0.196154113618467,TRUE
14132,0.64458003283741,TRUE
14133,0.449094987786084,TRUE
14134,0.547519497863248,TRUE
14135,0.267785093485574,TRUE
14136,0.578738166591021,TRUE
14137,0.370861158152304,TRUE
14138,0.514234726047011,TRUE
14139,0.119256094955985,TRUE
14140,0.438321235102925,TRUE
14141,0.561826992753623,TRUE
14142,0.539872737556561,TRUE
14145,0.50076717948718,TRUE
14147,0.549333205128205,TRUE
14148,0.679996209017591,TRUE
14149,0.601985228539576,TRUE
14150,0.383339494095625,TRUE
14151,0.519663418225918,TRUE
14152,0.587802176320086,TRUE
14153,0.679105639293139,TRUE
14154,0.394432908870409,TRUE
14155,0.582189328277356,TRUE
14156,0.695734263686764,TRUE
14157,0.675627909919028,TRUE
14158,0.707939903846154,TRUE
14159,0.734025921257796,TRUE
14160,0.847414357034194,TRUE
14161,0.660894535799456,TRUE
14162,0.304302530544243,TRUE
14163,0.725921637572953,TRUE
14164,0.831207236842105,TRUE
14165,0.521769329226863,TRUE
14166,0.65837573964497,TRUE
14167,0.876550550481907,TRUE
14168,0.658306983481262,TRUE
14169,0.826133972777125,TRUE
14170,0.404306434958404,TRUE
14171,0.59124769772481,TRUE
14172,0.48509805226829,TRUE
14173,0.524196824116382,TRUE
14174,0.873643439788337,TRUE
14175,0.776410427350427,TRUE
14176,0.490939299802761,TRUE
14177,0.4954527201417,TRUE
14178,0.853355128205128,TRUE
14179,0.648030132696251,TRUE
14180,0.748425284819769,TRUE
14181,0.682560897435897,TRUE
14182,0.832940573200967,TRUE
14183,0.701757504343121,TRUE
14184,0.740474973656481,TRUE
14185,0.80860296037296,TRUE
14186,0.725746561029653,TRUE
14187,0.643349432593248,TRUE
14188,0.766097129293432,TRUE
14189,0.639122329059829,TRUE
14190,0.589507745726496,TRUE
