"datasetID","site","date","species","count"
"67","-22.219999_29.27",2001,"Chlidonias_leucopteru",1
"67","-22.219999_29.27",2002,"Chlidonias_hybridus",1
"67","-22.219999_29.27",2002,"Chlidonias_leucopteru",1
"67","-22.219999_29.27",2003,"Chlidonias_hybridus",1
"67","-22.219999_29.27",2003,"Chlidonias_leucopteru",1
"67","-22.219999_29.27",2003,"Pelecanus_onocrotalus",2
"67","-22.219999_29.27",2004,"Chlidonias_hybridus",1
"67","-22.219999_29.27",2004,"Chlidonias_leucopteru",2
"67","-22.219999_29.27",2004,"Larus_cirrocephalus",1
"67","-22.219999_29.27",2005,"Chlidonias_leucopteru",1
"67","-22.219999_29.27",2005,"Pelecanus_onocrotalus",1
"67","-23.25_31.17",2001,"Chlidonias_leucopteru",1
"67","-23.25_31.17",2004,"Chlidonias_leucopteru",1
"67","-23.52_29.32",2005,"Larus_cirrocephalus",1
"67","-23.85_29.450001",2003,"Phalacrocorax_coronat",1
"67","-23.879999_29.77",2004,"Larus_cirrocephalus",1
"67","-24.02_31.17",2000,"Larus_fuscus",1
"67","-24.02_31.17",2001,"Larus_fuscus",1
"67","-24.02_31.17",2004,"Chlidonias_leucopteru",1
"67","-24.02_31.17",2004,"Larus_cirrocephalus",1
"67","-24.02_31.17",2005,"Lugensa_(pterodroma)_",1
"67","-24.049999_31.32",2006,"Anous_minutus",1
"67","-24.049999_31.32",2006,"Aptenodytes_forsteri",1
"67","-24.049999_31.32",2006,"Diomedea_amsterdamens",1
"67","-24.049999_31.32",2006,"Eudyptes_chrysolophus",1
"67","-24.049999_31.32",2006,"Eudyptes_robustus",1
"67","-24.049999_31.32",2006,"Garrodia_nereis",1
"67","-24.049999_31.32",2006,"Gygis_alba",1
"67","-24.049999_31.32",2006,"Kermadec_x_round_isla",1
"67","-24.049999_31.32",2006,"Larus_leucopthalmus",1
"67","-24.049999_31.32",2006,"Lesser-crested_x_sand",1
"67","-24.049999_31.32",2006,"Megadyptes_antipodes",1
"67","-24.049999_31.32",2006,"Morus_hybrid",1
"67","-24.049999_31.32",2006,"Pachyptila_crassirost",1
"67","-24.049999_31.32",2006,"Pagodroma_nivea",1
"67","-24.049999_31.32",2006,"Pelecanoides_georgicu",1
"67","-24.049999_31.32",2006,"Pelecanoides_urinatri",1
"67","-24.049999_31.32",2006,"Phalacrocorax_atricep",1
"67","-24.049999_31.32",2006,"Phalacrocorax_campbel",1
"67","-24.049999_31.32",2006,"Pterodoma_nigripennis",1
"67","-24.049999_31.32",2006,"Pterodroma_arminjonia",1
"67","-24.049999_31.32",2006,"Pterodroma_inexpectat",1
"67","-24.049999_31.32",2006,"Pterodroma_neglecta",1
"67","-24.049999_31.32",2006,"Puffinus_atrodorsalis",1
"67","-24.049999_31.32",2006,"Puffinus_tenuirostris",1
"67","-24.049999_31.32",2006,"Pygoscelis_adeliae",1
"67","-24.049999_31.32",2006,"Pygoscelis_antartica",1
"67","-24.049999_31.32",2006,"Sterna_hybrid",1
"67","-24.049999_31.32",2006,"Sterna_virgata",1
"67","-24.25_28.969999",2005,"Chlidonias_hybridus",1
"67","-24.25_28.969999",2005,"Chlidonias_leucopteru",1
"67","-24.25_28.969999",2006,"Chlidonias_leucopteru",1
"67","-24.52_28.73",2002,"Chlidonias_leucopteru",1
"67","-24.52_28.73",2003,"Chlidonias_leucopteru",1
"67","-24.52_28.73",2006,"Chlidonias_leucopteru",1
"67","-24.6_29.4",2003,"Phalacrocorax_neglect",1
"67","-24.67_28.65",1999,"Chlidonias_hybridus",1
"67","-25.1_28.92",1995,"Chlidonias_hybridus",1
"67","-25.1_28.92",1995,"Chlidonias_leucopteru",1
"67","-25.1_28.92",1997,"Chlidonias_hybridus",1
"67","-25.1_28.92",1997,"Larus_cirrocephalus",1
"67","-25.1_28.92",1997,"Sterna_caspia",1
"67","-25.1_28.92",1998,"Chlidonias_leucopteru",1
"67","-25.17_27.85",1993,"Chlidonias_leucopteru",1
"67","-25.17_27.85",1995,"Chlidonias_hybridus",1
"67","-25.17_27.85",1995,"Chlidonias_leucopteru",2
"67","-25.17_27.85",1995,"Sterna_albifrons",1
"67","-25.17_27.85",1998,"Chlidonias_leucopteru",1
"67","-25.17_27.85",2004,"Chlidonias_hybridus",1
"67","-25.17_27.85",2005,"Chlidonias_hybridus",1
"67","-25.17_27.85",2005,"Chlidonias_leucopteru",1
"67","-25.17_27.85",2005,"Larus_cirrocephalus",1
"67","-25.17_27.85",2006,"Chlidonias_hybridus",1
"67","-25.17_27.85",2006,"Chlidonias_leucopteru",1
"67","-25.219999_28.5",1995,"Chlidonias_hybridus",1
"67","-25.219999_28.5",1995,"Chlidonias_leucopteru",1
"67","-25.219999_28.5",1996,"Chlidonias_hybridus",1
"67","-25.219999_28.5",1998,"Chlidonias_leucopteru",1
"67","-25.219999_28.5",1999,"Chlidonias_leucopteru",1
"67","-25.219999_28.5",2003,"Chlidonias_hybridus",1
"67","-25.219999_28.5",2003,"Chlidonias_leucopteru",1
"67","-25.219999_28.5",2003,"Larus_cirrocephalus",1
"67","-25.219999_28.5",2005,"Chlidonias_hybridus",1
"67","-25.219999_28.5",2006,"Chlidonias_leucopteru",1
"67","-25.33_27.469999",1994,"Chlidonias_leucopteru",1
"67","-25.33_27.469999",1995,"Chlidonias_leucopteru",2
"67","-25.33_27.469999",1996,"Chlidonias_leucopteru",2
"67","-25.33_27.469999",1997,"Chlidonias_leucopteru",2
"67","-25.33_27.469999",1998,"Chlidonias_leucopteru",2
"67","-25.33_27.469999",1998,"Larus_cirrocephalus",1
"67","-25.33_27.469999",1999,"Chlidonias_hybridus",1
"67","-25.33_27.469999",1999,"Chlidonias_leucopteru",2
"67","-25.33_27.469999",2000,"Chlidonias_hybridus",1
"67","-25.33_27.469999",2001,"Chlidonias_hybridus",1
"67","-25.33_27.469999",2001,"Chlidonias_leucopteru",1
"67","-25.33_27.469999",2002,"Chlidonias_hybridus",2
"67","-25.33_27.469999",2002,"Chlidonias_leucopteru",2
"67","-25.33_27.469999",2002,"Larus_cirrocephalus",1
"67","-25.33_27.469999",2002,"Sterna_caspia",1
"67","-25.33_27.469999",2003,"Chlidonias_leucopteru",1
"67","-25.33_27.469999",2003,"Larus_cirrocephalus",1
