"site","species","year","count"
"d228_mk","American Redstart",1996,10.5
"d228_mk","Scarlet Tanager",1996,2
"d228_mk","Rose-br. Grosbeak",1996,2
"d228_mk","Yellow-b.Sapsucker",1997,3
"d228_mk","Hairy Woodpecker",1997,1
"d228_mk","Downy Woodpecker",1997,1
"d228_mk","Black-c. Chickadee",1997,2
"d228_mk","White-br. Nuthatch",1997,1.5
"d228_mk","Hermit Thrush",1997,1
"d228_mk","Veery",1997,2.5
"d228_mk","Swainson's Thrush",1997,2
"d228_mk","Red-eyed Vireo",1997,22
"d228_mk","Bk.-thr. Green Warbler",1997,8.5
"d228_mk","Bk.-thr. Blue Warbler",1997,8.5
"d228_mk","Yellow-r. Warbler",1997,2.5
"d228_mk","Blackburnian Warbler",1997,4
"d228_mk","Ovenbird",1997,10.5
"d228_mk","American Redstart",1997,10.5
"d228_mk","Scarlet Tanager",1997,2
"d228_mk","Rose-br. Grosbeak",1997,4
"d228_mk","Yellow-b.Sapsucker",1998,2
"d228_mk","Black-c. Chickadee",1998,1
"d228_mk","Brown Creeper",1998,2
"d228_mk","Winter Wren",1998,4
"d228_mk","Hermit Thrush",1998,3
"d228_mk","Veery",1998,2
"d228_mk","Red-eyed Vireo",1998,17
"d228_mk","Bk.-thr. Green Warbler",1998,11
"d228_mk","Bk.-thr. Blue Warbler",1998,8.5
"d228_mk","Ovenbird",1998,9
"d228_mk","American Redstart",1998,10
"d228_mk","Scarlet Tanager",1998,2
"d228_mk","Yellow-b.Sapsucker",1999,1.5
"d228_mk","Hairy Woodpecker",1999,2.5
"d228_mk","Downy Woodpecker",1999,1
"d228_mk","Black-c. Chickadee",1999,3.5
"d228_mk","White-br. Nuthatch",1999,2
"d228_mk","Winter Wren",1999,1
"d228_mk","Hermit Thrush",1999,3
"d228_mk","Veery",1999,2.5
"d228_mk","Solitary Vireo",1999,3
"d228_mk","Red-eyed Vireo",1999,23.5
"d228_mk","Bk.-thr. Green Warbler",1999,12.5
"d228_mk","Bk.-thr. Blue Warbler",1999,11
"d228_mk","Ovenbird",1999,4
"d228_mk","American Redstart",1999,9.5
"d228_mk","Scarlet Tanager",1999,2
"d228_mk","Rose-br. Grosbeak",1999,2
"d228_mk","Yellow-b.Sapsucker",2000,3
"d228_mk","Hairy Woodpecker",2000,2
"d228_mk","Brown Creeper",2000,2
"d228_mk","White-br. Nuthatch",2000,2
"d228_mk","Winter Wren",2000,1
"d228_mk","Hermit Thrush",2000,3
"d228_mk","Solitary Vireo",2000,1.5
"d228_mk","Red-eyed Vireo",2000,28
"d228_mk","Bk.-thr. Green Warbler",2000,15.5
"d228_mk","Bk.-thr. Blue Warbler",2000,10.5
"d228_mk","Yellow-r. Warbler",2000,2
"d228_mk","Blackburnian Warbler",2000,2
"d228_mk","Ovenbird",2000,7.5
"d228_mk","American Redstart",2000,7.5
"d228_mk","Scarlet Tanager",2000,1
"d228_mk","Yellow-b.Sapsucker",2001,3
"d228_mk","Hairy Woodpecker",2001,2
"d228_mk","Brown Creeper",2001,2
"d228_mk","White-br. Nuthatch",2001,1
"d228_mk","Hermit Thrush",2001,4.5
"d228_mk","Swainson's Thrush",2001,4
"d228_mk","Solitary Vireo",2001,3.5
"d228_mk","Red-eyed Vireo",2001,29
"d228_mk","Bk.-thr. Green Warbler",2001,13.5
"d228_mk","Bk.-thr. Blue Warbler",2001,9
"d228_mk","Yellow-r. Warbler",2001,4
"d228_mk","Blackburnian Warbler",2001,4
"d228_mk","Ovenbird",2001,7
"d228_mk","American Redstart",2001,4
"d228_mk","Scarlet Tanager",2001,0.5
"d228_mk","Yellow-b.Sapsucker",2002,2
"d228_mk","Hairy Woodpecker",2002,1
"d228_mk","Brown Creeper",2002,2
"d228_mk","White-br. Nuthatch",2002,2
"d228_mk","Winter Wren",2002,1
"d228_mk","Hermit Thrush",2002,3
"d228_mk","Red-eyed Vireo",2002,19
"d228_mk","Bk.-thr. Green Warbler",2002,16
"d228_mk","Bk.-thr. Blue Warbler",2002,9
"d228_mk","Yellow-r. Warbler",2002,2
"d228_mk","Blackburnian Warbler",2002,3
"d228_mk","Ovenbird",2002,7.5
"d228_mk","American Redstart",2002,2
"d228_mk","Scarlet Tanager",2002,1
"d228_mk","Yellow-b.Sapsucker",2003,4
"d228_mk","Hairy Woodpecker",2003,3
"d228_mk","Downy Woodpecker",2003,2
"d228_mk","Black-c. Chickadee",2003,2
"d228_mk","White-br. Nuthatch",2003,2
"d228_mk","Hermit Thrush",2003,4.5
"d228_mk","Solitary Vireo",2003,3
"d228_mk","Red-eyed Vireo",2003,21
"d228_mk","Bk.-thr. Green Warbler",2003,13
"d228_mk","Bk.-thr. Blue Warbler",2003,7.5
"d228_mk","Yellow-r. Warbler",2003,2
"d228_mk","Blackburnian Warbler",2003,3
"d228_mk","Ovenbird",2003,8
"d228_mk","American Redstart",2003,7
"d228_mk","Scarlet Tanager",2003,5
"d228_mk","Rose-br. Grosbeak",2003,2
"d228_mk","Yellow-b.Sapsucker",2004,4
"d228_mk","Hairy Woodpecker",2004,2
"d228_mk","Downy Woodpecker",2004,2
"d228_mk","Black-c. Chickadee",2004,1
"d228_mk","Winter Wren",2004,3
"d228_mk","Hermit Thrush",2004,3
"d228_mk","Red-eyed Vireo",2004,21
"d228_mk","Bk.-thr. Green Warbler",2004,13.5
"d228_mk","Bk.-thr. Blue Warbler",2004,6
"d228_mk","Blackburnian Warbler",2004,2
"d228_mk","Ovenbird",2004,8
"d228_mk","American Redstart",2004,2
"d228_mk","Scarlet Tanager",2004,4
"d228_mk","Rose-br. Grosbeak",2004,4
"d228_mk","Yellow-b.Sapsucker",2005,5
"d228_mk","Hairy Woodpecker",2005,2.5
"d228_mk","Downy Woodpecker",2005,1
"d228_mk","Blue Jay",2005,1
"d228_mk","Black-c. Chickadee",2005,2
"d228_mk","Winter Wren",2005,2
"d228_mk","Hermit Thrush",2005,4.5
"d228_mk","Veery",2005,1
"d228_mk","Red-eyed Vireo",2005,24.5
"d228_mk","Bk.-thr. Green Warbler",2005,13
"d228_mk","Bk.-thr. Blue Warbler",2005,8
"d228_mk","Yellow-r. Warbler",2005,2
"d228_mk","Blackburnian Warbler",2005,4
"d228_mk","Ovenbird",2005,15.5
"d228_mk","American Redstart",2005,1
"d228_mk","Scarlet Tanager",2005,5.5
"d228_mk","Rose-br. Grosbeak",2005,3
"d228_mk","Ruffed Grouse",2006,1
"d228_mk","Ruby-thr. Hummingbird",2006,1
"d228_mk","Yellow-b.Sapsucker",2006,2
"d228_mk","Hairy Woodpecker",2006,3
"d228_mk","Downy Woodpecker",2006,2
"d228_mk","Black-c. Chickadee",2006,4
"d228_mk","Brown Creeper",2006,2
"d228_mk","White-br. Nuthatch",2006,2
"d228_mk","Winter Wren",2006,1.5
"d228_mk","Hermit Thrush",2006,6.5
"d228_mk","Solitary Vireo",2006,3
"d228_mk","Red-eyed Vireo",2006,22
"d228_mk","Bk.-thr. Green Warbler",2006,17.5
"d228_mk","Bk.-thr. Blue Warbler",2006,10
"d228_mk","Yellow-r. Warbler",2006,4.5
"d228_mk","Blackburnian Warbler",2006,2
"d228_mk","Ovenbird",2006,15
"d228_mk","American Redstart",2006,2
"d228_mk","Scarlet Tanager",2006,4
"d228_mk","Rose-br. Grosbeak",2006,2.5
"d228_mk","Ruffed Grouse",2007,1
"d228_mk","Ruby-thr. Hummingbird",2007,1
"d228_mk","Yellow-b.Sapsucker",2007,4
"d228_mk","Hairy Woodpecker",2007,4
"d228_mk","Blue Jay",2007,1
"d228_mk","Black-c. Chickadee",2007,3
"d228_mk","Brown Creeper",2007,1
"d228_mk","White-br. Nuthatch",2007,2
"d228_mk","Winter Wren",2007,1
"d228_mk","Hermit Thrush",2007,4.5
"d228_mk","Solitary Vireo",2007,2
"d228_mk","Red-eyed Vireo",2007,19
"d228_mk","Bk.-thr. Green Warbler",2007,16
"d228_mk","Bk.-thr. Blue Warbler",2007,10.5
"d228_mk","Yellow-r. Warbler",2007,2
"d228_mk","Blackburnian Warbler",2007,2
"d228_mk","Ovenbird",2007,20
"d228_mk","American Redstart",2007,2
"d228_mk","Scarlet Tanager",2007,1.5
"d228_mk","Rose-br. Grosbeak",2007,2.5
"d228_mk","Yellow-b.Sapsucker",2008,3.5
"d228_mk","Hairy Woodpecker",2008,2.5
"d228_mk","Winter Wren",2008,2.5
"d228_mk","Hermit Thrush",2008,4.5
"d228_mk","Swainson's Thrush",2008,2
"d228_mk","Solitary Vireo",2008,4
"d228_mk","Red-eyed Vireo",2008,19.5
"d228_mk","Bk.-thr. Green Warbler",2008,15.5
"d228_mk","Bk.-thr. Blue Warbler",2008,5
"d228_mk","Yellow-r. Warbler",2008,0.5
"d228_mk","Blackburnian Warbler",2008,2
"d228_mk","Ovenbird",2008,21
"d228_mk","American Redstart",2008,3
"d228_mk","Scarlet Tanager",2008,3
"d228_mk","Rose-br. Grosbeak",2008,3
"d228_mk","Yellow-b.Sapsucker",2009,3.5
"d228_mk","Hairy Woodpecker",2009,2.5
"d228_mk","Black-c. Chickadee",2009,0.5
"d228_mk","White-br. Nuthatch",2009,0.5
"d228_mk","Hermit Thrush",2009,6.5
"d228_mk","Swainson's Thrush",2009,2
"d228_mk","Solitary Vireo",2009,2.5
"d228_mk","Red-eyed Vireo",2009,27
"d228_mk","Blk. & Wh. Warbler",2009,2
"d228_mk","Bk.-thr. Green Warbler",2009,24.5
"d228_mk","Bk.-thr. Blue Warbler",2009,6.5
"d228_mk","Blackburnian Warbler",2009,2
"d228_mk","Ovenbird",2009,21.5
"d228_mk","American Redstart",2009,0.5
"d228_mk","Scarlet Tanager",2009,1.5
"d228_mk","Rose-br. Grosbeak",2009,2
"d228_mk","Ruby-thr. Hummingbird",2010,1
"d228_mk","Yellow-b.Sapsucker",2010,4.5
"d228_mk","Hairy Woodpecker",2010,2.5
"d228_mk","Downy Woodpecker",2010,3
"d228_mk","Brown Creeper",2010,4
"d228_mk","Winter Wren",2010,1
"d228_mk","Hermit Thrush",2010,5.5
"d228_mk","Swainson's Thrush",2010,3
"d228_mk","Red-eyed Vireo",2010,23.5
"d228_mk","Bk.-thr. Green Warbler",2010,20.5
"d228_mk","Bk.-thr. Blue Warbler",2010,7.5
"d228_mk","Yellow-r. Warbler",2010,2.5
"d228_mk","Blackburnian Warbler",2010,4
"d228_mk","Ovenbird",2010,17
"d228_mk","Scarlet Tanager",2010,4.5
"d228_mk","Rose-br. Grosbeak",2010,3.5
"d228_rp","Yellow-b.Sapsucker",1969,6
"d228_rp","Hairy Woodpecker",1969,2
"d228_rp","Downy Woodpecker",1969,6
"d228_rp","Least Flycatcher",1969,26
"d228_rp","Wood Pewee",1969,1
"d228_rp","Black-c. Chickadee",1969,4
"d228_rp","Brown Creeper",1969,2
"d228_rp","White-br. Nuthatch",1969,8
"d228_rp","Winter Wren",1969,1
"d228_rp","Wood Thrush",1969,7
"d228_rp","Hermit Thrush",1969,6
"d228_rp","Veery",1969,2
"d228_rp","Swainson's Thrush",1969,9
"d228_rp","Philadelphia Vireo",1969,4
"d228_rp","Red-eyed Vireo",1969,20
"d228_rp","Bk.-thr. Green Warbler",1969,8
"d228_rp","Bk.-thr. Blue Warbler",1969,4
"d228_rp","Blackburnian Warbler",1969,2
"d228_rp","Ovenbird",1969,6
"d228_rp","American Redstart",1969,12
"d228_rp","Scarlet Tanager",1969,4
"d228_rp","Rose-br. Grosbeak",1969,8
"d228_rp","Dark-eyed Junco",1969,8
"d228_rp","Purple Finch",1969,2
"d228_rp","Yellow-b.Sapsucker",1970,3
"d228_rp","Hairy Woodpecker",1970,1
"d228_rp","Downy Woodpecker",1970,3
"d228_rp","Least Flycatcher",1970,28
"d228_rp","Black-c. Chickadee",1970,1
"d228_rp","White-br. Nuthatch",1970,2
"d228_rp","Winter Wren",1970,0.5
"d228_rp","Robin",1970,0.5
"d228_rp","Wood Thrush",1970,6
"d228_rp","Hermit Thrush",1970,8
"d228_rp","Veery",1970,2
"d228_rp","Swainson's Thrush",1970,8
"d228_rp","Philadelphia Vireo",1970,7
"d228_rp","Red-eyed Vireo",1970,24
"d228_rp","Bk.-thr. Green Warbler",1970,9
"d228_rp","Bk.-thr. Blue Warbler",1970,8
"d228_rp","Blackburnian Warbler",1970,5.5
"d228_rp","Ovenbird",1970,6
"d228_rp","American Redstart",1970,26
"d228_rp","Scarlet Tanager",1970,6
"d228_rp","Rose-br. Grosbeak",1970,4
"d228_rp","Dark-eyed Junco",1970,4
"d228_rp","Yellow-b.Sapsucker",1971,4
"d228_rp","Hairy Woodpecker",1971,1
"d228_rp","Downy Woodpecker",1971,3
"d228_rp","Least Flycatcher",1971,43
"d228_rp","Wood Pewee",1971,1
"d228_rp","Black-c. Chickadee",1971,0.5
"d228_rp","Brown Creeper",1971,0.5
"d228_rp","White-br. Nuthatch",1971,2
"d228_rp","Winter Wren",1971,1.5
"d228_rp","Robin",1971,4.5
"d228_rp","Wood Thrush",1971,9
"d228_rp","Hermit Thrush",1971,7
"d228_rp","Veery",1971,5
"d228_rp","Swainson's Thrush",1971,11
"d228_rp","Philadelphia Vireo",1971,5
"d228_rp","Red-eyed Vireo",1971,29
"d228_rp","Bk.-thr. Green Warbler",1971,12
"d228_rp","Bk.-thr. Blue Warbler",1971,11
"d228_rp","Blackburnian Warbler",1971,4
"d228_rp","Ovenbird",1971,9
"d228_rp","American Redstart",1971,29
"d228_rp","Scarlet Tanager",1971,5
"d228_rp","Rose-br. Grosbeak",1971,6
"d228_rp","Dark-eyed Junco",1971,8
"d228_rp","Purple Finch",1971,1
"d228_rp","Yellow-b.Sapsucker",1972,4
"d228_rp","Hairy Woodpecker",1972,2
"d228_rp","Downy Woodpecker",1972,2
"d228_rp","Least Flycatcher",1972,49.5
"d228_rp","Black-c. Chickadee",1972,0.5
"d228_rp","White-br. Nuthatch",1972,2
"d228_rp","Winter Wren",1972,0.5
"d228_rp","Robin",1972,1.5
"d228_rp","Wood Thrush",1972,7
"d228_rp","Hermit Thrush",1972,7
"d228_rp","Veery",1972,2
"d228_rp","Swainson's Thrush",1972,11
"d228_rp","Philadelphia Vireo",1972,8
"d228_rp","Solitary Vireo",1972,0.5
"d228_rp","Red-eyed Vireo",1972,22
"d228_rp","Bk.-thr. Green Warbler",1972,7
"d228_rp","Bk.-thr. Blue Warbler",1972,9
"d228_rp","Yellow-r. Warbler",1972,1
"d228_rp","Blackburnian Warbler",1972,7
"d228_rp","Ovenbird",1972,9
"d228_rp","American Redstart",1972,29
"d228_rp","Scarlet Tanager",1972,8
"d228_rp","Rose-br. Grosbeak",1972,10
"d228_rp","Dark-eyed Junco",1972,8
"d228_rp","Purple Finch",1972,6
"d228_rp","Yellow-b.Sapsucker",1973,4
"d228_rp","Hairy Woodpecker",1973,2
"d228_rp","Downy Woodpecker",1973,2
"d228_rp","Least Flycatcher",1973,57
"d228_rp","Brown Creeper",1973,0.5
"d228_rp","White-br. Nuthatch",1973,1
"d228_rp","Winter Wren",1973,3
"d228_rp","Wood Thrush",1973,4
"d228_rp","Hermit Thrush",1973,4
"d228_rp","Veery",1973,1
"d228_rp","Swainson's Thrush",1973,9
"d228_rp","Philadelphia Vireo",1973,4
"d228_rp","Solitary Vireo",1973,1
"d228_rp","Red-eyed Vireo",1973,26
"d228_rp","Bk.-thr. Green Warbler",1973,6
"d228_rp","Bk.-thr. Blue Warbler",1973,11
"d228_rp","Blackburnian Warbler",1973,4
"d228_rp","Ovenbird",1973,11
"d228_rp","American Redstart",1973,26
"d228_rp","Scarlet Tanager",1973,7
"d228_rp","Rose-br. Grosbeak",1973,4.5
"d228_rp","Dark-eyed Junco",1973,2
"d228_rp","Purple Finch",1973,2
"d228_rp","Ruby-thr. Hummingbird",1974,3
"d228_rp","Yellow-b.Sapsucker",1974,3
"d228_rp","Hairy Woodpecker",1974,1
"d228_rp","Downy Woodpecker",1974,2
"d228_rp","Least Flycatcher",1974,26
"d228_rp","Black-c. Chickadee",1974,1
"d228_rp","Brown Creeper",1974,1
"d228_rp","White-br. Nuthatch",1974,1
"d228_rp","Winter Wren",1974,6
"d228_rp","Wood Thrush",1974,5
"d228_rp","Hermit Thrush",1974,2
"d228_rp","Veery",1974,0.5
"d228_rp","Swainson's Thrush",1974,6.5
"d228_rp","Philadelphia Vireo",1974,4
"d228_rp","Solitary Vireo",1974,1
"d228_rp","Red-eyed Vireo",1974,23
"d228_rp","Bk.-thr. Green Warbler",1974,10
"d228_rp","Bk.-thr. Blue Warbler",1974,11
"d228_rp","Blackburnian Warbler",1974,6
"d228_rp","Ovenbird",1974,10
"d228_rp","American Redstart",1974,22
"d228_rp","Scarlet Tanager",1974,3
"d228_rp","Rose-br. Grosbeak",1974,8
"d228_rp","Dark-eyed Junco",1974,5
"d228_rp","Yellow-b.Sapsucker",1975,5
"d228_rp","Hairy Woodpecker",1975,2
"d228_rp","Downy Woodpecker",1975,3
"d228_rp","Least Flycatcher",1975,30
"d228_rp","Black-c. Chickadee",1975,1
"d228_rp","White-br. Nuthatch",1975,1.5
"d228_rp","Winter Wren",1975,2
"d228_rp","Wood Thrush",1975,6.5
"d228_rp","Hermit Thrush",1975,7.5
"d228_rp","Veery",1975,2.5
"d228_rp","Swainson's Thrush",1975,8
"d228_rp","Philadelphia Vireo",1975,3.5
"d228_rp","Red-eyed Vireo",1975,31
"d228_rp","Bk.-thr. Green Warbler",1975,8
"d228_rp","Bk.-thr. Blue Warbler",1975,12
"d228_rp","Blackburnian Warbler",1975,6
"d228_rp","Ovenbird",1975,18
"d228_rp","American Redstart",1975,39
"d228_rp","Scarlet Tanager",1975,1.5
"d228_rp","Rose-br. Grosbeak",1975,7.5
"d228_rp","Dark-eyed Junco",1975,5
"d228_rp","Yellow-b.Sapsucker",1976,5
"d228_rp","Hairy Woodpecker",1976,2
"d228_rp","Downy Woodpecker",1976,2.5
"d228_rp","Least Flycatcher",1976,28
"d228_rp","White-br. Nuthatch",1976,1.5
"d228_rp","Winter Wren",1976,5
"d228_rp","Wood Thrush",1976,5
"d228_rp","Hermit Thrush",1976,5
"d228_rp","Veery",1976,2.5
"d228_rp","Swainson's Thrush",1976,7
"d228_rp","Philadelphia Vireo",1976,3.5
"d228_rp","Solitary Vireo",1976,0.5
"d228_rp","Red-eyed Vireo",1976,30
"d228_rp","Bk.-thr. Green Warbler",1976,8
"d228_rp","Bk.-thr. Blue Warbler",1976,11
"d228_rp","Blackburnian Warbler",1976,2
"d228_rp","Ovenbird",1976,18.5
"d228_rp","American Redstart",1976,42
"d228_rp","Scarlet Tanager",1976,1.5
"d228_rp","Rose-br. Grosbeak",1976,7
"d228_rp","Dark-eyed Junco",1976,6
"d228_rp","Yellow-b.Sapsucker",1977,5
"d228_rp","Hairy Woodpecker",1977,3
"d228_rp","Downy Woodpecker",1977,3
"d228_rp","Least Flycatcher",1977,34
"d228_rp","Black-c. Chickadee",1977,2
"d228_rp","White-br. Nuthatch",1977,3
"d228_rp","Winter Wren",1977,1
"d228_rp","Wood Thrush",1977,9
"d228_rp","Hermit Thrush",1977,4
"d228_rp","Veery",1977,3
"d228_rp","Swainson's Thrush",1977,4
"d228_rp","Philadelphia Vireo",1977,2
"d228_rp","Solitary Vireo",1977,4
"d228_rp","Red-eyed Vireo",1977,23.5
"d228_rp","Bk.-thr. Green Warbler",1977,7
"d228_rp","Bk.-thr. Blue Warbler",1977,12
"d228_rp","Blackburnian Warbler",1977,3
"d228_rp","Ovenbird",1977,9
"d228_rp","American Redstart",1977,44
"d228_rp","Scarlet Tanager",1977,4
"d228_rp","Rose-br. Grosbeak",1977,5
"d228_rp","Dark-eyed Junco",1977,2
"d228_rp","Yellow-b.Sapsucker",1978,3
"d228_rp","Hairy Woodpecker",1978,2
"d228_rp","Downy Woodpecker",1978,3.5
"d228_rp","Least Flycatcher",1978,22
"d228_rp","White-br. Nuthatch",1978,2.5
"d228_rp","Wood Thrush",1978,7
"d228_rp","Hermit Thrush",1978,1.5
"d228_rp","Veery",1978,4
"d228_rp","Swainson's Thrush",1978,5
"d228_rp","Philadelphia Vireo",1978,3
"d228_rp","Solitary Vireo",1978,3
"d228_rp","Red-eyed Vireo",1978,20
"d228_rp","Bk.-thr. Green Warbler",1978,7.5
"d228_rp","Bk.-thr. Blue Warbler",1978,10.5
"d228_rp","Blackburnian Warbler",1978,1
"d228_rp","Ovenbird",1978,13
"d228_rp","American Redstart",1978,32.5
"d228_rp","Scarlet Tanager",1978,3.5
"d228_rp","Rose-br. Grosbeak",1978,4
"d228_rp","Yellow-b.Sapsucker",1979,4
"d228_rp","Hairy Woodpecker",1979,3
"d228_rp","Downy Woodpecker",1979,2
"d228_rp","Least Flycatcher",1979,22
"d228_rp","White-br. Nuthatch",1979,1
"d228_rp","Wood Thrush",1979,7
"d228_rp","Veery",1979,3
"d228_rp","Swainson's Thrush",1979,7
"d228_rp","Philadelphia Vireo",1979,2
"d228_rp","Red-eyed Vireo",1979,16
"d228_rp","Bk.-thr. Green Warbler",1979,9
"d228_rp","Bk.-thr. Blue Warbler",1979,14.5
"d228_rp","Yellow-r. Warbler",1979,1
"d228_rp","Blackburnian Warbler",1979,1
"d228_rp","Ovenbird",1979,12
"d228_rp","American Redstart",1979,36
"d228_rp","Scarlet Tanager",1979,2
"d228_rp","Rose-br. Grosbeak",1979,4
"d228_rp","Yellow-b.Sapsucker",1980,2
"d228_rp","Hairy Woodpecker",1980,2
"d228_rp","Downy Woodpecker",1980,4
"d228_rp","Least Flycatcher",1980,15
"d228_rp","Blue Jay",1980,1
"d228_rp","Black-c. Chickadee",1980,2
"d228_rp","Brown Creeper",1980,2
"d228_rp","White-br. Nuthatch",1980,2
"d228_rp","Winter Wren",1980,1
"d228_rp","Wood Thrush",1980,3
"d228_rp","Hermit Thrush",1980,2
"d228_rp","Veery",1980,1
"d228_rp","Swainson's Thrush",1980,3
"d228_rp","Philadelphia Vireo",1980,3
"d228_rp","Red-eyed Vireo",1980,13
"d228_rp","Bk.-thr. Green Warbler",1980,10
"d228_rp","Bk.-thr. Blue Warbler",1980,8
"d228_rp","Blackburnian Warbler",1980,2
"d228_rp","Ovenbird",1980,10
"d228_rp","American Redstart",1980,34.5
"d228_rp","Scarlet Tanager",1980,4
"d228_rp","Rose-br. Grosbeak",1980,6
"d228_rp","Yellow-b.Sapsucker",1981,2.5
"d228_rp","Hairy Woodpecker",1981,2
"d228_rp","Least Flycatcher",1981,1
"d228_rp","Wood Pewee",1981,2
"d228_rp","Blue Jay",1981,1.5
"d228_rp","Black-c. Chickadee",1981,1
"d228_rp","White-br. Nuthatch",1981,3
"d228_rp","Winter Wren",1981,0.5
"d228_rp","Wood Thrush",1981,0.5
"d228_rp","Hermit Thrush",1981,1
"d228_rp","Veery",1981,2
"d228_rp","Swainson's Thrush",1981,2
"d228_rp","Philadelphia Vireo",1981,2
"d228_rp","Red-eyed Vireo",1981,26
"d228_rp","Bk.-thr. Green Warbler",1981,9
"d228_rp","Bk.-thr. Blue Warbler",1981,12
"d228_rp","Blackburnian Warbler",1981,3.5
"d228_rp","Ovenbird",1981,10
"d228_rp","American Redstart",1981,22
"d228_rp","Scarlet Tanager",1981,5
"d228_rp","Rose-br. Grosbeak",1981,8
"d228_rp","Yellow-b.Sapsucker",1982,2
"d228_rp","Hairy Woodpecker",1982,3
"d228_rp","Downy Woodpecker",1982,1
"d228_rp","White-br. Nuthatch",1982,2
"d228_rp","Wood Thrush",1982,2
"d228_rp","Hermit Thrush",1982,1
"d228_rp","Veery",1982,3
"d228_rp","Swainson's Thrush",1982,1
"d228_rp","Philadelphia Vireo",1982,2
"d228_rp","Red-eyed Vireo",1982,23
"d228_rp","Bk.-thr. Green Warbler",1982,8.5
"d228_rp","Bk.-thr. Blue Warbler",1982,14
"d228_rp","Yellow-r. Warbler",1982,1
"d228_rp","Blackburnian Warbler",1982,4.5
"d228_rp","Ovenbird",1982,11
"d228_rp","American Redstart",1982,32
"d228_rp","Scarlet Tanager",1982,6
"d228_rp","Rose-br. Grosbeak",1982,7
"d228_rp","Yellow-b.Sapsucker",1983,2
"d228_rp","Hairy Woodpecker",1983,0.5
"d228_rp","Downy Woodpecker",1983,3
"d228_rp","White-br. Nuthatch",1983,1.5
"d228_rp","Wood Thrush",1983,2
"d228_rp","Hermit Thrush",1983,2
"d228_rp","Veery",1983,2
"d228_rp","Swainson's Thrush",1983,2
"d228_rp","Red-eyed Vireo",1983,22
"d228_rp","Bk.-thr. Green Warbler",1983,11
"d228_rp","Bk.-thr. Blue Warbler",1983,13.5
"d228_rp","Blackburnian Warbler",1983,2
"d228_rp","Ovenbird",1983,13.5
"d228_rp","American Redstart",1983,30
"d228_rp","Scarlet Tanager",1983,7
"d228_rp","Rose-br. Grosbeak",1983,4
"d228_rp","Yellow-b.Sapsucker",1984,2
"d228_rp","Hairy Woodpecker",1984,1
"d228_rp","Downy Woodpecker",1984,1.5
"d228_rp","White-br. Nuthatch",1984,2.5
"d228_rp","Wood Thrush",1984,1
"d228_rp","Hermit Thrush",1984,3.5
"d228_rp","Veery",1984,2
"d228_rp","Swainson's Thrush",1984,2
"d228_rp","Red-eyed Vireo",1984,20.5
"d228_rp","Bk.-thr. Green Warbler",1984,7
"d228_rp","Bk.-thr. Blue Warbler",1984,9.5
"d228_rp","Blackburnian Warbler",1984,1
"d228_rp","Ovenbird",1984,11
"d228_rp","American Redstart",1984,14
"d228_rp","Scarlet Tanager",1984,4
"d228_rp","Rose-br. Grosbeak",1984,5
"d228_rp","Dark-eyed Junco",1984,1
"d228_rp","Ruby-thr. Hummingbird",1985,2
"d228_rp","Yellow-b.Sapsucker",1985,1
"d228_rp","Hairy Woodpecker",1985,2
"d228_rp","Downy Woodpecker",1985,2
"d228_rp","Black-c. Chickadee",1985,1
"d228_rp","White-br. Nuthatch",1985,2
"d228_rp","Wood Thrush",1985,1
"d228_rp","Hermit Thrush",1985,2
"d228_rp","Veery",1985,4.5
"d228_rp","Swainson's Thrush",1985,4
"d228_rp","Solitary Vireo",1985,0.5
"d228_rp","Red-eyed Vireo",1985,21.5
"d228_rp","Bk.-thr. Green Warbler",1985,15
"d228_rp","Bk.-thr. Blue Warbler",1985,8.5
"d228_rp","Yellow-r. Warbler",1985,3
"d228_rp","Blackburnian Warbler",1985,0.5
"d228_rp","Ovenbird",1985,10
"d228_rp","American Redstart",1985,27
"d228_rp","Scarlet Tanager",1985,3
"d228_rp","Rose-br. Grosbeak",1985,5.5
"d228_rp","Yellow-b.Sapsucker",1986,2
"d228_rp","Hairy Woodpecker",1986,1.5
"d228_rp","Brown Creeper",1986,0.5
"d228_rp","White-br. Nuthatch",1986,1
"d228_rp","Wood Thrush",1986,1.5
"d228_rp","Hermit Thrush",1986,2
"d228_rp","Veery",1986,2.5
"d228_rp","Swainson's Thrush",1986,1.5
"d228_rp","Red-eyed Vireo",1986,22
"d228_rp","Bk.-thr. Green Warbler",1986,8.5
"d228_rp","Bk.-thr. Blue Warbler",1986,10.5
"d228_rp","Yellow-r. Warbler",1986,1.5
"d228_rp","Blackburnian Warbler",1986,2
"d228_rp","Ovenbird",1986,16
"d228_rp","American Redstart",1986,13
"d228_rp","Scarlet Tanager",1986,2
"d228_rp","Rose-br. Grosbeak",1986,2.5
"d228_rp","Yellow-b.Sapsucker",1987,2
"d228_rp","Hairy Woodpecker",1987,1.5
"d228_rp","White-br. Nuthatch",1987,1
"d228_rp","Winter Wren",1987,0.5
"d228_rp","Hermit Thrush",1987,2
"d228_rp","Veery",1987,1.5
"d228_rp","Swainson's Thrush",1987,2
"d228_rp","Solitary Vireo",1987,0.5
"d228_rp","Red-eyed Vireo",1987,19.5
"d228_rp","Bk.-thr. Green Warbler",1987,12
"d228_rp","Bk.-thr. Blue Warbler",1987,11.5
"d228_rp","Ovenbird",1987,15.5
