"datasetID","site","species","year","count"
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-29.6667_-48.6333","Mustelus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-29.6667_-48.6333","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-29.8333_-48.1333","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-29.8333_-48.6","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-29.8333_-49.0333","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.1667_-48.2667","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.1667_-48.2","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.1667_-48.35","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.1667_-48.6167","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.1667_-48.75","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.1667_-49.0333","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.3333_-48.1667","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.3333_-48.75","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.3333_-49.25","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.5_-48.1667","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.5_-48.4667","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.5_-48.5167","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.5_-49.6","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.6667_-48.4167","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.6667_-48.6667","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.6667_-49.6","Mustelus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.6667_-49.75","Galeorhinus_galeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.8333_-48.8833","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30.8333_-49.6","Rhinobatos_percellens",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30_-48.1333","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30_-48.2167","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-30_-48.5667","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.1667_-49.4833","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.1667_-49.4833","Mustelus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.1667_-49.6333","Prionotus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.1667_-49.6333","Rhinobatos_percellens",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.1667_-50.05","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.1667_-50.05","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.3333_-50.2667","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.3333_-50.2","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.3333_-50","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.5_-49.7833","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.5_-50.0333","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.5_-50.4167","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.5333_-50.1","Rhinobatos_percellens",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.55_-49.5333","Parapenaeus_americanus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.5624_-48.8422","Carcharhinus_longimanus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.6667_-49.9333","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.6667_-50.5","Rhinobatos_percellens",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.6667_-50.5","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.6673_-50.2406","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.6673_-50.2406","Rhizoprionodon_lalandii",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.7167_-51.4333","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.8_-50.2333","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.8333_-50.3667","Galeorhinus_galeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.8333_-50.3667","Mustelus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31.9667_-50.4833","Rhinobatos_percellens",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31_-49.8","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-31_-49.95","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-32.2_-50.2833","Carcharhinus_plumbeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-32.2333_-50.3833","Rhinobatos_percellens",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-32.4167_-50.45","Galeorhinus_galeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-32.4167_-50.45","Squatina_argentina",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-32.4333_-50.3833","Rhinobatos_percellens",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-32.4667_-50.4167","Galeorhinus_galeus",1972,1
135,"d135_SthAtl_Brazil_Rio_Grande_do_Sul_offshore__-32.4833_-50.5167","Rhinobatos_percellens",1972,1
