9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008001.h12v04.005.2008020201601.250m_16_days_EVI,MOD13Q1,A2008001,Lat43.942407Lon-71.710066Samp9Line9,2008020201601,1481,1481,1432,1432,1787,2017,2907,2314,2579,1481,1434,1434,1855,2053,2170,2326,2560,2539,1379,2266,2094,2884,2884,2326,2486,3494,3494,2314,3011,3011,2750,2816,2816,3580,3580,3494,3011,3011,3011,2892,2963,3580,3580,2104,1340,2672,2378,2424,2717,3062,3002,3118,2584,1887,2236,2291,2081,2091,2108,2733,2839,2528,2108,2440,3011,3011,2091,2125,2238,2289,2295,2248,2378,3011,2405,2498,2293,2245,2216,1996,1965
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008017.h12v04.005.2008037190658.250m_16_days_EVI,MOD13Q1,A2008017,Lat43.942407Lon-71.710066Samp9Line9,2008037190658,2813,2723,2874,2676,2815,2769,2510,2623,2300,2720,2740,2794,2796,2857,2525,2268,2466,3274,2859,2861,3127,3127,2637,2637,2637,3498,3498,3564,3757,2649,1554,2495,2740,3498,3908,2994,3949,4005,3313,3009,3901,2740,2366,2638,1751,2514,2395,1927,3009,2213,3479,3851,5114,1145,2255,2206,2229,1613,1931,2095,2426,3555,2927,2564,2373,2229,1257,1976,2426,2799,2511,2512,2376,2588,2879,2410,1976,2240,2790,2974,3566
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008033.h12v04.005.2008051065305.250m_16_days_EVI,MOD13Q1,A2008033,Lat43.942407Lon-71.710066Samp9Line9,2008051065305,2085,2104,2019,1880,1822,1831,2002,2380,2326,2089,2201,2090,2029,1832,2075,2355,2381,2415,2456,2792,2078,2018,2435,2731,2348,2358,2156,2921,3101,3716,3440,2859,2728,2856,2292,1907,2535,3130,3357,3409,3566,3671,2590,2292,2145,2712,2752,2853,3425,3774,3926,3794,3752,1937,2579,2567,2557,2596,2447,3926,3926,4593,2675,2427,2579,2581,2568,2540,2562,3668,4539,4181,2378,2737,2722,2585,2708,3864,3730,3522,1367
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008049.h12v04.005.2008068111418.250m_16_days_EVI,MOD13Q1,A2008049,Lat43.942407Lon-71.710066Samp9Line9,2008068111418,1415,1310,1491,2945,1066,692,1996,1292,608,3611,1387,1811,1071,1441,1772,1996,1335,1954,2210,2589,4529,5571,1931,1023,1023,1954,2810,2678,2853,2962,1931,2532,4413,2820,3394,3394,3131,3222,3436,3410,2694,2694,2825,2662,2628,3668,3421,2154,2154,3060,3148,2759,3024,2357,2831,2272,2442,2442,3179,3229,3274,2817,2138,1662,2442,2442,2547,2865,3318,2817,2817,1793,2664,2664,2442,2442,2360,2527,2578,1765,1745
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008065.h12v04.005.2008082214712.250m_16_days_EVI,MOD13Q1,A2008065,Lat43.942407Lon-71.710066Samp9Line9,2008082214712,884,822,822,1110,1554,1554,955,258,1088,586,941,1384,1554,1554,1333,984,947,3523,1546,2076,2754,2754,1527,979,1760,947,3523,3348,3174,5105,3174,3202,2571,5355,5355,2748,2827,6919,3174,3260,3260,3778,3671,2532,1703,3622,2290,1915,2852,4279,4027,3882,3882,3049,2256,2656,1915,2429,2599,3307,3882,4252,4336,1762,2656,2836,1524,2614,2614,3009,3092,4014,1627,2150,2007,2540,2540,3009,3376,3376,3644
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008081.h12v04.005.2008100194610.250m_16_days_EVI,MOD13Q1,A2008081,Lat43.942407Lon-71.710066Samp9Line9,2008100194610,1122,935,1279,1326,2010,1639,2024,489,314,1504,1471,1326,1326,1073,1905,1440,780,2723,1257,2469,2469,2156,2201,2889,780,2723,3916,3358,7808,2156,1194,2985,3199,3016,3432,3359,3317,7808,6515,5476,6065,4240,3327,3155,1252,3317,4374,4121,3176,4884,4940,4506,6702,2303,3366,3083,2818,2824,2495,3938,4435,3489,5067,2838,3062,2708,2339,2568,3177,2673,3008,2756,2301,2293,2902,2339,2955,3177,2673,2615,3548
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008097.h12v04.005.2008117112803.250m_16_days_EVI,MOD13Q1,A2008097,Lat43.942407Lon-71.710066Samp9Line9,2008117112803,2068,2139,2139,2195,2622,2144,2182,2021,2291,2525,2525,2287,2387,1998,2313,2140,2021,2291,2428,2416,2766,2422,2313,2106,2140,2475,2748,2275,5411,3255,2742,2425,2695,2530,2801,2774,2838,4378,2148,3134,3372,3372,3041,2950,2895,2882,3162,2148,2644,2913,3433,3346,2895,2574,2480,2333,2178,2018,2577,3346,3200,3350,2802,1501,2462,2356,2389,2707,2402,2600,2683,2564,2642,2652,2356,2389,2352,2837,3018,3373,2489
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008113.h12v04.005.2008131074802.250m_16_days_EVI,MOD13Q1,A2008113,Lat43.942407Lon-71.710066Samp9Line9,2008131074802,2318,2279,2306,2710,2853,2742,2529,2485,2841,2263,2157,2717,2824,2853,2543,2873,2873,3213,2942,2942,2734,2722,2877,2992,2730,3207,3502,2942,2884,3287,2791,2891,2902,3425,3207,3145,3064,3287,3074,3205,3396,3165,3325,3128,2936,3080,2895,3247,3251,2842,3041,3325,3221,2660,2714,2704,2690,3119,2842,3041,3092,3318,3109,2741,2685,2939,2859,3191,3386,2906,2934,3060,2577,2577,2712,2926,2973,3603,3187,3060,2625
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008129.h12v04.005.2008148065116.250m_16_days_EVI,MOD13Q1,A2008129,Lat43.942407Lon-71.710066Samp9Line9,2008148065116,3937,4387,4520,4732,4732,5321,4573,5191,5754,4283,4739,4904,4732,5321,4999,5215,5754,5754,4919,4703,4904,4990,5043,5379,5854,5602,5442,4703,4703,4348,4503,4768,5516,5426,4882,5442,4225,4225,4356,4640,4554,4856,4924,4882,4153,4125,4333,4747,4640,4554,4546,4491,4177,4198,4333,4747,4870,4870,4885,4762,4705,4998,4345,4623,4706,4706,5099,5134,5019,4998,5119,4363,4978,4978,5333,5298,5878,5308,5316,4686,3532
9,9,-5742529.50,4885169.25,231.656358264,MOD13Q1.A2008145.h12v04.005.2008163022932.250m_16_days_EVI,MOD13Q1,A2008145,Lat43.942407Lon-71.710066Samp9Line9,2008163022932,6716,6561,6726,6679,6717,7030,6788,6861,6937,6716,6626,6602,6789,6818,6792,6861,6954,6789,6523,6752,6738,6534,6792,6932,7075,6676,6506,6800,6541,5673,6712,6756,6528,6531,6055,6927,6620,5673,5924,6076,6012,6298,6195,6032,5267,5912,6160,6344,6354,5965,6002,6032,6032,5272,6254,6152,6398,6448,6713,5886,5702,6082,6097,6205,6161,6194,6713,6649,6376,6559,6414,6097,6658,6805,6682,6858,6797,6611,5884,6414,5805
